surface_profile,direction_mode,inspection_stage,feature_name,n,mean,std,min,max
factory_prepolish,same_xx,initial,tile_scratch_max_um_x0_y0_norm,16,0.0315058808773756,0.08382392387644516,0.0,0.2770440876483917
factory_prepolish,same_xx,initial,tile_scratch_max_um_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_scratch_max_um_x0_y2_norm,16,0.009450817480683327,0.03660285871073246,0.0,0.15121307969093323
factory_prepolish,same_xx,initial,tile_scratch_max_um_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_scratch_max_um_x0_y4_norm,16,0.012579112313687801,0.0487186925009855,0.0,0.20126579701900482
factory_prepolish,same_xx,initial,tile_scratch_max_um_x1_y0_norm,16,0.0006722137331962585,0.002603472593761025,0.0,0.010755419731140137
factory_prepolish,same_xx,initial,tile_scratch_max_um_x1_y1_norm,16,0.0064423768781125546,0.02495121835892165,0.0,0.10307803004980087
factory_prepolish,same_xx,initial,tile_scratch_max_um_x1_y2_norm,16,0.004424673039466143,0.017136684994265322,0.0,0.07079476863145828
factory_prepolish,same_xx,initial,tile_scratch_max_um_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_scratch_max_um_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_scratch_max_um_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_scratch_max_um_x2_y1_norm,16,0.006234342698007822,0.02414550544393411,0.0,0.09974948316812515
factory_prepolish,same_xx,initial,tile_scratch_max_um_x2_y2_norm,16,0.02545151114463806,0.06760660704089391,0.0,0.22062911093235016
factory_prepolish,same_xx,initial,tile_scratch_max_um_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_scratch_max_um_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_scratch_max_um_x3_y0_norm,16,0.04112540977075696,0.07664704299734627,0.0,0.22475770115852356
factory_prepolish,same_xx,initial,tile_scratch_max_um_x3_y1_norm,16,0.005400828085839748,0.020917317232186625,0.0,0.08641324937343597
factory_prepolish,same_xx,initial,tile_scratch_max_um_x3_y2_norm,16,0.0494281193241477,0.09151800175760345,0.0,0.25541752576828003
factory_prepolish,same_xx,initial,tile_scratch_max_um_x3_y3_norm,16,0.03257904201745987,0.08649210715822142,0.0,0.2808564305305481
factory_prepolish,same_xx,initial,tile_scratch_max_um_x3_y4_norm,16,0.0030638468451797962,0.011866227806711484,0.0,0.04902154952287674
factory_prepolish,same_xx,initial,tile_scratch_max_um_x4_y0_norm,16,0.02520663384348154,0.06923476757437158,0.0,0.2542521059513092
factory_prepolish,same_xx,initial,tile_scratch_max_um_x4_y1_norm,16,0.026361223310232162,0.07243685507793753,0.0,0.26622146368026733
factory_prepolish,same_xx,initial,tile_scratch_max_um_x4_y2_norm,16,0.035610001534223557,0.0758684115527977,0.0,0.2426871508359909
factory_prepolish,same_xx,initial,tile_scratch_max_um_x4_y3_norm,16,0.01672304794192314,0.06476808617689654,0.0,0.26756876707077026
factory_prepolish,same_xx,initial,tile_scratch_max_um_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x0_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x0_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x0_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x1_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x1_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x1_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x2_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x2_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x3_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x3_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x3_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x3_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x3_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x4_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x4_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x4_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x4_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_removal_mean_um_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x0_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x0_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x0_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x1_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x1_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x1_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x2_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x2_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x3_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x3_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x3_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x3_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x3_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x4_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x4_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x4_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x4_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_under_fraction_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x0_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x0_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x0_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x1_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x1_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x1_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x2_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x2_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x3_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x3_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x3_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x3_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x3_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x4_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x4_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x4_y2_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x4_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,initial,tile_over_fraction_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,after_pass,inspection_pass_norm,16,1.0,0.0,1.0,1.0
factory_prepolish,same_xx,after_pass,gu_gap_norm,16,-0.46803839690983295,0.26069589803569654,-0.7349404096603394,0.22800128161907196
factory_prepolish,same_xx,after_pass,ra_gap_norm,16,-0.5382583476603031,0.03733289776180278,-0.6106577515602112,-0.47614550590515137
factory_prepolish,same_xx,after_pass,rz_gap_norm,16,-0.5952202789485455,0.05100015188785715,-0.695787250995636,-0.4898802638053894
factory_prepolish,same_xx,after_pass,clearcoat_margin_norm,16,0.6231930293142796,0.04389562813950604,0.531938910484314,0.6951864361763
factory_prepolish,same_xx,after_pass,center_edge_removal_delta_norm,16,0.05706571158953011,0.02511489625411832,0.014727449044585228,0.10582784563302994
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x0_y0_norm,16,0.028131136670708656,0.07464526659747364,0.0,0.2411462664604187
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x0_y1_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x0_y2_norm,16,0.007806855719536543,0.03023582218800915,0.0,0.12490969151258469
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x0_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x0_y4_norm,16,0.009182575158774853,0.03556396066523293,0.0,0.14692120254039764
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x1_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x1_y1_norm,16,0.005754618905484676,0.022287543184712506,0.0,0.09207390248775482
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x1_y2_norm,16,0.003429801668971777,0.013283564744722094,0.0,0.05487682670354843
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x1_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x1_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x2_y0_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x2_y1_norm,16,0.005775015335530043,0.022366538218600292,0.0,0.09240024536848068
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x2_y2_norm,16,0.018207816407084465,0.04903832071639902,0.0,0.17159858345985413
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x2_y3_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x2_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x3_y0_norm,16,0.03311636904254556,0.06345787285216263,0.0,0.21652212738990784
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x3_y1_norm,16,0.004660856444388628,0.01805141938818067,0.0,0.07457370311021805
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x3_y2_norm,16,0.03907180344685912,0.07349399215409462,0.0,0.1957542598247528
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x3_y3_norm,16,0.023797101341187954,0.06368029135125972,0.0,0.2173679620027542
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x3_y4_norm,16,0.001723012188449502,0.006673197511177316,0.0,0.027568195015192032
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x4_y0_norm,16,0.01917906105518341,0.051880638111706075,0.0,0.1839933693408966
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x4_y1_norm,16,0.019456644542515278,0.051639289792137555,0.0,0.16720794141292572
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x4_y2_norm,16,0.02703426079824567,0.056688176393784095,0.0,0.16331899166107178
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x4_y3_norm,16,0.013064505532383919,0.050598612353357574,0.0,0.2090320885181427
factory_prepolish,same_xx,after_pass,tile_scratch_max_um_x4_y4_norm,16,0.0,0.0,0.0,0.0
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x0_y0_norm,16,0.01258449803572148,0.006333212535534737,0.009640269912779331,0.035755034536123276
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x0_y1_norm,16,0.029378795879893005,0.008739590213958842,0.024792496114969254,0.06269502639770508
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x0_y2_norm,16,0.02853102399967611,0.0027274058282584787,0.025817833840847015,0.038619253784418106
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x0_y3_norm,16,0.029381231288425624,0.0018803232049962766,0.027400759980082512,0.03493334725499153
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x0_y4_norm,16,0.02691346115898341,0.005439598510605257,0.02361881546676159,0.04760778695344925
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x1_y0_norm,16,0.022070239414460957,0.005360246274363426,0.018424980342388153,0.03663190081715584
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x1_y1_norm,16,0.03634277358651161,0.004257444678203665,0.03201882913708687,0.04918815940618515
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x1_y2_norm,16,0.03744014701806009,0.0028553141507717448,0.03242632746696472,0.043563470244407654
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x1_y3_norm,16,0.03644648822955787,0.002228378600430474,0.03215033560991287,0.04127681255340576
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x1_y4_norm,16,0.03404031484387815,0.002038720307181193,0.03142426535487175,0.0397433340549469
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x2_y0_norm,16,0.03176907531451434,0.003940648081513049,0.02766489051282406,0.04409599304199219
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x2_y1_norm,16,0.04006653651595116,0.0030797421889885157,0.035948045551776886,0.045950114727020264
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x2_y2_norm,16,0.044101253151893616,0.009308583923247543,0.03523934260010719,0.06583481281995773
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x2_y3_norm,16,0.04140527476556599,0.009281048777910562,0.03278133645653725,0.06894712895154953
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x2_y4_norm,16,0.0341174912173301,0.0039808981431775576,0.028835995122790337,0.04690765216946602
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x3_y0_norm,16,0.034640424652025104,0.011044839855488526,0.028606539592146873,0.07713554054498672
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x3_y1_norm,16,0.041197853628546,0.010531465825325879,0.03311017155647278,0.07744282484054565
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x3_y2_norm,16,0.046095281606540084,0.012768381557749377,0.03451911732554436,0.07613129168748856
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x3_y3_norm,16,0.04456050391308963,0.012910490774308872,0.0350123792886734,0.07943056523799896
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x3_y4_norm,16,0.03531554015353322,0.00603869673551574,0.028902394697070122,0.051061928272247314
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x4_y0_norm,16,0.031359786400571465,0.014304607908840257,0.02548162266612053,0.08645974099636078
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x4_y1_norm,16,0.03389449301175773,0.015195859769530822,0.024448156356811523,0.09043221175670624
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x4_y2_norm,16,0.038244898547418416,0.011873649472632636,0.028963852673768997,0.07124511897563934
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x4_y3_norm,16,0.0368588543497026,0.008730670301134787,0.02888917364180088,0.057714786380529404
factory_prepolish,same_xx,after_pass,tile_removal_mean_um_x4_y4_norm,16,0.029812695225700736,0.003385891950789757,0.026274127885699272,0.04028339684009552
factory_prepolish,same_xx,after_pass,tile_under_fraction_x0_y0_norm,16,0.955937497317791,0.10012444024768256,0.5824999809265137,1.0
factory_prepolish,same_xx,after_pass,tile_under_fraction_x0_y1_norm,16,0.49218750558793545,0.21119614417254828,0.0,0.8500000238418579
factory_prepolish,same_xx,after_pass,tile_under_fraction_x0_y2_norm,16,0.4718749960884452,0.15317345659148973,0.23499999940395355,0.8424999713897705
factory_prepolish,same_xx,after_pass,tile_under_fraction_x0_y3_norm,16,0.4001562506891787,0.231255858497676,0.09749999642372131,0.8374999761581421
factory_prepolish,same_xx,after_pass,tile_under_fraction_x0_y4_norm,16,0.5623437541653402,0.21542557753207323,0.004999999888241291,0.925000011920929
factory_prepolish,same_xx,after_pass,tile_under_fraction_x1_y0_norm,16,0.7332812487147748,0.19140663393565174,0.08250000327825546,0.9800000190734863
factory_prepolish,same_xx,after_pass,tile_under_fraction_x1_y1_norm,16,0.15750000235857442,0.13643050472966248,0.012500000186264515,0.6000000238418579
factory_prepolish,same_xx,after_pass,tile_under_fraction_x1_y2_norm,16,0.10703124874271452,0.08390013693158785,0.004999999888241291,0.32249999046325684
factory_prepolish,same_xx,after_pass,tile_under_fraction_x1_y3_norm,16,0.13390624965541065,0.13005097770841018,0.02500000037252903,0.5074999928474426
factory_prepolish,same_xx,after_pass,tile_under_fraction_x1_y4_norm,16,0.21203125244937837,0.15401963617530798,0.057500001043081284,0.5975000262260437
factory_prepolish,same_xx,after_pass,tile_under_fraction_x2_y0_norm,16,0.32828124426305294,0.13379881063931698,0.13249999284744263,0.6474999785423279
factory_prepolish,same_xx,after_pass,tile_under_fraction_x2_y1_norm,16,0.0528124991687946,0.0638410792992708,0.0,0.23749999701976776
factory_prepolish,same_xx,after_pass,tile_under_fraction_x2_y2_norm,16,0.04296875017462298,0.05640408502012612,0.0,0.22499999403953552
factory_prepolish,same_xx,after_pass,tile_under_fraction_x2_y3_norm,16,0.06671875063329935,0.08548902985736588,0.0,0.3700000047683716
factory_prepolish,same_xx,after_pass,tile_under_fraction_x2_y4_norm,16,0.22156250174157321,0.15622468528945865,0.05999999865889549,0.6949999928474426
factory_prepolish,same_xx,after_pass,tile_under_fraction_x3_y0_norm,16,0.26343749929219484,0.15587423562137698,0.0,0.6974999904632568
factory_prepolish,same_xx,after_pass,tile_under_fraction_x3_y1_norm,16,0.06687499978579581,0.058833051938421844,0.0,0.23999999463558197
factory_prepolish,same_xx,after_pass,tile_under_fraction_x3_y2_norm,16,0.040000000095460564,0.051871235688834505,0.0,0.18000000715255737
factory_prepolish,same_xx,after_pass,tile_under_fraction_x3_y3_norm,16,0.05031249931198545,0.05396667713307669,0.0,0.19249999523162842
factory_prepolish,same_xx,after_pass,tile_under_fraction_x3_y4_norm,16,0.19906250102212653,0.1182221045402543,0.014999999664723873,0.5350000262260437
factory_prepolish,same_xx,after_pass,tile_under_fraction_x4_y0_norm,16,0.4524999987334013,0.2116527243231074,0.0,0.8600000143051147
factory_prepolish,same_xx,after_pass,tile_under_fraction_x4_y1_norm,16,0.327031253837049,0.13482691198427382,0.0,0.6225000023841858
factory_prepolish,same_xx,after_pass,tile_under_fraction_x4_y2_norm,16,0.1695312502561137,0.10912728789289736,0.0,0.3125
factory_prepolish,same_xx,after_pass,tile_under_fraction_x4_y3_norm,16,0.18953124852851033,0.08408616426834134,0.02250000089406967,0.35499998927116394
factory_prepolish,same_xx,after_pass,tile_under_fraction_x4_y4_norm,16,0.39734374918043613,0.1319933337871555,0.24250000715255737,0.7099999785423279
factory_prepolish,same_xx,after_pass,tile_over_fraction_x0_y0_norm,16,0.010781249962747097,0.04175560155701884,0.0,0.17249999940395355
factory_prepolish,same_xx,after_pass,tile_over_fraction_x0_y1_norm,16,0.13593749795109034,0.16369959840672313,0.0,0.6850000023841858
factory_prepolish,same_xx,after_pass,tile_over_fraction_x0_y2_norm,16,0.08656249893829226,0.05657458274715972,0.0,0.19249999523162842
factory_prepolish,same_xx,after_pass,tile_over_fraction_x0_y3_norm,16,0.09921875040163286,0.083650681771071,0.0,0.23749999701976776
factory_prepolish,same_xx,after_pass,tile_over_fraction_x0_y4_norm,16,0.09140625054715201,0.17320501365400734,0.0,0.7350000143051147
factory_prepolish,same_xx,after_pass,tile_over_fraction_x1_y0_norm,16,0.0315625004877802,0.07974997749609349,0.0,0.33500000834465027
factory_prepolish,same_xx,after_pass,tile_over_fraction_x1_y1_norm,16,0.3014062475413084,0.1578046859917774,0.0,0.6274999976158142
factory_prepolish,same_xx,after_pass,tile_over_fraction_x1_y2_norm,16,0.34593749744817615,0.1596281696750241,0.0,0.5899999737739563
factory_prepolish,same_xx,after_pass,tile_over_fraction_x1_y3_norm,16,0.32156249741092324,0.17254273405466186,0.0,0.5649999976158142
factory_prepolish,same_xx,after_pass,tile_over_fraction_x1_y4_norm,16,0.2095312513411045,0.1260432077408987,0.0,0.45750001072883606
factory_prepolish,same_xx,after_pass,tile_over_fraction_x2_y0_norm,16,0.15703124855645,0.10645281260318615,0.0,0.35499998927116394
factory_prepolish,same_xx,after_pass,tile_over_fraction_x2_y1_norm,16,0.44781249575316906,0.14816026586915765,0.1574999988079071,0.6625000238418579
factory_prepolish,same_xx,after_pass,tile_over_fraction_x2_y2_norm,16,0.5696875024586916,0.1985531222278986,0.13249999284744263,0.9350000023841858
factory_prepolish,same_xx,after_pass,tile_over_fraction_x2_y3_norm,16,0.4850000003352761,0.20813344728835145,0.0,0.9125000238418579
factory_prepolish,same_xx,after_pass,tile_over_fraction_x2_y4_norm,16,0.22781249834224582,0.09213981724646546,0.0,0.3799999952316284
factory_prepolish,same_xx,after_pass,tile_over_fraction_x3_y0_norm,16,0.22593749919906259,0.21103515975977863,0.0,0.9524999856948853
factory_prepolish,same_xx,after_pass,tile_over_fraction_x3_y1_norm,16,0.4578125011175871,0.19949521465922126,0.06499999761581421,0.9975000023841858
factory_prepolish,same_xx,after_pass,tile_over_fraction_x3_y2_norm,16,0.6134374961256981,0.19215040048624943,0.32499998807907104,0.9950000047683716
factory_prepolish,same_xx,after_pass,tile_over_fraction_x3_y3_norm,16,0.5460937544703484,0.19215465722072056,0.2750000059604645,0.9549999833106995
factory_prepolish,same_xx,after_pass,tile_over_fraction_x3_y4_norm,16,0.24624999664956704,0.12779683401292677,0.004999999888241291,0.5074999928474426
factory_prepolish,same_xx,after_pass,tile_over_fraction_x4_y0_norm,16,0.13796874950639904,0.2288425707650785,0.0,0.987500011920929
factory_prepolish,same_xx,after_pass,tile_over_fraction_x4_y1_norm,16,0.15281250001862645,0.23137813403284133,0.0,0.9850000143051147
factory_prepolish,same_xx,after_pass,tile_over_fraction_x4_y2_norm,16,0.32640625070780516,0.22811209941311447,0.0925000011920929,0.9674999713897705
factory_prepolish,same_xx,after_pass,tile_over_fraction_x4_y3_norm,16,0.2939062505029142,0.15744783723513758,0.054999999701976776,0.7250000238418579
factory_prepolish,same_xx,after_pass,tile_over_fraction_x4_y4_norm,16,0.09703125024680048,0.07971736570075796,0.0,0.25
factory_prepolish_deep_defect,cross_xy,initial,inspection_pass_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,cross_xy,initial,gu_gap_norm,16,0.018001721473410726,0.2706240664073875,-0.3496607542037964,0.6157668828964233
factory_prepolish_deep_defect,cross_xy,initial,ra_gap_norm,16,-0.4279118999838829,0.027342205213145166,-0.4819171130657196,-0.38707470893859863
factory_prepolish_deep_defect,cross_xy,initial,rz_gap_norm,16,-0.4360798131674528,0.06792150579528795,-0.5336580276489258,-0.31924208998680115
factory_prepolish_deep_defect,cross_xy,initial,clearcoat_margin_norm,16,0.6312772743403912,0.04421192981332131,0.5443573594093323,0.7188140749931335
factory_prepolish_deep_defect,cross_xy,initial,center_edge_removal_delta_norm,16,0.0,0.0,0.0,0.0
factory_prepolish_deep_defect,cross_xy,initial,tile_scratch_max_um_x0_y0_norm,16,0.03792422264814377,0.10390511603388802,0.0,0.3797375559806824
factory_prepolish_deep_defect,cross_xy,initial,tile_scratch_max_um_x0_y1_norm,16,0.02684188261628151,0.10395816435371265,0.0,0.42947012186050415
factory_prepolish_deep_defect,cross_xy,initial,tile_scratch_max_um_x0_y2_norm,16,0.08235266990959644,0.15214642957771235,0.0,0.4286375939846039
factory_prepolish_deep_defect,cross_xy,initial,tile_scratch_max_um_x0_y3_norm,16,0.037197308614850044,0.10281091668280432,0.0,0.3817024827003479
factory_prepolish_deep_defect,cross_xy,initial,tile_scratch_max_um_x0_y4_norm,16,0.012579112313687801,0.0487186925009855,0.0,0.20126579701900482
factory_prepolish_deep_defect,cross_xy,initial,tile_scratch_max_um_x1_y0_norm,16,0.04948347806930542,0.1290247148100199,0.0,0.40557533502578735
factory_prepolish_deep_defect,cross_xy,initial,tile_scratch_max_um_x1_y1_norm,16,0.056152216624468565,0.13149346829568853,0.0,0.4070556163787842
