rail,segment,waypoint,path_file,x_m,y_m,z_m,nearest_cloud_distance_m,path_step_m,path_continuous,normal_angle_from_previous_deg,normal_angle_continuous_deg,normal_x,normal_y,normal_z,k1_1_m,k2_1_m,radius1_m,radius2_m,surface_class,pad_curvature_ratio,normal_spread_p95_deg,normal_spread_max_deg,fit_rms_m,fit_condition,boundary_distance_m,angular_coverage,hole_risk,fit_confidence,neighbor_count,point_density_m2,boundary_risk,path_deviation_risk,curvature_jump_risk,geometry_risk,unsafe_geometry_pt_design,unsafe_reasons,review_reasons,source_row_index,risk_envelope,schedule_state,contact_group,requires_reapproach,entry_progress,force_target_unlimited_n,force_command_n,feed_target_unlimited_mm_s,feed_command_mm_s,contact_path_step_m,nominal_contact_dt_s
SL,7,32,path_SL7.npy,-0.6564000248908997,-0.31929999589920044,0.37229999899864197,2.5246309856643538e-08,0.026619353894067735,True,1.2751901290437648,1.2751901290437648,-0.9983906019266923,-0.02341599584767108,0.05165169041686087,-0.32887613766273655,-1.237655019945278,3.0406584287532072,0.8079795935738331,convex,0.0680710260969903,3.336457428287796,3.8459642027927745,0.00042368807576055525,10.160280980972384,0.05469580939357844,1.0,0.0,0.9930881539538204,261,23077.466748324827,0.005530738298573867,1.2623154928321769e-06,0.04726215139159995,0.1668228714143898,False,,,32,0.3096360219677843,POLISH,2,False,1.0,5.4293724457072425,5.4293724457072425,11.250606012096396,11.250606012096396,0.026619353894067735,2.366037337495172
SL,7,33,path_SL7.npy,-0.6574000120162964,-0.2831999957561493,0.349700003862381,1.3316141891889994e-08,0.04260246195630333,True,1.2334285318827791,1.2334285318827791,-0.9984939518583247,-0.002123819032855793,0.05482077612604234,-0.03539449403265904,-1.023212582336908,28.252981920783633,0.9773140178906977,convex,0.056276692028529945,2.8047929396432862,3.2132186396122124,0.00038485936503118815,10.082604675311762,0.05447323109475863,1.0,0.0,0.9942870440969968,261,23077.466748324827,0.009577616458934068,6.658070945944997e-07,0.07862889378973568,0.14023964698216432,False,,,33,0.1668228714143898,POLISH,2,False,1.0,5.8144892662764995,5.8144892662764995,12.228802736342308,12.228802736342308,0.04260246195630333,3.6289211890087514
SL,7,34,path_SL7.npy,-0.6586999893188477,-0.3100000023841858,0.32679998874664307,1.5697432849908406e-08,0.035275217767591086,True,1.9396246634668983,1.9396246634668983,-0.9990560320480139,-0.028102605905437113,0.033125343315984865,-0.3720451742048494,-0.7922959517866278,2.6878456416945657,1.262154625105681,convex,0.04357627734826453,2.19157652599431,2.4296042842821364,0.0003713057838796582,10.08428511945509,0.054656112609580074,1.0,0.0,0.9946793241162931,261,23077.466748324827,0.0062524980076350545,7.848716424954203e-07,0.08466943120176942,0.10957882629971549,False,,,34,0.16948499828148852,POLISH,2,False,1.0,5.808903687581757,5.808903687581757,12.21461536645766,12.21461536645766,0.035275217767591086,2.8862753661731415
SL,7,35,path_SL7.npy,-0.6590999960899353,-0.28349998593330383,0.30140000581741333,1.571632413305251e-08,0.036709263273989746,True,0.45181275221255485,0.45181275221255485,-0.9990458781890242,-0.021788734948049854,0.03784949541123336,0.27601952316789163,-0.33006413829165915,3.622932133651068,3.0297141797221125,saddle,0.018153527606041255,0.9592593571308129,1.0238318995816584,0.0004198840963617998,10.087097798770202,0.053844347043080436,1.0,0.0,0.9932105031274465,261,23077.466748324827,0.021011871943992122,7.858162066526254e-07,0.16948499828148852,0.16948499828148852,False,,,35,0.16948499828148852,POLISH,2,False,1.0,5.808903687581757,5.808903687581757,12.21461536645766,12.21461536645766,0.036709263273989746,3.0053556475299588
SL,7,36,path_SL7.npy,-0.6603000164031982,-0.2824999988079071,0.28130000829696655,1.8420794014188696e-08,0.020160603248047155,True,0.18928862626578408,0.18928862626578408,-0.9988996644671312,-0.022766420743754692,0.041001834275692525,0.4768109697029398,-0.1707718198409689,2.097267184567953,5.855767075219138,saddle,0.026224603333661688,1.2970105172284563,1.4902687130295056,0.0004294237658906557,10.072516150671964,0.05565840672556377,1.0,0.0,0.9929016720004612,263,23254.30557398249,0.0,9.210397007094347e-07,0.053807171517469554,0.06485052586142281,False,,,36,0.16948499828148852,POLISH,2,False,1.0,5.808903687581757,5.808903687581757,12.21461536645766,12.21461536645766,0.020160603248047155,1.6505311582229458
SL,7,37,path_SL7.npy,-0.6617000102996826,-0.30059999227523804,0.2540999948978424,1.3848733588963925e-08,0.0327018420786987,True,0.4003023633748855,0.4003023633748855,-0.9986261690603014,-0.0213739052824559,0.0478427699963407,0.15722203158495873,-0.4172018145046771,6.360431740507218,2.3969215023363457,saddle,0.02294609979775724,1.1575657238171064,1.2881135246903253,0.0005013645836895833,10.06467586709238,0.05480128227593797,1.0,0.0,0.9903598871419635,262,23165.886161153656,0.0036130495284005804,6.924366794481963e-07,0.021856690239362986,0.05787828619085532,False,,,37,0.21845024960759934,POLISH,2,False,1.0,5.694218951649288,5.694218951649288,11.923316137189188,11.923316137189188,0.0327018420786987,2.7095811481408827
SL,7,38,path_SL7.npy,-0.6624000072479248,-0.2838999927043915,0.23389999568462372,1.1152613596726e-08,0.02621869465873271,True,0.846695718692602,0.846695718692602,-0.9992914185063432,-0.015224361447139796,0.034422081838662535,-0.08517274078749767,-1.0129752225254025,11.740845612740783,0.9871909773932529,convex,0.05571363723889714,2.7719937462507933,3.1001832754426086,0.0003851666949606214,10.052732375277428,0.054380812591730256,1.0,0.0,0.9942779913008636,261,23077.466748324827,0.01125795287763176,5.576306798363e-07,0.21845024960759934,0.21845024960759934,False,,,38,0.21845024960759934,POLISH,2,False,1.0,5.694218951649288,5.694218951649288,11.923316137189188,11.923316137189188,0.02621869465873271,2.198943176299402
SL,7,39,path_SL7.npy,-0.6632999777793884,-0.2912999987602234,0.2087000012397766,2.2289676327524638e-08,0.02627945502867548,True,1.1597261862945574,1.1597261862945574,-0.9998296854860079,-0.011332229653573915,0.014566420014170167,-0.02456857253497352,-0.7502302636674212,40.70240542369702,1.3329241013440405,convex,0.041262664501708166,1.994350292625023,2.3375946825389646,0.00036152872533959753,10.182601143673796,0.05449481638660274,1.0,0.0,0.9949538351055244,259,22900.627922667165,0.009185156607222966,1.114483816376232e-06,0.0963398182479265,0.09971751463125114,False,,,39,0.4922078104298342,POLISH,2,False,1.0,4.779218345248785,4.779218345248785,9.599214596931914,9.599214596931914,0.02627945502867548,2.4420413522293556
SL,7,40,path_SL7.npy,-0.6628000140190125,-0.28439998626708984,0.18479999899864197,1.965014632329562e-08,0.024881122227370076,True,0.7149854020576177,0.7149854020576177,-0.9999449456925976,-0.01027401160596568,0.0021331360361362328,-0.004729656301343421,-0.17932945977515785,211.43185387825284,5.576328625836456,convex,0.009863120287633682,0.5053752490059124,0.5299628408553809,0.0003150754802963191,10.417976143222557,0.0495310701245408,1.0,0.0,0.9961606141967527,252,22281.69203286535,0.09943508864471273,9.82507316164781e-07,0.20933029476049655,0.20933029476049655,False,,,40,0.4922078104298342,POLISH,2,False,1.0,4.779218345248785,4.779218345248785,9.599214596931914,9.599214596931914,0.024881122227370076,2.5919956238214055
SL,7,41,path_SL7.npy,-0.6633999943733215,-0.28220000863075256,0.1632000058889389,1.1867139563898822e-08,0.021720027172293335,True,0.15893998189776062,0.15893998189776062,-0.9999479711853991,-0.010180677590053979,-0.0006393168321210437,0.010296922285588376,-0.020741799186228923,97.1163977220266,48.211825359100416,near_flat,0.0011407989552425907,0.05476135486865001,0.06421049184010391,0.00025374266960348924,14.184808604308756,0.02792857042635912,1.0,0.0,0.9975050605222,211,18656.49610688329,0.4922078104298342,5.93356978194941e-07,0.05814880888260728,0.4922078104298342,False,,,41,0.987618933478535,POLISH,2,False,1.0,3.501140191543099,3.501140191543099,6.352896086519472,6.352896086519472,0.021720027172293335,2.723154020593093
SL,7,42,path_SL7.npy,-0.6629999876022339,-0.31869998574256897,0.13580000400543213,1.9313788624976304e-08,0.045641740082913274,True,0.4831034806406814,0.4831034806406814,-0.9999973490450502,-0.0017882199581430802,-0.0014505765244527805,0.4305070932884938,-0.03941165337555673,2.322842098515377,25.37320600257294,saddle,0.023677890130867157,1.2092263169269741,1.3415496479359221,0.00030648685416629593,31.387079309553272,0.0006809586586805724,0.625,0.8349077242723215,0.8945357440527224,142,12555.556621693966,0.987618933478535,9.65689431248815e-07,0.15024727450416378,0.987618933478535,True,point_cloud_boundary,point_cloud_boundary,42,0.9997007289690568,HOLD_REVIEW,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL,7,43,path_SL7.npy,-0.6628999710083008,-0.2754000127315521,0.13529999554157257,3.197637598919919e-08,0.043302975354330794,True,0.49680094902228894,0.49680094902228894,-0.9999412048182016,-0.010063385258871667,-0.004039205844572417,-0.04554184867748848,-0.1329351391091049,21.9578262420055,7.522465517407419,convex,0.0073114326510007694,0.3569949132688427,0.38132913191512435,0.00026691232004514626,31.309077853215424,1.8270414559843837e-05,0.5625,0.9997007289690568,0.8798375377313906,140,12378.717796036304,0.9996678106443665,1.5988187994599594e-06,0.10910971653244259,0.9997007289690568,True,point_cloud_boundary,point_cloud_boundary,43,0.9997007289690568,HOLD_REVIEW,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL,7,44,path_SL7.npy,-0.6632999777793884,-0.22769999504089355,0.15530000627040863,2.361496008929405e-08,0.051724772810130486,True,0.21351324385535828,0.21351324385535828,-0.9999159705395088,-0.012866379117528262,-0.0015837134956777404,0.2003964647426065,-0.0415618603799931,4.9901079905996415,24.060520651798747,saddle,0.011021805560843357,0.5451863448822697,0.6293761051567537,0.0003065654072413807,16.874169987996513,0.019832504538772684,1.0,0.0,0.996364147578756,192,16976.527263135504,0.6394090083859512,1.1807480044647024e-06,0.024735819398950584,0.6394090083859512,False,,,44,0.9997007289690568,POLISH_ENTRY,3,True,0.0,1.2250002350563622,1.2250002350563622,6.35,6.35,0.0,0.016666666666666666
SL,7,45,path_SL7.npy,-0.6636000275611877,-0.2639999985694885,0.18140000104904175,2.7618217236846412e-08,0.04471006613160219,True,0.2503987323789952,0.2503987323789952,-0.9999531132619142,-0.009594141416049343,0.0013129083342237461,-0.04305172060474009,-0.15812302611707044,23.227875354414934,6.324189617137888,convex,0.008696766436438874,0.4192285515170902,0.4933154403860795,0.0003148481126207182,10.605425171539194,0.04605009095960851,1.0,0.0,0.9961661229737957,249,22016.433794378856,0.16272561891620885,1.3809108618423206e-06,0.015500260829363217,0.16272561891620885,False,,,45,0.6394090083859512,POLISH,3,False,1.0,4.2407631994553565,4.2407631994553565,8.231538526616603,8.231538526616603,0.04471006613160219,6.132420944468937
SL,7,46,path_SL7.npy,-0.6628999710083008,-0.27469998598098755,0.2045000046491623,3.2537148713804005e-08,0.02546742971147775,True,0.523764930756017,0.523764930756017,-0.9998963586647897,-0.009904200741868117,0.010448862931384474,-0.06591117032503474,-0.5639872183304055,15.171935122204538,1.7730898280999008,convex,0.031019297008172304,1.596664710781851,1.6402092791002592,0.00033810734718165027,10.150680405579024,0.05515379590843091,1.0,0.0,0.9955824700675325,257,22723.789097009503,0.0,1.6268574356902003e-06,0.1488168704782229,0.1488168704782229,False,,,46,0.16272561891620885,POLISH,3,False,1.0,5.8229473656157875,5.8229473656157875,12.2502863086641,12.2502863086641,0.02546742971147775,2.4868320978518628
SL,7,47,path_SL7.npy,-0.6635000109672546,-0.2549000084400177,0.22689999639987946,1.4299490940674695e-08,0.02990248800697776,True,0.7981495631152985,0.7981495631152985,-0.9996351347156527,-0.011945016474925968,0.024226308497844767,0.0037287738970789297,-0.8081016649374192,268.18467077968614,1.2374680605038002,saddle,0.04444559157155806,2.1943129223997273,2.503726696400555,0.00035464471149254705,10.016571255873268,0.05458828198145411,1.0,0.0,0.9951428505838763,263,23254.30557398249,0.007485782155379872,7.149745470337347e-07,0.08950863042257169,0.10971564611998637,False,,,47,0.1488168704782229,POLISH,3,False,1.0,5.850380378003509,5.850380378003509,12.319966160128914,12.319966160128914,0.02990248800697776,2.434039946879446
SL,7,48,path_SL7.npy,-0.6618000268936157,-0.26489999890327454,0.2533000111579895,2.9137091475416724e-08,0.02828162891957042,True,0.9641208969752766,0.9641208969752766,-0.9990426448856696,-0.017447589719274972,0.04011702023871703,0.05540512041314227,-0.5410581083543115,18.048873326928042,1.8482303186280886,saddle,0.02975819595948713,1.4930846551984134,1.6584510725945971,0.0004179750247793833,10.037802161241995,0.056605924954926015,1.0,0.0,0.9932715059413783,262,23165.886161153656,0.0,1.4568545737708362e-06,0.09791597074713952,0.09791597074713952,False,,,48,0.11319803950283112,POLISH,3,False,1.0,5.911149011907674,5.911149011907674,12.47431849024549,12.47431849024549,0.02828162891957042,2.281302269323052
SL,7,49,path_SL7.npy,-0.6608999967575073,-0.26420000195503235,0.28130000829696655,9.120063849642103e-09,0.028023202703405883,True,0.15376971610297094,0.15376971610297094,-0.9989599359897098,-0.01998657372892489,0.04098271779681346,0.2323361824374993,-0.19162611731251467,4.3041079073811925,5.218495338864189,saddle,0.012778490034062461,0.6671124197331448,0.7266292916676685,0.0004136259655148617,10.11970226477068,0.056292468680103944,1.0,0.0,0.9934094785367592,261,23077.466748324827,0.0,4.5600319248210515e-07,0.11319803950283112,0.11319803950283112,False,,,49,0.11319803950283112,POLISH,3,False,1.0,5.911149011907674,5.911149011907674,12.47431849024549,12.47431849024549,0.028023202703405883,2.2464716389371584
SL,7,50,path_SL7.npy,-0.6592000126838684,-0.27410000562667847,0.30140000581741333,1.5046006974629663e-08,0.02247020068604638,True,0.08893351574879184,0.08893351574879184,-0.9990279580468757,-0.019031494581480818,0.03976105198161691,0.23804554280619125,-0.3885646356841349,4.200876807906321,2.5735744022080853,saddle,0.02137105496262742,1.0787112850533882,1.204444270518786,0.0004157193325435294,10.094569456479457,0.05379080392615219,1.0,0.0,0.9933432403176564,261,23077.466748324827,0.021985383160869287,7.523003487314831e-07,0.05728376619043306,0.05728376619043306,False,,,50,0.14057099438053453,POLISH,3,False,1.0,5.8656870244928285,5.8656870244928285,12.358845042211783,12.358845042211783,0.02247020068604638,1.8096929661561265
SL,7,51,path_SL7.npy,-0.6593000292778015,-0.22789999842643738,0.32679998874664307,3.1405474088926443e-08,0.05272200490712158,True,1.4186052400756628,1.4186052400756628,-0.9978830865368216,-0.012943679606719015,0.0637323054814836,0.4332669790678463,-0.7719400749037745,2.308045727720708,1.2954373435329862,saddle,0.042456704119707596,2.1782405191746785,2.4192804551641633,0.000392218628811001,10.062028350370777,0.054570491680638294,1.0,0.0,0.9940683489329868,264,23342.724986811318,0.007809242170212838,1.5702737044463221e-06,0.14057099438053453,0.14057099438053453,False,,,51,0.14057099438053453,POLISH,3,False,1.0,5.8656870244928285,5.8656870244928285,12.358845042211783,12.358845042211783,0.05272200490712158,4.265932999972809
SL,7,52,path_SL7.npy,-0.6567999720573425,-0.23600000143051147,0.34950000047683716,2.7983313709351514e-08,0.024231196159548704,True,0.8070315982211901,0.8070315982211901,-0.9971945423244009,-0.004178855856799978,0.07473675081348319,0.6112598723974427,-0.5297198181193478,1.6359653972996242,1.8877904239080148,saddle,0.03361929298185935,1.7334797709967653,1.8947220758762355,0.00042127080121023955,10.195023538050297,0.053931223569855934,1.0,0.0,0.9931660246482356,259,22900.627922667165,0.01943229872989216,1.3991656854675758e-06,0.05891607425232162,0.08667398854983827,False,,,52,0.14057099438053453,POLISH,3,False,1.0,5.8656870244928285,5.8656870244928285,12.358845042211783,12.358845042211783,0.024231196159548704,1.9606359717907915
SL,7,53,path_SL7.npy,-0.6556000113487244,-0.2281000018119812,0.37220001220703125,1.6765692172945715e-08,0.02406533673618458,True,0.48477304971076557,0.48477304971076557,-0.9965354121121434,-0.0031559174765301437,0.08310964198793105,0.894028346136667,-0.07704682553086183,1.1185327672453167,12.979120075485014,saddle,0.04917155903751669,2.407344048310315,2.796325852315473,0.0004072606858355711,10.096745469002679,0.05468553384269008,1.0,0.0,0.993608911310277,264,23342.724986811318,0.00571756649654398,8.382846086472858e-07,0.10368177370438224,0.12036720241551575,False,,,53,0.14057099438053453,POLISH,3,False,1.0,5.8656870244928285,5.8656870244928285,12.358845042211783,12.358845042211783,0.02406533673618458,1.9472156705573325
SL,7,54,path_SL7.npy,-0.6528000235557556,-0.23589999973773956,0.3968999981880188,2.3626799967713426e-08,0.026053199549068637,True,0.5906812206872163,0.5906812206872163,-0.9960726689633936,0.005706910410239037,0.0883553581720486,1.0235215449213706,-0.2727526164448191,0.977019003617381,3.6663259661243663,saddle,0.056293684970675384,2.751454576388098,3.1476844156956116,0.0004195513585449726,10.20145691663799,0.05471755354468061,1.0,0.0,0.9932211547132642,261,23077.466748324827,0.0051353900967162636,1.1813399983856713e-06,0.04748083955439131,0.1375727288194049,False,,,54,0.18058046233344113,POLISH,3,False,1.0,5.784873240076357,5.784873240076357,12.153578029793948,12.153578029793948,0.026053199549068637,2.1257139265699556
SL,7,55,path_SL7.npy,-0.652899980545044,-0.27399998903274536,0.41780000925064087,2.417333960514678e-08,0.043456065607656996,True,1.1886841908997845,1.1886841908997845,-0.9959102614930864,0.026361558743495044,0.08641654513682923,-0.10192383418621256,-0.5310293749210766,9.811247859583288,1.883134996342949,convex,0.029206615620659213,1.4795050919496981,1.646825346292481,0.0004251133740633814,9.952805033140196,0.05549853982135023,1.0,0.0,0.9930420385617412,267,23607.98322529781,0.0,1.208666980257339e-06,0.18058046233344113,0.18058046233344113,False,,,55,0.23321323667400223,POLISH,3,False,1.0,5.655507386852899,5.655507386852899,11.824988762606363,11.824988762606363,0.043456065607656996,3.6245757291407275
SL,7,56,path_SL7.npy,-0.6480000019073486,-0.23579999804496765,0.4440999925136566,7.969031775091228e-09,0.046636232928390316,True,1.2072663457630974,1.2072663457630974,-0.9946034402866808,0.01329495133531198,0.10289431878821587,1.1670654749410827,-0.34301605269782165,0.8568499552696333,2.915315455749079,saddle,0.06418860112175954,3.1611370738114486,3.58045707075445,0.00042613995896850516,9.986041809886265,0.05392450892928726,1.0,0.0,0.9930087314134874,265,23431.14439964015,0.019554383103868034,3.9845158875456137e-07,0.23321323667400223,0.23321323667400223,False,,,56,0.23321323667400223,POLISH,3,False,1.0,5.655507386852899,5.655507386852899,11.824988762606363,11.824988762606363,0.046636232928390316,3.9438712259808657
SL,7,57,path_SL7.npy,-0.6449999809265137,-0.23579999804496765,0.4722999930381775,2.039821084145848e-08,0.028359128256496665,True,0.43743129606519965,0.43743129606519965,-0.9938631970248976,0.01750041317040935,0.10922307969616307,1.2271785365345123,-0.15373275931673974,0.814877355029324,6.504794452688337,saddle,0.06749481950939817,3.3114353940905286,3.7461766463195048,0.0004292257746905768,9.990031780987593,0.053766813797968216,1.0,0.0,0.9929081492857391,265,23431.14439964015,0.02242156730966882,1.019910542072924e-06,0.022041455917590862,0.16557176970452642,False,,,57,0.23321323667400223,POLISH,3,False,1.0,5.655507386852899,5.655507386852899,11.824988762606363,11.824988762606363,0.028359128256496665,2.3982372267596124
SL,7,58,path_SL7.npy,-0.6428999900817871,-0.23819999396800995,0.5,1.160843880108356e-08,0.027882975588404666,True,0.3391585547716443,0.3391585547716443,-0.9932069097155072,0.017127767658670898,0.11509419650183313,1.1235367002330887,-0.2162432796004825,0.8900465821833325,4.624421169747042,saddle,0.061794518512819877,3.111647702060918,3.5075352129244464,0.0004381038696685813,10.010997554264657,0.054777375097364536,1.0,0.0,0.9926148888334111,267,23607.98322529781,0.004047725502463018,5.80421940054178e-07,0.03800200664385532,0.1555823851030459,False,,,58,0.1696252408719097,POLISH,3,False,1.0,5.808607482231639,5.808607482231639,12.213863004868362,12.213863004868362,0.027882975588404666,2.3198259099988423
SL,7,59,path_SL7.npy,-0.6399999856948853,-0.2475000023841858,0.5274999737739563,2.996875067068998e-08,0.02917445354335323,True,0.63524174591662,0.63524174591662,-0.9936012321404433,0.02681482116460582,0.10971580038856539,1.114389520490972,0.5235525746173888,0.8973523006205453,1.910027852944469,concave,0.06129142362700346,3.0984179074816316,3.454455384748182,0.0006985088016093989,9.98570379788685,0.054975095438211226,1.0,0.0,0.9815307041338569,268,23696.40263812664,0.00045281021434140367,1.498437533534499e-06,0.0033539659054427724,0.15492089537408157,False,,,59,0.1696252408719097,POLISH,3,False,1.0,5.808607482231639,5.808607482231639,12.213863004868362,12.213863004868362,0.02917445354335323,2.3886344174422534
SL,7,60,path_SL7.npy,-0.6366999745368958,-0.23569999635219574,0.5475000143051147,2.943318644525824e-08,0.02345488941022399,True,0.5856240078817243,0.5856240078817243,-0.993871133662977,0.0166062200703797,0.10929045304345407,1.235785722853723,0.09964326103233989,0.80920177463352,10.035801615078046,concave,0.06796821475695476,3.3925048174381938,3.7744461716330515,0.0006322142224934211,10.04002340154408,0.05511188854344624,1.0,0.0,0.9847964109517162,265,23431.14439964015,0.0,1.4716593222629119e-06,0.04451194086634201,0.1696252408719097,False,,,60,1.0,POLISH,3,False,1.0,3.5,3.5,6.35,6.35,0.02345488941022399,2.526940583872329
SL,7,61,path_SL7.npy,-0.6376000046730042,-0.2660999894142151,0.5734000205993652,2.3626884216578615e-08,0.03994721465207484,True,4.419390951333936,4.419390951333936,-0.982419735795959,0.02257939165031805,0.1853149583581956,-0.04021867952524705,-5.352325205653009,24.864068432984123,0.18683468615543425,convex,0.2943778863109155,14.922648465660945,16.214206744305432,0.002037579585184655,10.278217099422442,0.05276727354967692,1.0,0.0,0.8706614790742367,274,24226.919115099627,0.04059502636951062,1.1813442108289307e-06,1.0,1.0,False,,,61,1.0,POLISH,3,False,1.0,3.5,3.5,6.35,6.35,0.03994721465207484,6.290899945208636
SL,7,62,path_SL7.npy,-0.6317999958992004,-0.2732999920845032,0.5945000052452087,1.0343300319693802e-08,0.023036698814786535,True,14.326683026070464,14.326683026070464,-0.9062547829406655,0.012004794310796806,0.42256141957202237,-0.289839022424049,-15.694521335375134,3.4501910461764873,0.06371650199652922,convex,0.8631986734456324,37.10223364574709,41.332196010909584,0.003102103162300303,10.953220835616765,0.051509814348793634,1.0,0.0,0.7701458041836869,267,23607.98322529781,0.06345792093102487,5.171650159846901e-07,1.0,1.0,True,footprint_normal_spread|pad_curvature,footprint_normal_spread|pad_curvature,62,1.0,HOLD_REVIEW,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL,7,63,path_SL7.npy,-0.621999979019165,-0.25119999051094055,0.6162999868392944,2.6522478283202707e-08,0.03255287388085611,True,19.39094710155881,19.39094710155881,-0.7145743391631222,0.008740616335559493,0.6995049073706789,-0.09575241669030987,-22.21084420222938,10.443600637613983,0.04502305229351104,convex,1.221596431122616,46.693989105511555,47.42477757861243,0.0020149747830217075,12.538640479085412,0.048514283254294216,1.0,0.0,0.8729189683738485,237,20955.40084043289,0.1179221226491961,1.3261239141601354e-06,1.0,1.0,True,footprint_normal_spread|pad_curvature,footprint_normal_spread|pad_curvature,63,1.0,HOLD_REVIEW,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL,7,64,path_SL7.npy,-0.5321000218391418,-0.17739999294281006,0.666700005531311,2.360820721514452e-08,0.12676199677419764,False,15.443368837126929,,-0.6425266526634409,-0.24891360732629383,0.7247078837055145,9.584445855752328,-0.639227512311126,0.10433571382740159,1.5643882353944714,saddle,0.5271445220663781,26.00953960369162,28.458057341282267,0.0014344526267353888,26.17075825785905,0.013155242713014303,0.6875,0.37060147077219496,0.8458539363311568,135,11936.620731892152,0.7608137688542854,1.1804103607572261e-06,0.0,1.0,True,footprint_normal_spread,footprint_normal_spread|path_discontinuity,64,1.0,HOLD_REVIEW,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL,7,65,path_SL7.npy,-0.6220999956130981,-0.20340000092983246,0.6154000163078308,1.691315593397737e-08,0.10680676284284267,False,14.91520830576091,,-0.7409765903316835,-0.014719152225490665,0.6713695250293948,0.5216682611113725,-21.838837182614373,1.9169270483689766,0.0457899837632421,saddle,1.2011360450437905,46.017313567954005,48.40038451988114,0.0020060136811296853,12.388806508511914,0.04718305334958248,1.0,0.0,0.8738132378773028,241,21309.078491748212,0.14212630273486404,8.456577966988685e-07,0.0,1.0,True,footprint_normal_spread|pad_curvature,footprint_normal_spread|pad_curvature|path_discontinuity,65,1.0,HOLD_REVIEW,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL,7,66,path_SL7.npy,-0.6317999958992004,-0.18850000202655792,0.5945000052452087,6.959576762059384e-09,0.0274392134596765,True,18.58262522500331,18.58262522500331,-0.9163388511723892,-0.006599119196805995,0.4003492993098552,0.26914798921248995,-15.16211233033056,3.7154280919056353,0.06595387095237265,saddle,0.8339161781681808,35.482512260665324,40.46534107480349,0.0030018056720017847,10.997576707039903,0.04939202824728216,1.0,0.0,0.7786028548324804,262,23165.886161153656,0.10196312277668806,3.479788381029692e-07,1.0,1.0,True,footprint_normal_spread|pad_curvature,footprint_normal_spread|pad_curvature,66,1.0,HOLD_REVIEW,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL,7,67,path_SL7.npy,-0.6342999935150146,-0.22040000557899475,0.5734999775886536,2.3988511134881533e-08,0.03827350749932179,True,13.989110691494302,13.989110691494302,-0.9859132263901188,0.004292103926595488,0.16720253548588856,1.154501412471193,-3.760233119607782,0.8661747739740872,0.26594095849682503,saddle,0.206812821578428,10.552411385386021,11.562686076516577,0.0019960838427935954,10.435475812685889,0.05177573618348783,1.0,0.0,0.874803687267621,270,23873.241463784303,0.058622978482039456,1.1994255567440766e-06,1.0,1.0,False,,,67,1.0,POLISH_ENTRY,4,True,0.0,1.2249999999999999,1.2249999999999999,6.35,6.35,0.0,0.016666666666666666
SL,7,68,path_SL7.npy,-0.6377000212669373,-0.17910000681877136,0.5478000044822693,2.277869617629657e-08,0.04876206213827685,True,3.1861911897505855,3.1861911897505855,-0.9925166655125855,-0.02391645768522376,0.11974419289288885,0.15385674618578588,-0.33790629610608974,6.499552504460707,2.9594003175544206,saddle,0.018584846285834938,0.9489241930273574,1.0609367485276666,0.00036672797364188073,10.009317730438518,0.05400008679940065,1.0,0.0,0.994808740200546,262,23165.886161153656,0.01818024001089724,1.1389348088148286e-06,1.0,1.0,False,,,68,1.0,POLISH,4,False,1.0,3.5,3.5,6.35,6.35,0.04876206213827685,7.679064903665646
SL,7,69,path_SL7.npy,-0.6406000256538391,-0.18330000340938568,0.5274999737739563,3.684492829723193e-08,0.02093182370372138,True,0.32563994878932206,0.32563994878932206,-0.9930640181225645,-0.02627377030695362,0.11460167932506121,0.13309967666271266,-0.2635097310094477,7.513166260607047,3.7949262676912174,saddle,0.014493035205519623,0.7077608153222186,0.8041249655497968,0.0003822813347866502,10.021218655522299,0.05507110780548378,1.0,0.0,0.9943627080315581,265,23431.14439964015,0.0,1.8422464148615963e-06,0.027278740535435428,0.03538804076611093,False,,,69,1.0,POLISH,4,False,1.0,3.5,3.5,6.35,6.35,0.02093182370372138,3.296350189562422
SL,7,70,path_SL7.npy,-0.6430000066757202,-0.17910000681877136,0.5008999705314636,3.09750790126627e-08,0.027036272908209487,True,0.23667496921735384,0.23667496921735384,-0.9934692324166072,-0.02760209968167036,0.11071137400791492,0.03489523697928568,-0.09594818331963398,28.65720615663434,10.422292172731206,saddle,0.005277150082579869,0.26099842086256847,0.2954543609343744,0.00036303803427632846,10.054206470726115,0.054534082887501154,1.0,0.0,0.994911922116588,262,23165.886161153656,0.008471220227251774,1.5487539506331348e-06,0.061439234152931704,0.061439234152931704,False,,,70,1.0,POLISH,4,False,1.0,3.5,3.5,6.35,6.35,0.027036272908209487,4.257680772946376
