surface_profile,seed,design_status,legacy_exact_match,base_micro_ra_um,base_micro_rz_um,initial_total_ra_um,initial_total_rz_um,individual_scratch_count,individual_scratch_count_design_min,individual_scratch_count_design_max,individual_scratch_max_um,individual_scratch_affected_fraction,mar_density_mean,mar_density_max,mar_severity_mean,mar_severity_max,q_mar_mean,initial_gu_mean,initial_gu_p10,initial_gu_min,clearcoat_min_um,clearcoat_mean_um,clearcoat_max_um,all_finite,state_fingerprint_sha256
legacy_stress,61,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07986717500629256,0.6761523727398127,0.1403397128780036,1.8167521922237522,,4,12,1.4837870457098454,0.164,0.0,0.0,0.0,0.0,1.0,45.099462740949406,25.48399642510242,25.354463569024578,40.0,43.057727485672594,46.58036173011979,True,5bfeb9d72cfef1047713c66ced2d636097f5a653ee16d4c48b8119aa0f77e689
new_car_mild,61,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.036302068814933905,0.30643801877273,0.036371660321876394,0.317960637097239,2,0,3,0.1541317297571801,0.0032,0.06435211811627323,0.09309146093911175,0.05646045663220148,0.08165370374356114,0.9713983671043414,80.29543419017183,43.208477321057956,27.009153614317725,43.80127768732923,46.5068309621195,50.0,True,8cc2daa64c92a2b5b1cdeac823dfaaa4ebbc69b19a9516d4b292058896452481
legacy_stress,62,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07939227457616184,0.6749534635829408,0.13933203073954933,2.2693101685413937,,4,12,1.9572875111807502,0.0993,0.0,0.0,0.0,0.0,1.0,53.80025356040765,35.094870766791495,25.53,40.83080736776994,44.2142563097609,47.452145919577575,True,efc01720698b0ffe80871623f76499806cdee9c6146d64539337e8d00ef449c6
new_car_mild,62,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.05332341438464473,0.46032472870231167,0.053736199286872295,0.5088286900168364,2,0,3,0.3199272873242993,0.0036,0.06837063447641459,0.09922827957967954,0.10051467706132151,0.14563637199889556,0.9465563485912007,81.72985201383801,65.51128085527891,27.000592937683837,40.17325677680966,43.158634975807985,47.98919653069395,True,34d2f2e8957eff2112f30680b21db67c2a63986b11af7fb8f8df0a81cca7d2e4
legacy_stress,63,ESTABLISHED_GENERATOR_UNCHANGED,True,0.0799059436967109,0.6658149630606105,0.09606578378973336,1.6706456013708104,,4,12,1.5082799736688637,0.0472,0.0,0.0,0.0,0.0,1.0,68.12152622650308,40.821304815023296,38.26353641762748,41.00002603716998,43.21169773007875,47.62643378122948,True,438cbd6a1b352e7df7b29a08a6c0bc516b3fcfa12c70e0b52780b5c280fdb131
new_car_mild,63,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.0645135803090769,0.5785915593617765,0.0645135803090769,0.5785915593617765,0,0,3,0.0,0.0,0.05927311985381934,0.0859241839828961,0.15723811028962556,0.22803148829643108,0.9275856502995692,87.80360813064642,87.35367167960744,87.19856797025162,43.779952565432566,46.30356143725881,50.0,True,4ca597d1d3d6bf3ce12272d848fec9f0aeed11bf5f9e1ece2d20a86d4d6a029b
legacy_stress,64,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07962488877654274,0.7187567140414592,0.12285522379782574,2.265420412396635,,4,12,1.912620814946945,0.1285,0.0,0.0,0.0,0.0,1.0,46.781763458730076,25.53,25.50196423321162,42.77922619457951,46.654465352305465,49.41800761357806,True,d12877bc0a34f9e5889d0dde713aac0a1cc76f97d979565b6b39108b7206c570
new_car_mild,64,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.05483056541995484,0.42701267380700003,0.05533483823002205,0.5775271614149445,2,0,3,0.5258257572853302,0.0064,0.050110331415247254,0.07274573872441713,0.08901750959280294,0.12882764988405038,0.9649990065593658,80.97462320559337,56.538542589034435,27.005678871925134,40.79254278093813,44.65783971968763,48.03518778884887,True,4f93de891021c639269032ec2bb5cbeef9934bcb998defd3e6816f65a1d779fb
legacy_stress,65,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07900280269363776,0.6793782604490264,0.12724630616380225,2.06646141963361,,4,12,1.6821482911934256,0.0962,0.0,0.0,0.0,0.0,1.0,55.83402606985035,33.731969962914256,25.50450913331413,40.0,43.25719382455801,46.416622638303366,True,f9fd8c27301bf0849f2696df8bd6566e3ca043308399861c91265c182d573d23
new_car_mild,65,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.04989176942533968,0.414246668433558,0.04989176942533968,0.414246668433558,0,0,3,0.0,0.0,0.0742874279387065,0.1075193935054582,0.07003800333383776,0.1017967232015185,0.9590942208062199,88.334597019181,88.14223260894354,88.05046761076966,42.3131659922067,45.68857772180897,49.05619254043276,True,d0b3cc73b12354db908e095b99b10bfffc49598b8176783ab21de8999e1446c6
legacy_stress,66,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07963477963899629,0.6110685564593505,0.12186778571424195,1.7991425105168064,,4,12,1.4777899232981946,0.1126,0.0,0.0,0.0,0.0,1.0,50.61392446884624,25.53,25.432316646288886,40.842570028257185,44.15818806946255,47.521658511705354,True,0d0bec29059a26de848c8a21f4ce745a570ceee7bde87bb7f0e98686aeaa0e3b
new_car_mild,66,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.061373276140526636,0.5207567422205879,0.061373276140526636,0.5207567422205879,0,0,3,0.0,0.0,0.0942753859836984,0.13649567389084483,0.14444617501433163,0.21053386016643835,0.8967872982924048,87.27730362492316,86.72184250782914,86.46117336343389,40.485998597819794,45.284158736708775,49.34497922832783,True,b52e4897e2fe4564e9c6ccb6c59c3eb88ffc3ccd3435c9953790befbef3147d3
legacy_stress,67,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07979506372564965,0.634183070550438,0.11337479545745209,2.111758613874481,,4,12,1.9917872977937439,0.083,0.0,0.0,0.0,0.0,1.0,57.83759146012884,30.48524575261481,25.508985277791027,43.076023648834386,46.94438424357219,49.84551429532662,True,86855eafdac86408ea8161ffce7d30e56598e09ba052c1c6e4b8b229e3dafaca
new_car_mild,67,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.0393402293100138,0.31061367470381923,0.0393402293100138,0.31061367470381923,0,0,3,0.0,0.0,0.07666163502798715,0.11100390890780408,0.12681809224561133,0.1833647318126014,0.9245725915055675,87.75469739332628,87.32160970065053,87.10195167253144,45.3985108746612,47.77822089950835,50.0,True,1b3e3aa7ce68c846ebf6b6b94b728346d8caa247d6006689486d39dd10a596ff
legacy_stress,68,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07997892686395558,0.6076371838032817,0.12981712966793987,1.8020299156480002,,4,12,1.5751190526480716,0.1267,0.0,0.0,0.0,0.0,1.0,47.92844045752408,29.247948340932474,25.502937384110453,42.40246448343202,45.75679728926037,49.52112515065147,True,c871eb2b52fca0d72c652d7245e4237f34778ebe16c1d492abb46342ee863bc4
new_car_mild,68,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.04923321259464829,0.4237252165539901,0.04984721386601519,0.6276428416302953,1,0,3,0.42574720549464284,0.005,0.08669170200629153,0.12561311481634588,0.07712161399258323,0.11181528494942067,0.948451972902283,83.66510591097496,73.22652968080983,27.00328019513929,42.32061944865645,46.66742508841305,49.85943807924204,True,7330f002c1a03055ba07e92f7209e69c44a9ea3166176f5e2439b6f8c55c6296
legacy_stress,69,ESTABLISHED_GENERATOR_UNCHANGED,True,0.0794284369637325,0.6891571025668628,0.1518222201879387,2.326624453275856,,4,12,1.8693520249489828,0.1477,0.0,0.0,0.0,0.0,1.0,51.21007910345867,34.08027995084817,25.53,40.258284335156794,43.47974904487211,49.2016455711747,True,ab93f1f61cbc39f3bc06d7ba63eb3c7a02d95b4bd68ca0913d86e5586a66b96b
new_car_mild,69,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.05561629258683067,0.4362387703918911,0.05611142732785958,0.45237347077566187,3,0,3,0.167171166076622,0.0064,0.04261781907757771,0.06170969138020267,0.15447959171706682,0.22458649458851768,0.9490095667149607,79.76102024095762,41.81104119890282,26.993748297898826,43.533685355287005,45.86129647308845,48.986499022852676,True,3c0eb619c619c439de30b0dbb1b0f5ccd9636c7c7d076037acda8952e2009f1a
legacy_stress,70,ESTABLISHED_GENERATOR_UNCHANGED,True,0.0797367036235909,0.626317302687643,0.12785144065865228,2.3794329479569383,,4,12,1.967636298505837,0.0669,0.0,0.0,0.0,0.0,1.0,59.495154723729804,34.36121396789008,25.45906602103741,40.0,42.669884381715036,45.07313777132585,True,fc620a622adbbc2fb7d09e6c6f5b00b9dd8d662fd14edbdfcfcf0505773e9d21
new_car_mild,70,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.04660994681879598,0.3746717073993722,0.04675075575081497,0.3899876281109279,1,0,3,0.14885988928268618,0.0043,0.06143562594288246,0.088893970085073,0.0867360933842782,0.12564321638094667,0.9586399447977405,85.2389685985574,88.1165578443628,27.008178571901883,40.0,44.00484245224865,45.92734707555068,True,80dc27023fb804c0ed3433271970553bb50264cab2e22ac5db41145c941b7440
legacy_stress,71,ESTABLISHED_GENERATOR_UNCHANGED,True,0.0793884870443847,0.6974811456127195,0.1263960297921782,2.2207141565357262,,4,12,1.910268405045679,0.0979,0.0,0.0,0.0,0.0,1.0,58.63054503081376,32.87471865560221,25.510010809481557,40.09194501465604,44.13110449818098,47.2051130636191,True,5daa5df0625d9dbe5aedc5a5515c4377c2a08f1c1d3940c73dafd04b077afd70
new_car_mild,71,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.06230743173085572,0.48186222660812167,0.06230743173085572,0.48186222660812167,0,0,3,0.0,0.0,0.08423088172178561,0.12185086990550104,0.0610847815984929,0.08892193949622118,0.9601303206830678,88.35191388982054,88.14679772126546,88.09845583304907,40.43904572467032,44.01443919158045,46.749192319717935,True,1377ce6e305a14d60d6a07a505d6915146c51108bd72619613c008b5b9e61091
legacy_stress,72,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07876477244385104,0.5935674855381258,0.12254160476447885,2.1549568791651756,,4,12,1.904245098843981,0.109,0.0,0.0,0.0,0.0,1.0,52.09243833644594,29.110557170971997,25.43614207648439,41.50898926135508,44.30603764431248,47.214876614903346,True,77c19287024edac5bfa006cf6a8ea024b7a7c20cf3eb078c4712c8937936b04c
new_car_mild,72,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.06329532255645867,0.5167413524015586,0.06329532255645867,0.5167413524015586,0,0,3,0.0,0.0,0.0496224511555899,0.07218813220451945,0.09448300496527737,0.1372832754939191,0.9631661739017205,88.40189164999782,88.26655167281903,88.06082616885843,40.00723400815342,43.42517678313801,45.70263824048533,True,ad839c13ce371106efcabbcb3519318b26efefde687b36c42fc2bab1ee7464c3
legacy_stress,73,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07974677515406396,0.6196628917593119,0.11893263543067756,2.078614976202328,,4,12,1.670690627273663,0.0668,0.0,0.0,0.0,0.0,1.0,62.063438154197236,36.28505139678397,25.493137349795948,42.10398105669505,45.01329239833241,49.1539591282227,True,8b25a6b28f027d068fbe4c329d2d17f6ec34536d3065d035dc80403133e01bda
new_car_mild,73,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.04795211706137489,0.37084478843333635,0.04798653577418447,0.37086196701466106,1,0,3,0.09252068288183518,0.0029,0.05888449060180176,0.08558863185991882,0.10268576648332482,0.1489504722012439,0.9524535689053011,86.05854290999542,87.87984444293306,60.521646549561254,40.40258243259262,44.30717976878624,47.95795464868604,True,90387e012eca041d6a39bf275f4f7ec2b015eb9b9ed7f863871b916b2c3207eb
legacy_stress,74,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07812958270129727,0.6299962197914603,0.11747427573498721,2.1806353346405096,,4,12,1.7984893729088745,0.0762,0.0,0.0,0.0,0.0,1.0,61.203014350614076,37.89750546679896,25.36975385475209,43.84343356225738,46.47124572967798,50.0,True,ed8449107a2e89937a34ceac62629aadece6e73e73c92c2e93c7d2e31d3f9b3f
new_car_mild,74,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.050666089760684686,0.4230809805187394,0.05168723653758515,0.6689892510926951,1,0,3,0.5578779110194712,0.0065,0.08545711437534544,0.12387198618193164,0.07501319481518362,0.10903616702757324,0.9497760367959641,84.75787385679315,73.62134325113603,53.55823602429567,41.46173642059724,44.312045388323845,47.0981273379016,True,35fc5ebd6f63506af0487244f97209e87ab0d12c3f3b517f0b914580fbf7e533
legacy_stress,75,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07996835584471969,0.6723525625733693,0.1374807850419754,2.23534194483571,,4,12,1.7974305147477596,0.1344,0.0,0.0,0.0,0.0,1.0,54.448887396455945,36.276413556578966,25.355358884351187,40.3247387440594,43.47507814632985,48.069219631673796,True,498823be9cb7ce1e22746d5fa946bfe6e1ecdd7314703fecffa426917caf9d14
new_car_mild,75,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.04013078972199616,0.32434016450963177,0.04013078972199616,0.32434016450963177,0,0,3,0.0,0.0,0.06650751372574672,0.09666640732656698,0.12394223656654438,0.17941461893539948,0.9364232893175349,87.9565113622854,87.69820352680331,87.5321800343471,40.0,45.81507682153645,48.63217470613999,True,14671e18d8ae4f13bba22d502e3e200020cfab1047cb798991b7868c87c69bf6
legacy_stress,76,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07979582726623019,0.6548299062636784,0.1377942775914475,2.2618415238129654,,4,12,1.9351054518811388,0.1147,0.0,0.0,0.0,0.0,1.0,45.24879570901027,25.53,25.38483103779273,41.98494914802759,45.32417767306435,48.079671099529264,True,fb5354913d1bf2c1ee2a1d89e7c4a71a0a9952b2e4622cca6ae6199f185a93d8
new_car_mild,76,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.0359845163693368,0.28346293485101415,0.03615281486471375,0.2942732479477821,1,0,3,0.0910190254675948,0.0046,0.0945937634706851,0.13725583279961143,0.09673567878067228,0.14074915119184758,0.9295392751638577,81.90724584472184,72.40114285465465,26.99127259958656,40.0,44.11996127663365,47.05001122988614,True,8d4f6f004fb2852ffdab364c8273c84d6b737da376e51c133c4719751402b93c
legacy_stress,77,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07998082536874256,0.6282811795597228,0.09532645128861153,1.4558080546574206,,4,12,1.033959921414363,0.0472,0.0,0.0,0.0,0.0,1.0,63.23247572991424,41.35691496900688,39.26991691589536,40.23587353079764,43.5713720213693,47.4635070300618,True,8c43716f16fe5e9e42cc9180bbd57d4cadb4503cb59b73fdfbd0daffcec922df
new_car_mild,77,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.035179867440207305,0.2831908992243793,0.0365853169069196,0.6656191588089593,1,0,3,0.4833456619660637,0.0068,0.06090687705898545,0.0881855042212898,0.08878939876777595,0.12826493015180784,0.9580344185719406,80.93867489078143,57.13367343861467,27.00285954442777,42.765637603253396,46.325084294950784,50.0,True,22de78fc0e16b589d3b23fa6c5a1a2d70894ab033f6e050d13e30c3d02e6b6e2
legacy_stress,78,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07997796187083393,0.6741606661911295,0.12391535325259741,2.1242124064410466,,4,12,1.9674365347782043,0.0989,0.0,0.0,0.0,0.0,1.0,53.17563038528248,34.382240451686485,25.376801360071582,42.72766652756201,45.684844062022,50.0,True,2a62a6965d2e073ad5b5b52cc61bb868d6fe8ae62805546c75197432298d85e2
new_car_mild,78,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.05544290230835152,0.4390051995871826,0.0558475042514736,0.5128948061549232,2,0,3,0.3696186137383959,0.0033,0.0617757026562982,0.08962106283074822,0.08962729363139274,0.12940810853925744,0.956822912004835,83.39294146262537,87.96234234727285,26.998571690105365,43.36685577247354,45.881926311729465,49.33977723375759,True,2aa0d15bc3ab818c5c89f621fbe79ba6be4095357950c8a660be63f76d74b47b
legacy_stress,79,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07964417537219906,0.6272173211632445,0.13533715459303586,2.080702933028448,,4,12,1.6084066609581384,0.1165,0.0,0.0,0.0,0.0,1.0,50.245853659391535,25.518103026491932,25.316601353368096,40.34103076481365,44.785642364000935,47.96195425316752,True,9fbd010316ed3596606115d848fbb0d9f74009a24dfe59fcbd6f3b6ada52f24f
new_car_mild,79,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.05971805236272409,0.48240622982004566,0.05971805236272409,0.48240622982004566,0,0,3,0.0,0.0,0.03230644291039089,0.04683543967193501,0.1585116938888634,0.22979125654184,0.9598804851446272,88.34749417700584,88.1129919212992,87.98149264972831,40.0,41.92344130458066,45.49979070142922,True,691ffbe366fbfb1cc42b0221947a237db6a0b1efdee11603570934eb55e09b38
legacy_stress,80,ESTABLISHED_GENERATOR_UNCHANGED,True,0.08001790271192967,0.6065947315905078,0.14467720354918587,2.2736398185155027,,4,12,1.9159892876646427,0.1169,0.0,0.0,0.0,0.0,1.0,49.66733903155858,35.058823321921835,25.49161875267087,43.610679420235016,45.80494691519175,50.0,True,d2c392adc3dd5551bb9ede528702d29a785549de20989bb5f5a2a1038ace5711
new_car_mild,80,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.03593959374128516,0.31458106204137326,0.03623784720436996,0.32673300789582427,3,0,3,0.12395820509177378,0.0062,0.04020522609332453,0.05820976604878842,0.04473558533153148,0.06485786618727404,0.9856086998617868,79.17196810567201,38.5600232343334,27.016391675652557,43.599356486572105,45.67686895157145,49.330713990597765,True,4a4d66c23c221f3eac3cff510138a909828de6d0e25331be41cfec9d3e3b30a4
legacy_stress,81,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07998607443596702,0.6751521802313569,0.11855074682149562,2.158306511057282,,4,12,1.8354249145212906,0.0854,0.0,0.0,0.0,0.0,1.0,53.86280799903378,28.91242803596031,25.53,40.49550649015591,43.962472174351774,46.16136105147165,True,1d2a85dc2371cfe7bd720c1cce38aedde3382fe032f8c2d360e9a6038918927c
new_car_mild,81,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.058987099975825956,0.46670588359926357,0.059317142827516635,0.46674434751383,2,0,3,0.1604196593202378,0.0066,0.06502386743801093,0.09418476061695238,0.05758369371391532,0.08373287574328851,0.9702794804082807,77.68673983260099,36.11900377222177,27.003674790194687,40.097996286251856,43.621155853214034,46.19508629023341,True,f7709ac22a51fbf772b3f13eeb76d5b9c0debb942c0f88f4958408f95b0b4afd
legacy_stress,82,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07970348267284477,0.7015613319410496,0.14051382528055975,2.366570265647258,,4,12,1.9646495709738339,0.1045,0.0,0.0,0.0,0.0,1.0,57.100398776471785,36.110834784342025,31.990146410875766,40.91395976647643,44.96573237283926,49.95142325915117,True,8bdc9f324fbc62f37615b5e1a2b1ce9331aee893d1d5cb1d8431f354174395f6
new_car_mild,82,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.04783867036863423,0.38975430492306595,0.04783867036863423,0.38975430492306595,0,0,3,0.0,0.0,0.030554182033497728,0.04435423596585467,0.10135089147983241,0.14670376479731181,0.9757439328598948,88.60818830185273,88.50734996874355,88.42931605992948,41.356058722457774,43.91818307477228,47.63667962117715,True,1a42d18832bd52291ee92bb22b4fee8c8b5c1b84a71979ae1e98c0bc3f18fc3a
legacy_stress,83,ESTABLISHED_GENERATOR_UNCHANGED,True,0.0797078234711501,0.5931594990937422,0.11529914674944,2.0798458548413916,,4,12,1.7467658945137123,0.088,0.0,0.0,0.0,0.0,1.0,50.381405443794876,25.53,25.53,42.8469068629658,46.86193505000658,49.57964162407946,True,0332421b3965f40d2496329039b273edaf000f84f7aa41665c6860aa6f6a752e
new_car_mild,83,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.046733379058782644,0.3797192369856392,0.046733379058782644,0.3797192369856392,0,0,3,0.0,0.0,0.09554789995750984,0.13872956309385354,0.05574239137864016,0.08070514577797573,0.9582390014081275,88.32052376400783,88.1142531231669,88.05160693880778,43.27081020469331,46.13702307232605,49.50361941585072,True,9acfa783a015a98aac3b71ab6381d86f61a37a0dd5af1ca8f1fde3271779b9e4
legacy_stress,84,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07988954276760468,0.7224739262955466,0.14522856856542998,2.211181872052383,,4,12,1.9350091765594124,0.1445,0.0,0.0,0.0,0.0,1.0,50.67612701243918,35.692649811845925,25.454529311046347,41.519422985834765,44.695140171167616,47.059187196810974,True,95903d41b071f284cac4c02a88528b688fab865466bf2c3e6e6bcaa1fd9c92ba
new_car_mild,84,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.06389773170308317,0.5560556257161235,0.06386641357553081,0.5561422978609765,1,0,3,0.05411083824332818,0.001,0.08353158917715409,0.12214616156130993,0.09311463976571756,0.13519511801964448,0.9402478445420588,85.58522760334914,87.72914891363128,26.988278667551477,40.0,44.22870945786706,48.395452045986104,True,c0d6dc17aa5fef69c959fd9f051c4863f404c71853c37e27ec7bb79e5fe907f3
legacy_stress,85,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07929585608457047,0.6422215056848462,0.1355197112425621,2.2853399319675414,,4,12,1.9074516620787774,0.1273,0.0,0.0,0.0,0.0,1.0,50.41492858865347,32.837576133742644,25.44470056172704,41.78587161730542,44.44578772543224,48.308151007730785,True,2e83b9117355d0b714c7cc81daebe8b9e2763eb1f8052a394b99b3d339bed4bf
new_car_mild,85,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.04858197516348377,0.4162135480721584,0.04858197516348377,0.4162135480721584,0,0,3,0.0,0.0,0.0904237965347155,0.13055443443395698,0.04118673763178607,0.058383938218331315,0.9708462586131467,88.52820155221144,88.43055974544544,88.38692324927744,43.11021504458683,45.675581189844316,50.0,True,efa22b02c4da4d70cd2d896f7012be223e520e25ee894bc8d4c65f11e22fa2b0
legacy_stress,86,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07964750551728146,0.686370168822088,0.12461453867521954,2.047478757630628,,4,12,1.7583649297704274,0.0887,0.0,0.0,0.0,0.0,1.0,57.90094546076969,35.57142789005864,32.45877201453607,41.71027130043137,44.5756320511147,49.35473353501172,True,c66cc6ab7c6e195deb1572f89ca459a72569a45066f067332275f26c003a7b76
new_car_mild,86,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.04901631258407267,0.4103337945826569,0.04964878370134023,0.4737000745913834,1,0,3,0.31146800696380395,0.0048,0.06586420901685068,0.09530069362774173,0.04802191563443329,0.06925931514647195,0.9751085939575154,84.35402303093271,71.43188429021632,43.82221402718034,41.93991776510398,46.292404416864954,49.34478853511088,True,093cc1e69488d57d2c9e189e83c3f71b679f5c2ee612be7423a154037444ec4a
legacy_stress,87,ESTABLISHED_GENERATOR_UNCHANGED,True,0.0795869384356013,0.6341970496426774,0.14370394610547946,2.342389928386365,,4,12,1.9600969112436524,0.1163,0.0,0.0,0.0,0.0,1.0,56.643370436205096,35.25025608692646,25.505608775889883,40.275020091173204,43.437751476596276,47.94384444552543,True,6f28c6ab118f0f281edfd22f11c18b482e5aba0cf68f49d3f07c352b792b108d
new_car_mild,87,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.05032040652220232,0.38201916382680295,0.050351032928787336,0.3873932134287006,1,0,3,0.14598337628050287,0.0024,0.09628238457945615,0.1390756738642516,0.14092181072516013,0.20480371358540508,0.8983607229749272,83.5236950261466,86.74449425950513,26.969481013471743,43.09173148527859,46.226278502931365,50.0,True,e2ccb31ea38cd017c2c36b81af10fc72faa82bafd01b1e016efcd22f8935c0b1
legacy_stress,88,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07966232508545591,0.7464806729405871,0.12162625962244096,2.323474422362128,,4,12,1.8631924824008073,0.084,0.0,0.0,0.0,0.0,1.0,52.971784361088346,26.971238373540643,25.377271324047094,42.81400211135015,45.61360755344529,50.0,True,2d2352494952ad154231391ee5fa5d264852c837e9e69a0d08cb92dda41d6e60
new_car_mild,88,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.03779132142550621,0.3071047472862847,0.03779132142550621,0.3071047472862847,0,0,3,0.0,0.0,0.05475727335357656,0.07931926359176102,0.06504950828786775,0.09423486778800119,0.9716591840047256,88.54131122719342,88.39712912174568,88.29215820135994,42.69528931031062,45.668680465126364,50.0,True,902ab600a62e089ee31a5d6025cad0af4ed40bf0da7aac0eeae464c38b942020
legacy_stress,89,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07976226108290614,0.6680261454099985,0.11509074793840489,1.912477347975718,,4,12,1.5982778241297817,0.0626,0.0,0.0,0.0,0.0,1.0,63.716320887997384,36.40799302291022,25.45416211188781,43.22672609034214,44.9334288248082,49.963844137574384,True,2f6baee0af70275962f09533bba94261714ba9001b1a89f8b616faa930607ba3
new_car_mild,89,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.06322090685752607,0.47593289825220264,0.06392931705287258,0.741900367471215,1,0,3,0.5563015966742076,0.0036,0.08903515651412319,0.12863020380733148,0.06894985753994891,0.10009337565114992,0.9520703417754288,84.59196528361501,87.77150725528081,27.00346583073393,42.634332464406185,45.96939972109411,48.62298279721989,True,f294f84c7f8d1f5fc2ff1bda8b72dd33e4821ca6c0e578e4b8e553f0b1cf5169
legacy_stress,90,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07996479606418884,0.6748618462304208,0.17393105388129815,2.3514973780666635,,4,12,1.9851325005495843,0.1585,0.0,0.0,0.0,0.0,1.0,50.39609261794472,34.653038203112224,32.059393387062286,41.72245892112835,44.50481893180335,48.014141221708144,True,1c63254a02d10fe24873898dab8ed9d23128759abf0f4d86c3ba9e6748495128
new_car_mild,90,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.054081822927055066,0.39300230222353494,0.054163894003445706,0.3930079612433076,1,0,3,0.04918044273714616,0.003,0.07202435957696769,0.10443587752667396,0.05514283336901136,0.07993758079391972,0.9688553111491663,83.57439916842706,88.19486408141773,27.007032574799965,40.24859793104512,44.926328596921245,48.14588658918068,True,c79582c93924263147b468aad83dbf686a97399c68774a758b6c315a44024a8a
legacy_stress,91,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07926701597954054,0.6378945755194885,0.1533894222104291,2.27749946539404,,4,12,1.945342297626761,0.1624,0.0,0.0,0.0,0.0,1.0,49.113582770750625,31.04208705683536,25.51471045586069,40.557341810403045,45.4205059981269,48.38495903514193,True,188580eca2748b6c8b9932c3739b494e6238559a77a340815e2d00390feab6c6
new_car_mild,91,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.05152945432818492,0.4291781938955045,0.05152945432818492,0.4291781938955045,0,0,3,0.0,0.0,0.08970606924511622,0.13011644119634821,0.06393427424322308,0.09321410954286308,0.9552684060029327,88.27140525832613,88.05837729963135,88.0224237160122,42.145743289254995,46.18159245473103,50.0,True,c855509a779ed37d4d233f3b150de77777b53e8e45ec9470498ae8205acbc288
legacy_stress,92,ESTABLISHED_GENERATOR_UNCHANGED,True,0.07980684281239435,0.6678807387281543,0.14461890188258178,1.9567604630874136,,4,12,1.694690228884366,0.1522,0.0,0.0,0.0,0.0,1.0,47.66265273548843,37.117133999203126,25.42778130613635,43.944029292409056,45.78634617011673,48.88348858585773,True,0a1624e461e46c7cb94b423f76643776204407dd75f0087c148e6650d3e7315f
new_car_mild,92,PT-DESIGN_NO_MEASURED_DISTRIBUTION,,0.03937846358912379,0.36226760001192926,0.03955795880388032,0.3652174171760527,1,0,3,0.10475580447425165,0.0047,0.03193426502459101,0.04633829682008588,0.1402596521830531,0.20287760687702525,0.9651447517579594,83.53354271101391,70.70004956665632,27.00586721875854,40.4279389642109,43.78339357619102,47.18064436672752,True,9e0a13ab9445f180a559186ed9333b2b315124eed97504927a82c9bab7d4ff4f
