source_run,surface_profile,env,stage,pass,tile_x,tile_y,removal_mean_um,removal_std_um,total_ra_um,total_rz_um,fine_ra_um,fine_rz_um,waviness_std_um,scratch_mean_um,scratch_max_um,clearcoat_min_um,under_fraction,over_fraction,coverage_fraction,profile_gu,q_ra,q_scratch
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,2,initial,0,4,1,0.0,0.0,0.09974902630302514,0.428482728512075,0.09188995488753708,0.4039037138040632,0.0,0.015518678730528583,0.31111621522338806,43.107805525939455,0.0,0.0,0.0,25.496233667127036,0.820788132578033,0.0
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,2,initial,0,4,2,0.0,0.0,0.11643469249849984,0.44418725596070585,0.10287018650604822,0.417395751068128,0.0,0.0,0.0,43.04672446300876,0.0,0.0,0.0,71.93872081485162,0.6946501614382542,1.0
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,2,initial,0,4,3,0.0,0.0,0.08844116208398614,0.41352891691820814,0.08185395689380381,0.37740201132589046,0.0,0.0,0.0,43.277768697104776,0.0,0.0,0.0,76.5295127482981,0.9190528769090176,1.0
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,2,initial,0,4,4,0.0,0.0,0.08610261608983677,0.3717081484621937,0.07812755238436953,0.34874491568093385,0.0,0.0,0.0,44.16191149783339,0.0,0.0,0.0,76.93276285663123,0.9407986273167954,1.0
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,3,initial,0,0,0,0.0,0.0,0.10476087978703782,0.5781729542393781,0.09298713485325841,0.4097994893788046,0.0,0.0,0.0,45.261387440377504,0.0,0.0,0.0,73.80123635078915,0.7806652814702977,1.0
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,3,initial,0,0,1,0.0,0.0,0.10513658115224458,0.47585173313073126,0.09726671363247047,0.4508816119423039,0.0,0.0,0.0,45.2668397084134,0.0,0.0,0.0,73.74015896646361,0.7777378140610994,1.0
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,3,initial,0,0,2,0.0,0.0,0.10297824855805332,0.4145444543612026,0.08936715521679606,0.3771947730971983,0.0,0.0,0.0,44.15836384187581,0.0,0.0,0.0,74.09208163793733,0.7947064438156868,1.0
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,3,initial,0,0,3,0.0,0.0,0.08267836184203983,0.3616841731393716,0.0745938334684034,0.34233829292000373,0.0,0.0,0.0,43.157601419326184,0.0,0.0,0.0,77.5289287025188,0.973571881755812,1.0
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,3,initial,0,0,4,0.0,0.0,0.12254538067588257,0.49435434810055623,0.1057289446305218,0.4745722663175559,0.0,0.006812618382537174,0.4025315950968127,43.077148014580345,0.0,0.0,0.0,48.02250280467388,0.6534731672913198,0.1254302348500399
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_crossxy_48_20260831_014100,factory_prepolish,3,initial,0,1,0,0.0,0.0,0.1119017944863523,0.5645804310965774,0.09434395031231325,0.3970114325862223,0.0,0.0,0.0,45.26127123629567,0.0,0.0,0.0,72.65333411554141,0.7268625057408405,1.0
