env,control_step,substep,force_sensor_raw_n,force_sensor_filt_n,force_model_n,force_used_n,force_cmd_n,pad_gap_m,pad_in_patch,normal_alignment_error_deg,sensor_fault,hard_latched_before,hard_latched_after,latch_event,parent_force_action,executed_force_action,executed_feed_action,geometry_risk,force_cap_action,predictive_force_cap_action,predicted_force_n,shield_force_command_n,shield_feed_command_mm_s,observed_force_mean_n,observed_force_delta_n,shield_mode,surface_kind,direction_mode,surface_profile,profile_seed
3,355,3,6.39512300491333,6.422894477844238,6.6284589767456055,6.422894477844238,6.384345531463623,-0.0009829998016357422,1,0.11869406700134277,0,0,0,0,0.9895415902137756,0.34980127215385437,-1.0,0.5385514951642592,0.3498012660131663,1.0,6.371196508407593,6.384345514507222,6.35,6.371196746826172,-0.209259033203125,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,355,4,6.568536281585693,6.533178329467773,6.684701919555664,6.533178329467773,6.371251583099365,-0.001127004623413086,1,0.10653118044137955,0,0,0,0,0.48405441641807556,0.34224733710289,-0.5429161787033081,0.5429161515510365,0.34224734357153047,1.0,6.066439747810364,6.37125154534689,9.252482437650919,6.066439628601074,-0.34206104278564453,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,355,4,6.416850566864014,6.429173469543457,6.6293745040893555,6.429173469543457,6.384389877319336,-0.0009705722332000732,1,0.11869406700134277,0,0,0,0,1.0,0.3498269319534302,-1.0,0.5385366575445588,0.3498269455211286,1.0,6.35185182094574,6.384390027366324,6.35,6.351851940155029,-0.0515751875936985,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,355,4,6.380005836486816,6.401450157165527,6.632390975952148,6.401450157165527,6.384345531463623,-0.0009807944297790527,1,0.11534988880157471,0,0,0,0,0.9895415902137756,0.34980127215385437,-1.0,0.5385514951642592,0.3498012660131663,1.0,6.371196508407593,6.384345514507222,6.35,6.371196746826172,-0.209259033203125,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,355,4,6.380005836486816,6.401450157165527,6.632390975952148,6.401450157165527,6.384345531463623,-0.0009807944297790527,1,0.11534988880157471,0,0,0,0,0.9895415902137756,0.34980127215385437,-1.0,0.5385514951642592,0.3498012660131663,1.0,6.371196508407593,6.384345514507222,6.35,6.371196746826172,-0.209259033203125,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,355,5,6.4607768058776855,6.496977806091309,6.670627117156982,6.496977806091309,6.371251583099365,-0.0011362731456756592,1,0.10279207676649094,0,0,0,0,0.48405441641807556,0.34224733710289,-0.5429161787033081,0.5429161515510365,0.34224734357153047,1.0,6.066439747810364,6.37125154534689,9.252482437650919,6.066439628601074,-0.34206104278564453,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,355,5,6.383821487426758,6.406497478485107,6.629813194274902,6.406497478485107,6.384389877319336,-0.0009711384773254395,1,0.11869406700134277,0,0,0,0,1.0,0.3498269319534302,-1.0,0.5385366575445588,0.3498269455211286,1.0,6.35185182094574,6.384390027366324,6.35,6.351851940155029,-0.0515751875936985,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,355,5,6.384195804595947,6.392823219299316,6.636322021484375,6.392823219299316,6.384345531463623,-0.0009788870811462402,1,0.11869406700134277,0,0,0,0,0.9895415902137756,0.34980127215385437,-1.0,0.5385514951642592,0.3498012660131663,1.0,6.371196508407593,6.384345514507222,6.35,6.371196746826172,-0.209259033203125,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,355,5,6.384195804595947,6.392823219299316,6.636322021484375,6.392823219299316,6.384345531463623,-0.0009788870811462402,1,0.11869406700134277,0,0,0,0,0.9895415902137756,0.34980127215385437,-1.0,0.5385514951642592,0.3498012660131663,1.0,6.371196508407593,6.384345514507222,6.35,6.371196746826172,-0.209259033203125,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,356,0,6.339206695556641,6.418092250823975,6.672194480895996,6.418092250823975,6.370824813842773,-0.0011442899703979492,1,0.10279207676649094,0,0,0,0,0.6555191278457642,0.3420011103153229,-0.543058454990387,0.5430584310480568,0.34200110006682216,1.0,6.850635893642902,6.370824706855829,9.251578962844839,6.32783842086792,0.2613987922668457,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,356,0,6.364920616149902,6.385708808898926,6.633196830749512,6.385708808898926,6.384199619293213,-0.000971376895904541,1,0.120331309735775,0,0,0,0,1.0,0.34971722960472107,-1.0,0.5386000480688201,0.34971723537183586,1.0,6.524749044328928,6.38419985579354,6.35,6.409483909606934,0.0576324462890625,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,356,0,6.398336887359619,6.395580291748047,6.63847541809082,6.395580291748047,6.384158134460449,-0.0009769797325134277,1,0.120331309735775,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,356,0,6.398336887359619,6.395580291748047,6.63847541809082,6.395580291748047,6.384158134460449,-0.0009769797325134277,1,0.120331309735775,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,356,1,6.2441086769104,6.3311004638671875,6.685153007507324,6.3311004638671875,6.370824813842773,-0.0011508166790008545,1,0.09891171753406525,0,0,0,0,0.6555191278457642,0.3420011103153229,-0.543058454990387,0.5430584310480568,0.34200110006682216,1.0,6.850635893642902,6.370824706855829,9.251578962844839,6.32783842086792,0.2613987922668457,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,356,1,6.360191345214844,6.372950077056885,6.637296199798584,6.372950077056885,6.384199619293213,-0.000971674919128418,1,0.11534988880157471,0,0,0,0,1.0,0.34971722960472107,-1.0,0.5386000480688201,0.34971723537183586,1.0,6.524749044328928,6.38419985579354,6.35,6.409483909606934,0.0576324462890625,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,356,1,6.41325569152832,6.404417991638184,6.638480186462402,6.404417991638184,6.384158134460449,-0.0009754002094268799,1,0.11534988880157471,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,356,1,6.41325569152832,6.404417991638184,6.638480186462402,6.404417991638184,6.384158134460449,-0.0009754002094268799,1,0.11534988880157471,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,356,2,6.191697120666504,6.261398792266846,6.703279495239258,6.261398792266846,6.370824813842773,-0.0011564791202545166,1,0.09891171753406525,0,0,0,0,0.6555191278457642,0.3420011103153229,-0.543058454990387,0.5430584310480568,0.34200110006682216,1.0,6.850635893642902,6.370824706855829,9.251578962844839,6.32783842086792,0.2613987922668457,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,356,2,6.367673873901367,6.370311737060547,6.640644073486328,6.370311737060547,6.384199619293213,-0.0009721219539642334,1,0.1170339286327362,0,0,0,0,1.0,0.34971722960472107,-1.0,0.5386000480688201,0.34971723537183586,1.0,6.524749044328928,6.38419985579354,6.35,6.409483909606934,0.0576324462890625,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,356,2,6.421592712402344,6.413005352020264,6.6369428634643555,6.413005352020264,6.384158134460449,-0.0009739100933074951,1,0.11869406700134277,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,356,2,6.421592712402344,6.413005352020264,6.6369428634643555,6.413005352020264,6.384158134460449,-0.0009739100933074951,1,0.11869406700134277,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,356,3,6.198853015899658,6.230125904083252,6.720809459686279,6.230125904083252,6.370824813842773,-0.0011616349220275879,1,0.10467831790447235,0,0,0,0,0.6555191278457642,0.3420011103153229,-0.543058454990387,0.5430584310480568,0.34200110006682216,1.0,6.850635893642902,6.370824706855829,9.251578962844839,6.32783842086792,0.2613987922668457,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,356,3,6.377089977264404,6.373701095581055,6.642253875732422,6.373701095581055,6.384199619293213,-0.0009723007678985596,1,0.1136409118771553,0,0,0,0,1.0,0.34971722960472107,-1.0,0.5386000480688201,0.34971723537183586,1.0,6.524749044328928,6.38419985579354,6.35,6.409483909606934,0.0576324462890625,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,356,3,6.593688011169434,6.5033464431762695,6.635560035705566,6.5033464431762695,6.384158134460449,-0.0009758472442626953,1,0.1170339286327362,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,356,3,6.593688011169434,6.5033464431762695,6.635560035705566,6.5033464431762695,6.384158134460449,-0.0009758472442626953,1,0.1170339286327362,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,356,4,6.355823993682861,6.292974948883057,6.732704162597656,6.292974948883057,6.370824813842773,-0.0011672675609588623,1,0.10087055712938309,0,0,0,0,0.6555191278457642,0.3420011103153229,-0.543058454990387,0.5430584310480568,0.34200110006682216,1.0,6.850635893642902,6.370824706855829,9.251578962844839,6.32783842086792,0.2613987922668457,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,356,4,6.3923773765563965,6.383039474487305,6.642526626586914,6.383039474487305,6.384199619293213,-0.0009728670120239258,1,0.11869406700134277,0,0,0,0,1.0,0.34971722960472107,-1.0,0.5386000480688201,0.34971723537183586,1.0,6.524749044328928,6.38419985579354,6.35,6.409483909606934,0.0576324462890625,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,356,4,6.414267063140869,6.458806991577148,6.62082052230835,6.458806991577148,6.384158134460449,-0.0009764134883880615,1,0.120331309735775,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,356,4,6.414267063140869,6.458806991577148,6.62082052230835,6.458806991577148,6.384158134460449,-0.0009764134883880615,1,0.120331309735775,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,356,5,6.336866855621338,6.314920902252197,6.7282304763793945,6.314920902252197,6.370824813842773,-0.001172393560409546,1,0.10279207676649094,0,0,0,0,0.6555191278457642,0.3420011103153229,-0.543058454990387,0.5430584310480568,0.34200110006682216,1.0,6.850635893642902,6.370824706855829,9.251578962844839,6.32783842086792,0.2613987922668457,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,356,5,6.402640342712402,6.3928399085998535,6.641331195831299,6.3928399085998535,6.384199619293213,-0.0009730756282806396,1,0.12194657325744629,0,0,0,0,1.0,0.34971722960472107,-1.0,0.5386000480688201,0.34971723537183586,1.0,6.524749044328928,6.38419985579354,6.35,6.409483909606934,0.0576324462890625,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,356,5,6.247040271759033,6.352923393249512,6.6247053146362305,6.352923393249512,6.384158134460449,-0.0009754598140716553,1,0.1170339286327362,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,356,5,6.247040271759033,6.352923393249512,6.6247053146362305,6.352923393249512,6.384158134460449,-0.0009754598140716553,1,0.1170339286327362,0,0,0,0,1.0,0.3496934771537781,-1.0,0.5386137709880258,0.3496934850789909,1.0,6.566239595413208,6.384158687035923,6.35,6.436210632324219,0.06501436233520508,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,357,0,6.379937171936035,6.347429275512695,6.726317882537842,6.347429275512695,6.370377063751221,-0.0011771619319915771,1,0.09891171753406525,0,0,0,0,0.572410523891449,0.34174293279647827,-0.543207585811615,0.5432075979495822,0.3417429365127811,1.0,6.308102607727051,6.370377206151255,9.250631753020153,6.308102607727051,-0.01973581314086914,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,357,0,6.307890892028809,6.35036563873291,6.63963508605957,6.35036563873291,6.384006023406982,-0.0009734630584716797,1,0.11869406700134277,0,0,0,0,1.0,0.3496054708957672,-1.0,0.5386646221523816,0.3496054768333079,1.0,6.379758715629578,6.384006133542855,6.35,6.379758834838867,-0.029725076630711555,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,357,0,6.204982757568359,6.2789530754089355,6.640637397766113,6.2789530754089355,6.383960723876953,-0.000974804162979126,1,0.11869406700134277,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,357,0,6.204982757568359,6.2789530754089355,6.640637397766113,6.2789530754089355,6.383960723876953,-0.000974804162979126,1,0.11869406700134277,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,357,1,6.3549370765686035,6.35118293762207,6.721235752105713,6.35118293762207,6.370377063751221,-0.0011816322803497314,1,0.10087055712938309,0,0,0,0,0.572410523891449,0.34174293279647827,-0.543207585811615,0.5432075979495822,0.3417429365127811,1.0,6.308102607727051,6.370377206151255,9.250631753020153,6.308102607727051,-0.01973581314086914,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,357,1,6.383330345153809,6.366847991943359,6.646048545837402,6.366847991943359,6.384006023406982,-0.0009739100933074951,1,0.120331309735775,0,0,0,0,1.0,0.3496054708957672,-1.0,0.5386646221523816,0.3496054768333079,1.0,6.379758715629578,6.384006133542855,6.35,6.379758834838867,-0.029725076630711555,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,357,1,6.247595310211182,6.263274192810059,6.6559953689575195,6.263274192810059,6.383960723876953,-0.0009744465351104736,1,0.12194657325744629,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,357,1,6.247595310211182,6.263274192810059,6.6559953689575195,6.263274192810059,6.383960723876953,-0.0009744465351104736,1,0.12194657325744629,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,357,2,6.365803241729736,6.358492851257324,6.720471382141113,6.358492851257324,6.370377063751221,-0.001186072826385498,1,0.10087055712938309,0,0,0,0,0.572410523891449,0.34174293279647827,-0.543207585811615,0.5432075979495822,0.3417429365127811,1.0,6.308102607727051,6.370377206151255,9.250631753020153,6.308102607727051,-0.01973581314086914,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,357,2,6.398130416870117,6.382489204406738,6.6446614265441895,6.382489204406738,6.384006023406982,-0.0009746551513671875,1,0.11190583556890488,0,0,0,0,1.0,0.3496054708957672,-1.0,0.5386646221523816,0.3496054768333079,1.0,6.379758715629578,6.384006133542855,6.35,6.379758834838867,-0.029725076630711555,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,357,2,6.33221435546875,6.297744274139404,6.6634202003479,6.297744274139404,6.383960723876953,-0.0009747743606567383,1,0.1170339286327362,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,357,2,6.33221435546875,6.297744274139404,6.6634202003479,6.297744274139404,6.383960723876953,-0.0009747743606567383,1,0.1170339286327362,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,357,3,6.348621845245361,6.353557586669922,6.719562530517578,6.353557586669922,6.370377063751221,-0.001190096139907837,1,0.10279207676649094,0,0,0,0,0.572410523891449,0.34174293279647827,-0.543207585811615,0.5432075979495822,0.3417429365127811,1.0,6.308102607727051,6.370377206151255,9.250631753020153,6.308102607727051,-0.01973581314086914,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,357,3,6.400534152984619,6.391511917114258,6.642769813537598,6.391511917114258,6.384006023406982,-0.0009753704071044922,1,0.11534988880157471,0,0,0,0,1.0,0.3496054708957672,-1.0,0.5386646221523816,0.3496054768333079,1.0,6.379758715629578,6.384006133542855,6.35,6.379758834838867,-0.029725076630711555,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,357,3,6.410725116729736,6.35423469543457,6.661199569702148,6.35423469543457,6.383960723876953,-0.000975191593170166,1,0.1170339286327362,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,357,3,6.410725116729736,6.35423469543457,6.661199569702148,6.35423469543457,6.383960723876953,-0.000975191593170166,1,0.1170339286327362,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,357,4,6.352730751037598,6.35314416885376,6.721014499664307,6.35314416885376,6.370377063751221,-0.001193910837173462,1,0.10467831790447235,0,0,0,0,0.572410523891449,0.34174293279647827,-0.543207585811615,0.5432075979495822,0.3417429365127811,1.0,6.308102607727051,6.370377206151255,9.250631753020153,6.308102607727051,-0.01973581314086914,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,357,4,6.401507377624512,6.396509647369385,6.640914440155029,6.396509647369385,6.384006023406982,-0.0009758472442626953,1,0.11534988880157471,0,0,0,0,1.0,0.3496054708957672,-1.0,0.5386646221523816,0.3496054768333079,1.0,6.379758715629578,6.384006133542855,6.35,6.379758834838867,-0.029725076630711555,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,357,4,6.459990501403809,6.4071125984191895,6.652738094329834,6.4071125984191895,6.383960723876953,-0.00097617506980896,1,0.120331309735775,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,357,4,6.459990501403809,6.4071125984191895,6.652738094329834,6.4071125984191895,6.383960723876953,-0.00097617506980896,1,0.120331309735775,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,357,5,6.3459153175354,6.34952974319458,6.722095012664795,6.34952974319458,6.370377063751221,-0.0011972486972808838,1,0.10087055712938309,0,0,0,0,0.572410523891449,0.34174293279647827,-0.543207585811615,0.5432075979495822,0.3417429365127811,1.0,6.308102607727051,6.370377206151255,9.250631753020153,6.308102607727051,-0.01973581314086914,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,357,5,6.398970127105713,6.397739887237549,6.639649391174316,6.397739887237549,6.384006023406982,-0.0009763538837432861,1,0.11190583556890488,0,0,0,0,1.0,0.3496054708957672,-1.0,0.5386646221523816,0.3496054768333079,1.0,6.379758715629578,6.384006133542855,6.35,6.379758834838867,-0.029725076630711555,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,357,5,6.4683356285095215,6.4377241134643555,6.642566680908203,6.4377241134643555,6.383960723876953,-0.000977247953414917,1,0.11869406700134277,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,357,5,6.4683356285095215,6.4377241134643555,6.642566680908203,6.4377241134643555,6.383960723876953,-0.000977247953414917,1,0.11869406700134277,0,0,0,0,1.0,0.34957942366600037,-1.0,0.5386796684450978,0.3495794361744009,1.0,6.421346664428711,6.383960994664706,6.35,6.421346664428711,-0.014863967895507812,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,358,0,6.348231315612793,6.348880767822266,6.723783493041992,6.348880767822266,6.369929790496826,-0.0012001991271972656,1,0.10279207676649094,0,0,0,0,0.739122748374939,0.34148478507995605,-0.6805635094642639,0.5433567609253308,0.34148477975309105,1.0,6.4404653292149305,6.369929717224007,8.378421714901924,6.352223873138428,0.04412078857421875,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,358,0,6.394149303436279,6.395944595336914,6.639123916625977,6.395944595336914,6.383801460266113,-0.0009769201278686523,1,0.11190583556890488,0,0,0,0,1.0,0.34948745369911194,-1.0,0.5387328177911469,0.3494874504595358,1.0,6.383214950619731,6.383801546626559,6.35,6.380910873413086,0.00115203857421875,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,358,0,6.444808006286621,6.441266059875488,6.634864807128906,6.441266059875488,6.383763313293457,-0.0009779930114746094,1,0.1170339286327362,0,0,0,0,1.0,0.34946563839912415,-1.0,0.538745425892099,0.34946562958561395,1.0,6.339840888977051,6.383763722323703,6.35,6.339840888977051,-0.08150577545166016,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,358,0,6.444808006286621,6.441266059875488,6.634864807128906,6.441266059875488,6.383763313293457,-0.0009779930114746094,1,0.1170339286327362,0,0,0,0,1.0,0.34946563839912415,-1.0,0.538745425892099,0.34946562958561395,1.0,6.339840888977051,6.383763722323703,6.35,6.339840888977051,-0.08150577545166016,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,358,1,6.395092010498047,6.371986389160156,6.725139617919922,6.371986389160156,6.369929790496826,-0.0012039542198181152,1,0.10467831790447235,0,0,0,0,0.739122748374939,0.34148478507995605,-0.6805635094642639,0.5433567609253308,0.34148477975309105,1.0,6.4404653292149305,6.369929717224007,8.378421714901924,6.352223873138428,0.04412078857421875,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,358,1,6.390239715576172,6.393092155456543,6.639250755310059,6.393092155456543,6.383801460266113,-0.0009773969650268555,1,0.11190583556890488,0,0,0,0,1.0,0.34948745369911194,-1.0,0.5387328177911469,0.3494874504595358,1.0,6.383214950619731,6.383801546626559,6.35,6.380910873413086,0.00115203857421875,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,358,1,6.410684108734131,6.4259748458862305,6.631650924682617,6.4259748458862305,6.383763313293457,-0.0009781718254089355,1,0.1170339286327362,0,0,0,0,1.0,0.34946563839912415,-1.0,0.538745425892099,0.34946562958561395,1.0,6.339840888977051,6.383763722323703,6.35,6.339840888977051,-0.08150577545166016,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,358,1,6.410684108734131,6.4259748458862305,6.631650924682617,6.4259748458862305,6.383763313293457,-0.0009781718254089355,1,0.1170339286327362,0,0,0,0,1.0,0.34946563839912415,-1.0,0.538745425892099,0.34946562958561395,1.0,6.339840888977051,6.383763722323703,6.35,6.339840888977051,-0.08150577545166016,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,358,2,6.414144039154053,6.393065452575684,6.722660064697266,6.393065452575684,6.369929790496826,-0.0012069940567016602,1,0.10467831790447235,0,0,0,0,0.739122748374939,0.34148478507995605,-0.6805635094642639,0.5433567609253308,0.34148477975309105,1.0,6.4404653292149305,6.369929717224007,8.378421714901924,6.352223873138428,0.04412078857421875,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,358,2,6.390573501586914,6.3918328285217285,6.639858245849609,6.3918328285217285,6.383801460266113,-0.000978231430053711,1,0.11534988880157471,0,0,0,0,1.0,0.34948745369911194,-1.0,0.5387328177911469,0.3494874504595358,1.0,6.383214950619731,6.383801546626559,6.35,6.380910873413086,0.00115203857421875,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,358,2,6.384618282318115,6.405296325683594,6.632730007171631,6.405296325683594,6.383763313293457,-0.0009788274765014648,1,0.12194657325744629,0,0,0,0,1.0,0.34946563839912415,-1.0,0.538745425892099,0.34946562958561395,1.0,6.339840888977051,6.383763722323703,6.35,6.339840888977051,-0.08150577545166016,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
3,358,2,6.384618282318115,6.405296325683594,6.632730007171631,6.405296325683594,6.383763313293457,-0.0009788274765014648,1,0.12194657325744629,0,0,0,0,1.0,0.34946563839912415,-1.0,0.538745425892099,0.34946562958561395,1.0,6.339840888977051,6.383763722323703,6.35,6.339840888977051,-0.08150577545166016,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_stress,40000
0,358,3,6.397921562194824,6.395493507385254,6.719649314880371,6.395493507385254,6.369929790496826,-0.001209944486618042,1,0.10653118044137955,0,0,0,0,0.739122748374939,0.34148478507995605,-0.6805635094642639,0.5433567609253308,0.34148477975309105,1.0,6.4404653292149305,6.369929717224007,8.378421714901924,6.352223873138428,0.04412078857421875,curvature_safety_v2,cylinder,same_xx,legacy_stress,40000
1,358,3,6.389583110809326,6.390707969665527,6.640293121337891,6.390707969665527,6.383801460266113,-0.0009785294532775879,1,0.1136409118771553,0,0,0,0,1.0,0.34948745369911194,-1.0,0.5387328177911469,0.3494874504595358,1.0,6.383214950619731,6.383801546626559,6.35,6.380910873413086,0.00115203857421875,curvature_safety_v2,cylinder,same_xx,factory_prepolish,40000
2,358,3,6.367453575134277,6.3863749504089355,6.635955810546875,6.3863749504089355,6.383763313293457,-0.0009789466857910156,1,0.1170339286327362,0,0,0,0,1.0,0.34946563839912415,-1.0,0.538745425892099,0.34946562958561395,1.0,6.339840888977051,6.383763722323703,6.35,6.339840888977051,-0.08150577545166016,curvature_safety_v2,cylinder,same_xx,factory_prepolish_deep_defect,40000
