control_step,rollout_iteration_zero_based,active_envs,reward_mean_active,reward_min_active,reward_max_active,dense_mean_active,dense_abs_mean_active,terminal_sum_active,terminal_nonzero_events
2100,43,12,-0.003590851090848446,-0.03709296137094498,0.04464920610189438,-0.003590851090848446,0.025268644094467163,0.0,0
2101,43,12,-0.0022690503392368555,-0.03221184015274048,0.047907859086990356,-0.0022690503392368555,0.02520289085805416,0.0,0
2102,43,12,-0.002342694206163287,-0.03418441861867905,0.04758105427026749,-0.002342694206163287,0.02529819868505001,0.0,0
2103,43,12,-0.0021806482691317797,-0.035774193704128265,0.049339525401592255,-0.0021806482691317797,0.02571002207696438,0.0,0
2104,43,12,-0.002590259537100792,-0.03846012055873871,0.04783955216407776,-0.002590259537100792,0.026108236983418465,0.0,0
2105,43,12,-0.002693173475563526,-0.040850792080163956,0.04916014522314072,-0.002693173475563526,0.026539718732237816,0.0,0
2106,43,12,-0.0029175253584980965,-0.043731458485126495,0.05017199367284775,-0.0029175253584980965,0.027152081951498985,0.0,0
2107,43,12,-0.0030249401461333036,-0.047721631824970245,0.051453717052936554,-0.0030249401461333036,0.027662882581353188,0.0,0
2108,43,12,-0.0038630079943686724,-0.05463901907205582,0.05068841576576233,-0.0038630079943686724,0.02852034568786621,0.0,0
2109,43,12,-0.033280275762081146,-0.4086793065071106,0.053723566234111786,-0.033280275762081146,0.05869944393634796,0.0,0
2110,43,12,-0.02053022012114525,-0.2550460398197174,0.051238641142845154,-0.02053022012114525,0.045674026012420654,0.0,0
2111,43,12,-0.002512323437258601,-0.03853164613246918,0.05136646330356598,-0.002512323437258601,0.02799018658697605,0.0,0
2112,43,12,-0.0014300456969067454,-0.04089561477303505,0.053122252225875854,-0.0014300456969067454,0.027265457436442375,0.0,0
2113,44,12,-0.0024343060795217752,-0.043951377272605896,0.05303806811571121,-0.0024343060795217752,0.028438454493880272,0.0,0
2114,44,12,-0.0017650168156251311,-0.04776225984096527,0.054874785244464874,-0.0017650168156251311,0.028243577107787132,0.0,0
2115,44,12,-0.002569139702245593,-0.05473724752664566,0.05453335493803024,-0.002569139702245593,0.029119551181793213,0.0,0
2116,44,12,-0.0332515612244606,-0.42049989104270935,0.05500651150941849,-0.0332515612244606,0.05974208936095238,0.0,0
2117,44,12,-0.018594807013869286,-0.2482738047838211,0.05528951436281204,-0.018594807013869286,0.04538528993725777,0.0,0
2118,44,12,-0.0008970359922386706,-0.035050347447395325,0.05602860450744629,-0.0008970359922386706,0.027932852506637573,0.0,0
2119,44,12,7.131703750928864e-05,-0.02571197599172592,0.055936507880687714,7.131703750928864e-05,0.02703222818672657,0.0,0
2120,44,12,-0.00039775134064257145,-0.032546430826187134,0.05714774876832962,-0.00039775134064257145,0.02777744084596634,0.0,0
2121,44,12,0.00027160168974660337,-0.02527233213186264,0.057095661759376526,0.00027160168974660337,0.027268176898360252,0.0,0
2122,44,12,0.0003155252488795668,-0.028020838275551796,0.05789197236299515,0.0003155252488795668,0.027487270534038544,0.0,0
2123,44,12,0.0006578906322829425,-0.02692181058228016,0.059275440871715546,0.0006578906322829425,0.027442142367362976,0.0,0
2124,44,12,0.0007669432088732719,-0.026167068630456924,0.05938597768545151,0.0007669432088732719,0.027473805472254753,0.0,0
2125,44,12,0.001091314130462706,-0.026066169142723083,0.06020493060350418,0.001091314130462706,0.02739138901233673,0.0,0
2126,44,12,0.001135013997554779,-0.025705300271511078,0.06094622611999512,0.001135013997554779,0.027541184797883034,0.0,0
2127,44,12,0.0013850625837221742,-0.025446470826864243,0.06088307499885559,0.0013850625837221742,0.027370398864150047,0.0,0
2128,44,12,0.0015846827300265431,-0.02535167708992958,0.061560288071632385,0.0015846827300265431,0.02736009657382965,0.0,0
2129,44,12,0.0017276086146011949,-0.025021515786647797,0.06195933371782303,0.0017276086146011949,0.02733742631971836,0.0,0
2130,44,12,0.0019703274592757225,-0.02500835433602333,0.06287900358438492,0.0019703274592757225,0.02744263969361782,0.0,0
2131,44,12,0.0021141846664249897,-0.024904213845729828,0.06343362480401993,0.0021141846664249897,0.027344314381480217,0.0,0
2132,44,12,0.002358474303036928,-0.024661406874656677,0.06366026401519775,0.002358474303036928,0.027293549850583076,0.0,0
2133,44,12,0.002433899324387312,-0.024923095479607582,0.06434667110443115,0.002433899324387312,0.027367986738681793,0.0,0
2134,44,12,0.0026855573523789644,-0.02473502978682518,0.06417501717805862,0.0026855573523789644,0.027224866673350334,0.0,0
2135,44,12,0.0028229739982634783,-0.024328764528036118,0.06513523310422897,0.0028229739982634783,0.027315979823470116,0.0,0
2136,44,12,0.0029788122046738863,-0.024701271206140518,0.06531348824501038,0.0029788122046738863,0.027301950380206108,0.0,0
2137,44,12,0.003134627128019929,-0.024268493056297302,0.06597970426082611,0.003134627128019929,0.027234360575675964,0.0,0
2138,44,12,0.0032746901270002127,-0.024572905153036118,0.06639012694358826,0.0032746901270002127,0.027309313416481018,0.0,0
2139,44,12,0.003396429121494293,-0.024476204067468643,0.06684092432260513,0.003396429121494293,0.027280054986476898,0.0,0
2140,44,12,0.0036154158879071474,-0.024258384481072426,0.0671704038977623,0.0036154158879071474,0.02723558433353901,0.0,0
2141,44,12,-0.00046809305786155164,-0.0682433694601059,0.06755244731903076,-0.00046809305786155164,0.031401488929986954,0.0,0
2142,44,12,-0.00035931053571403027,-0.0688130185008049,0.06845250725746155,-0.00035931053571403027,0.031565696001052856,0.0,0
2143,44,12,0.00355783780105412,-0.024395331740379333,0.06829911470413208,0.00355783780105412,0.027467885985970497,0.0,0
2144,44,12,0.004293595440685749,-0.024140510708093643,0.06889371573925018,0.004293595440685749,0.02686046063899994,0.0,0
2145,44,12,0.004601115360856056,-0.024134788662195206,0.06953585147857666,0.004601115360856056,0.02644551545381546,0.0,0
2146,44,12,0.0047929794527590275,-0.024189338088035583,0.06950540840625763,0.0047929794527590275,0.026914849877357483,0.0,0
2147,44,12,0.005013668909668922,-0.023861847817897797,0.07021599262952805,0.005013668909668922,0.026736654341220856,0.0,0
2148,44,12,0.00497016217559576,-0.02409435249865055,0.07042595744132996,0.00497016217559576,0.0269760861992836,0.0,0
2149,44,12,0.005145968869328499,-0.024082908406853676,0.07082700729370117,0.005145968869328499,0.027270937338471413,0.0,0
2150,44,12,0.005220274906605482,-0.023867186158895493,0.07127491384744644,0.005220274906605482,0.02734663337469101,0.0,0
2151,44,12,0.005278560798615217,-0.023963890969753265,0.07170967757701874,0.005278560798615217,0.027694256976246834,0.0,0
2152,44,12,0.005255470052361488,-0.023944053798913956,0.0718492642045021,0.005255470052361488,0.027677545323967934,0.0,0
2153,44,12,0.005261112004518509,-0.0237981416285038,0.0723397359251976,0.005261112004518509,0.027990058064460754,0.0,0
2154,44,12,0.005359559785574675,-0.023794516921043396,0.07238699495792389,0.005359559785574675,0.028130928054451942,0.0,0
2155,44,12,0.005299587268382311,-0.023760566487908363,0.07282759249210358,0.005299587268382311,0.028400786221027374,0.0,0
2156,44,12,0.00529899075627327,-0.023686561733484268,0.07249622046947479,0.00529899075627327,0.02858925051987171,0.0,0
2157,44,12,0.005107108037918806,-0.02360149472951889,0.07123139500617981,0.005107108037918806,0.028486652299761772,0.0,0
2158,44,12,0.0012178563047200441,-0.06426846235990524,0.07140744477510452,0.0012178563047200441,0.03278983756899834,0.0,0
2159,44,12,0.0016657578526064754,-0.06105199456214905,0.07168324291706085,0.0016657578526064754,0.03241728991270065,0.0,0
2160,44,12,0.003928162157535553,-0.038081131875514984,0.07189557701349258,0.003928162157535553,0.030463354662060738,0.0,0
2161,45,12,-0.002785761607810855,-0.12415761500597,0.07224700599908829,-0.002785761607810855,0.037472743541002274,0.0,0
2162,45,12,0.0039037636015564203,-0.04437549412250519,0.07254081219434738,0.0039037636015564203,0.030987346544861794,0.0,0
2163,45,12,-0.000524986011441797,-0.06241165101528168,0.07270780205726624,-0.000524986011441797,0.03279591724276543,0.0,0
2164,45,12,0.006267590913921595,-0.023416481912136078,0.07285784184932709,0.006267590913921595,0.02953360043466091,0.0,0
2165,45,12,0.005844691768288612,-0.02315746247768402,0.0734088197350502,0.005844691768288612,0.027494000270962715,0.0,0
2166,45,12,0.007468622177839279,-0.02340789884328842,0.07322271913290024,0.007468622177839279,0.030324311926960945,0.0,0
2167,45,12,0.006715962663292885,-0.023213349282741547,0.07354884594678879,0.006715962663292885,0.02945270948112011,0.0,0
2168,45,12,0.006202625576406717,-0.02317710965871811,0.07371514290571213,0.006202625576406717,0.029098615050315857,0.0,0
2169,45,12,0.007005632389336824,-0.02339264005422592,0.07424962520599365,0.007005632389336824,0.030087502673268318,0.0,0
2170,45,12,0.007009223569184542,-0.02307182177901268,0.0742802545428276,0.007009223569184542,0.030098840594291687,0.0,0
2171,45,12,0.0072166044265031815,-0.023144684731960297,0.07432246208190918,0.0072166044265031815,0.030443444848060608,0.0,0
2172,45,12,0.007248798850923777,-0.022966155782341957,0.07379809021949768,0.007248798850923777,0.03038678877055645,0.0,0
2173,45,12,0.007002176716923714,-0.023142585530877113,0.07131270319223404,0.007002176716923714,0.03044818341732025,0.0,0
2174,45,12,0.007301982957869768,-0.02308403141796589,0.07145167142152786,0.007301982957869768,0.03043007291853428,0.0,0
2175,45,12,0.007340682670474052,-0.02282615751028061,0.07153478264808655,0.007340682670474052,0.030295638367533684,0.0,0
2176,45,12,0.0075694299302995205,-0.02288910001516342,0.07149434089660645,0.0075694299302995205,0.030152292922139168,0.0,0
2177,45,12,0.0008593055536039174,-0.10166850686073303,0.0720064640045166,0.0008593055536039174,0.0372588112950325,0.0,0
2178,45,12,0.00822540558874607,-0.02290397509932518,0.07177165895700455,0.00822540558874607,0.029732847586274147,0.0,0
2179,45,12,0.0076299081556499004,-0.02464454621076584,0.07177148014307022,0.0076299081556499004,0.030699677765369415,0.0,0
2180,45,12,0.0073422216810286045,-0.030210765078663826,0.07207957655191422,0.0073422216810286045,0.03094261698424816,0.0,0
2181,45,12,0.00797127652913332,-0.023963559418916702,0.07217393815517426,0.00797127652913332,0.030531475320458412,0.0,0
2182,45,12,0.009214234538376331,-0.02286449447274208,0.07224325835704803,0.009214234538376331,0.029514417052268982,0.0,0
2183,45,12,0.008883491158485413,-0.02263542264699936,0.07236497104167938,0.008883491158485413,0.02985759638249874,0.0,0
2184,45,12,0.009259982965886593,-0.02245212532579899,0.07233288884162903,0.009259982965886593,0.02964339219033718,0.0,0
2185,45,12,0.009545724838972092,-0.02272830903530121,0.07203138619661331,0.009545724838972092,0.029478304088115692,0.0,0
2186,45,12,0.0096233319491148,-0.022479591891169548,0.07236894965171814,0.0096233319491148,0.02943890541791916,0.0,0
2187,45,12,0.010014890693128109,-0.022579725831747055,0.07240018248558044,0.010014890693128109,0.029169924557209015,0.0,0
2188,45,12,0.010229743085801601,-0.02236972749233246,0.0725100114941597,0.010229743085801601,0.029219666495919228,0.0,0
2189,45,12,0.010477106086909771,-0.022541770711541176,0.07235228270292282,0.010477106086909771,0.028880296275019646,0.0,0
2190,45,12,0.010813054628670216,-0.022412071004509926,0.07258285582065582,0.010813054628670216,0.028810100629925728,0.0,0
2191,45,12,0.010839483700692654,-0.021770276129245758,0.07208909094333649,0.010839483700692654,0.028513580560684204,0.0,0
2192,45,12,0.011382938362658024,-0.02046198584139347,0.0724382996559143,0.011382938362658024,0.028198016807436943,0.0,0
2193,45,12,0.011474431492388248,-0.019562747329473495,0.07262688875198364,0.011474431492388248,0.02812815271317959,0.0,0
2194,45,12,0.011769033037126064,-0.018575821071863174,0.07234486937522888,0.011769033037126064,0.02753596007823944,0.0,0
2195,45,12,0.012030492536723614,-0.01868205890059471,0.07251352071762085,0.012030492536723614,0.02715291827917099,0.0,0
2196,45,12,0.012130499817430973,-0.01883750781416893,0.07239459455013275,0.012130499817430973,0.02696346491575241,0.0,0
2197,45,12,0.012549549341201782,-0.018557127565145493,0.07178698480129242,0.012549549341201782,0.026503941044211388,0.0,0
2198,45,12,0.012692778371274471,-0.018798980861902237,0.07211523503065109,0.012692778371274471,0.026381097733974457,0.0,0
2199,45,12,-0.052180949598550797,-0.7824124097824097,0.07238126546144485,-0.052180949598550797,0.09127414971590042,0.0,0
2200,45,12,0.00915127620100975,-0.053127922117710114,0.07565992325544357,0.00915127620100975,0.030529500916600227,0.0,0
2201,45,12,0.00799873098731041,-0.03841480240225792,0.07077772915363312,0.00799873098731041,0.03074144385755062,0.0,0
2202,45,12,0.01354801282286644,-0.018772657960653305,0.07218135893344879,0.01354801282286644,0.02631305903196335,0.0,0
2203,45,12,0.013521842658519745,-0.019051894545555115,0.06989601254463196,0.013521842658519745,0.02528986893594265,0.0,0
2204,45,12,-0.05115862190723419,-0.774834156036377,0.06964269280433655,-0.05115862190723419,0.08904287964105606,0.0,0
2205,45,12,0.008138243108987808,-0.06907186657190323,0.06927955895662308,0.008138243108987808,0.030484041199088097,0.0,0
2206,45,12,0.010756297968327999,-0.03934985026717186,0.06913398951292038,0.010756297968327999,0.028054455295205116,0.0,0
2207,45,12,0.011661735363304615,-0.01921173185110092,0.05273688584566116,0.011661735363304615,0.02335231564939022,0.0,0
2208,45,12,0.013905874453485012,-0.018533669412136078,0.06721749901771545,0.013905874453485012,0.023819884285330772,0.0,0
2209,46,12,0.014282465912401676,-0.018666038289666176,0.07080920785665512,0.014282465912401676,0.024262411519885063,0.0,0
2210,46,12,0.014902714639902115,-0.01858268678188324,0.06563492119312286,0.014902714639902115,0.024419071152806282,0.0,0
2211,46,12,0.014983363449573517,-0.018852196633815765,0.06482059508562088,0.014983363449573517,0.02449665404856205,0.0,0
2212,46,12,0.014092370867729187,-0.018709715455770493,0.05004385858774185,0.014092370867729187,0.023442456498742104,0.0,0
2213,46,12,0.01260919775813818,-0.018625222146511078,0.055552415549755096,0.01260919775813818,0.021903589367866516,0.0,0
2214,46,12,0.012416093610227108,-0.018626365810632706,0.047759346663951874,0.012416093610227108,0.02180374227464199,0.0,0
2215,46,12,0.011466543190181255,-0.018894538283348083,0.044183969497680664,0.011466543190181255,0.02081148326396942,0.0,0
2216,46,12,0.010457798838615417,-0.018760643899440765,0.0456029549241066,0.010457798838615417,0.02003435790538788,0.0,0
2217,46,12,0.00841252040117979,-0.01875206083059311,0.04310482740402222,0.00841252040117979,0.01775534637272358,0.0,0
2218,46,12,0.005559063982218504,-0.019051894545555115,0.04178532958030701,0.005559063982218504,0.01697678118944168,0.0,0
2219,46,12,0.003491432638838887,-0.018882714211940765,0.04209320992231369,0.003491432638838887,0.015454795211553574,0.0,0
2220,46,12,0.002514882944524288,-0.018824920058250427,0.04068911075592041,0.002514882944524288,0.013753466308116913,0.0,0
2221,46,12,0.0019695765804499388,-0.02824408747255802,0.041185081005096436,0.0019695765804499388,0.019011342898011208,0.0,0
2222,46,12,-0.0004914230667054653,-0.05046829581260681,0.040847666561603546,-0.0004914230667054653,0.023270143195986748,0.0,0
2223,46,12,-0.0012993687996640801,-0.05156565457582474,0.04025294631719589,-0.0012993687996640801,0.025203019380569458,0.0,0
2224,46,12,0.00026526409783400595,-0.04495067894458771,0.04029572010040283,0.00026526409783400595,0.02318200282752514,0.0,0
2225,46,12,0.0022560504730790854,-0.02844688668847084,0.03990040719509125,0.0022560504730790854,0.01998087204992771,0.0,0
2226,46,12,0.004235603380948305,-0.019095953553915024,0.038859426975250244,0.004235603380948305,0.01858670450747013,0.0,0
2227,46,12,0.00585176469758153,-0.01899810880422592,0.03947070240974426,0.00585176469758153,0.01770382560789585,0.0,0
2228,46,12,0.006281765643507242,-0.019175872206687927,0.0378865972161293,0.006281765643507242,0.01675197295844555,0.0,0
2229,46,12,0.0068318843841552734,-0.01943565346300602,0.038165830075740814,0.0068318843841552734,0.01719607412815094,0.0,0
2230,46,12,0.007176440674811602,-0.018792876973748207,0.03752303868532181,0.007176440674811602,0.01739022694528103,0.0,0
2231,46,12,0.00665585370734334,-0.019351158291101456,0.036575525999069214,0.00665585370734334,0.01715048961341381,0.0,0
2232,46,12,0.007634067442268133,-0.019141729921102524,0.036275722086429596,0.007634067442268133,0.018153274431824684,0.0,0
2233,46,12,0.007646283134818077,-0.019332274794578552,0.0345810204744339,0.007646283134818077,0.018091794103384018,0.0,0
2234,46,12,0.007312128785997629,-0.019213255494832993,0.03270135819911957,0.007312128785997629,0.017972629517316818,0.0,0
2235,46,12,0.007351096719503403,-0.019260749220848083,0.03329913318157196,0.007351096719503403,0.018027888610959053,0.0,0
2236,46,12,0.007420571520924568,-0.01959110237658024,0.034508347511291504,0.007420571520924568,0.018311722204089165,0.0,0
2237,46,12,0.00739349564537406,-0.01897350326180458,0.03414280712604523,0.00739349564537406,0.018208784982562065,0.0,0
2238,46,12,0.007206285838037729,-0.019487913697957993,0.031049678102135658,0.007206285838037729,0.01812059059739113,0.0,0
2239,46,12,0.0074462201446294785,-0.01945377327501774,0.034498125314712524,0.0074462201446294785,0.018556497991085052,0.0,0
2240,46,12,0.005015027243643999,-0.042965278029441833,0.03340071439743042,0.005015027243643999,0.02044367417693138,0.0,0
2241,46,12,0.006083268206566572,-0.03684444725513458,0.0406617745757103,0.006083268206566572,0.020651405677199364,0.0,0
2242,46,12,0.007740166503936052,-0.01966739632189274,0.03926541656255722,0.007740166503936052,0.01876586675643921,0.0,0
2243,46,12,-0.042874425649642944,-0.5427746772766113,0.03819765895605087,-0.042874425649642944,0.06877259165048599,0.0,0
2244,46,12,-0.043355703353881836,-0.39274317026138306,0.045049361884593964,-0.043355703353881836,0.07081802934408188,0.0,0
2245,46,12,-0.10065410286188126,-0.9168167114257812,0.044062286615371704,-0.10065410286188126,0.12790781259536743,0.0,0
2246,46,12,-0.0015431208303198218,-0.08509036898612976,0.04897557944059372,-0.0015431208303198218,0.03049027919769287,0.0,0
2247,46,12,-0.003154936246573925,-0.0781954824924469,0.046942949295043945,-0.003154936246573925,0.03107815980911255,0.0,0
2248,46,12,0.0082825543358922,-0.023219801485538483,0.050553373992443085,0.0082825543358922,0.023112135007977486,0.0,0
2249,46,12,0.011800928972661495,-0.019550666213035583,0.043980225920677185,0.011800928972661495,0.021622980013489723,0.0,0
2250,46,12,0.009509908966720104,-0.019732054322957993,0.03447195142507553,0.009509908966720104,0.020104411989450455,0.0,0
2251,46,12,0.011402430944144726,-0.01969829574227333,0.0347168892621994,0.011402430944144726,0.02131941355764866,0.0,0
2252,46,12,0.014943582005798817,-0.019798049703240395,0.04005266726016998,0.014943582005798817,0.025059156119823456,0.0,0
2253,46,12,0.016252553090453148,-0.01986270770430565,0.04408944398164749,0.016252553090453148,0.026614079251885414,0.0,0
2254,46,12,0.0168920811265707,-0.019834861159324646,0.04723598062992096,0.0168920811265707,0.02752555161714554,0.0,0
2255,46,12,0.01663224957883358,-0.019741401076316833,0.04950375109910965,0.01663224957883358,0.02750660479068756,0.0,0
2256,46,12,0.016216229647397995,-0.01983543485403061,0.04767683148384094,0.016216229647397995,0.02756449580192566,0.0,0
2257,47,12,0.014850365929305553,-0.019951019436120987,0.04621130973100662,0.014850365929305553,0.026527350768446922,0.0,0
2258,47,12,0.015419919043779373,-0.02003837563097477,0.04591885954141617,0.015419919043779373,0.02707698382437229,0.0,0
2259,47,12,0.015160524286329746,-0.019663773477077484,0.045991450548172,0.015160524286329746,0.02641863375902176,0.0,0
2260,47,12,0.0008055345970205963,-0.19378258287906647,0.05461542308330536,0.0008055345970205963,0.042270611971616745,0.0,0
2261,47,12,-0.029689336195588112,-0.30185338854789734,0.03944613039493561,-0.029689336195588112,0.05453169718384743,0.0,0
2262,47,12,-0.026989668607711792,-0.2449595034122467,0.04010235518217087,-0.026989668607711792,0.051757585257291794,0.0,0
2263,47,12,0.004456385970115662,-0.05319727212190628,0.040452003479003906,0.004456385970115662,0.024427903816103935,0.0,0
2264,47,12,0.013701051473617554,-0.020134124904870987,0.04845524579286575,0.013701051473617554,0.024227283895015717,0.0,0
2265,47,12,-0.0025963957887142897,-0.17326980829238892,0.046593159437179565,-0.0025963957887142897,0.038187623023986816,0.0,0
2266,47,12,0.006153222639113665,-0.08613083511590958,0.0496254563331604,0.006153222639113665,0.03009667433798313,0.0,0
2267,47,12,0.011133111082017422,-0.020308073610067368,0.04353460669517517,0.011133111082017422,0.023531096056103706,0.0,0
2268,47,12,0.01081134658306837,-0.020158346742391586,0.04402851313352585,0.01081134658306837,0.0232816394418478,0.0,0
2269,47,12,0.0027571218088269234,-0.10090654343366623,0.047063685953617096,0.0027571218088269234,0.031049834564328194,0.0,0
2270,47,12,0.009888602420687675,-0.02037082612514496,0.04797501862049103,0.009888602420687675,0.024801788851618767,0.0,0
2271,47,12,0.00996975414454937,-0.02017856575548649,0.04899626970291138,0.00996975414454937,0.024767199531197548,0.0,0
2272,47,12,0.010162129066884518,-0.020280608907341957,0.048554494976997375,0.010162129066884518,0.02470695786178112,0.0,0
2273,47,12,0.010620743036270142,-0.020503196865320206,0.05000452697277069,0.010620743036270142,0.024129949510097504,0.0,0
2274,47,12,0.011332306079566479,-0.020246658474206924,0.05004087835550308,0.011332306079566479,0.023918582126498222,0.0,0
2275,47,12,0.011262821964919567,-0.020505676046013832,0.05127531290054321,0.011262821964919567,0.024140968918800354,0.0,0
2276,47,12,0.01089081633836031,-0.020408401265740395,0.05092458426952362,0.01089081633836031,0.02378523163497448,0.0,0
2277,47,12,0.0111008295789361,-0.020497284829616547,0.052599675953388214,0.0111008295789361,0.024081626906991005,0.0,0
2278,47,12,0.011115272529423237,-0.020451698452234268,0.0537266880273819,0.011115272529423237,0.024098822847008705,0.0,0
2279,47,12,0.011037933640182018,-0.020426521077752113,0.05267254263162613,0.011037933640182018,0.023980261757969856,0.0,0
2280,47,12,0.0109977712854743,-0.020619163289666176,0.05287185311317444,0.0109977712854743,0.02410227060317993,0.0,0
2281,47,12,0.010564780794084072,-0.02057681977748871,0.05357615649700165,0.010564780794084072,0.024700120091438293,0.0,0
2282,47,12,0.010983861982822418,-0.02070690132677555,0.05369536578655243,0.010983861982822418,0.023980170488357544,0.0,0
2283,47,12,0.010958884842693806,-0.020677145570516586,0.05501317232847214,0.010958884842693806,0.024413257837295532,0.0,0
2284,47,12,0.010973959229886532,-0.020609818398952484,0.054585009813308716,0.010973959229886532,0.024276012554764748,0.0,0
2285,47,12,0.011081636883318424,-0.020733412355184555,0.05527648329734802,0.011081636883318424,0.02446967177093029,0.0,0
2286,47,12,0.011032436974346638,-0.020505104213953018,0.05557926744222641,0.011032436974346638,0.024572759866714478,0.0,0
2287,47,12,0.010975997895002365,-0.02114749886095524,0.05597551167011261,0.010975997895002365,0.024673743173480034,0.0,0
2288,47,12,0.011065012775361538,-0.020435675978660583,0.056599825620651245,0.011065012775361538,0.024644561111927032,0.0,0
2289,47,12,0.011050249449908733,-0.021028097718954086,0.05786184221506119,0.011050249449908733,0.02478538267314434,0.0,0
2290,47,12,0.011075235903263092,-0.020863685756921768,0.057792194187641144,0.011075235903263092,0.02501092292368412,0.0,0
2291,47,12,0.011098348535597324,-0.020906027406454086,0.058882929384708405,0.011098348535597324,0.02502450905740261,0.0,0
2292,47,12,0.011345632374286652,-0.020834311842918396,0.05984506756067276,0.011345632374286652,0.02526921220123768,0.0,0
2293,47,12,0.011158525943756104,-0.02119499072432518,0.05970778316259384,0.011158525943756104,0.025404812768101692,0.0,0
2294,47,12,-0.01983257755637169,-0.36652296781539917,0.060776486992836,-0.01983257755637169,0.0553215928375721,0.0,0
2295,47,12,0.007089861202985048,-0.04179445654153824,0.06077851355075836,0.007089861202985048,0.028413141146302223,0.0,0
2296,47,12,0.008519063703715801,-0.02128671482205391,0.06128136068582535,0.008519063703715801,0.02667570300400257,0.0,0
2297,47,12,0.009461441077291965,-0.020980224013328552,0.06203713268041611,0.009461441077291965,0.026281272992491722,0.0,0
2298,47,12,0.011970245279371738,-0.021120987832546234,0.06266865134239197,0.011970245279371738,0.02682330273091793,0.0,0
2299,47,12,0.011258811689913273,-0.021001968532800674,0.06327866017818451,0.011258811689913273,0.027247229591012,0.0,0
2300,47,12,0.012392464093863964,-0.021450385451316833,0.06303920596837997,0.012392464093863964,0.027313003316521645,0.0,0
2301,47,12,0.012538031674921513,-0.021177254617214203,0.06436679512262344,0.012538031674921513,0.02811255306005478,0.0,0
2302,47,12,0.012638415209949017,-0.021157797425985336,0.06420744210481644,0.012638415209949017,0.0283739622682333,0.0,0
2303,47,12,0.0130956145003438,-0.021255455911159515,0.06478500366210938,0.0130956145003438,0.028981581330299377,0.0,0
2304,47,12,0.013038269244134426,-0.0213567353785038,0.06557339429855347,0.013038269244134426,0.029058078303933144,0.0,0
2305,48,12,0.01260525081306696,-0.02115551009774208,0.06579214334487915,0.01260525081306696,0.029286464676260948,0.0,0
2306,48,12,0.011911232024431229,-0.021426543593406677,0.06616155803203583,0.011911232024431229,0.029988357797265053,0.0,0
2307,48,12,0.012511764653027058,-0.021303901448845863,0.06692186743021011,0.012511764653027058,0.029585590586066246,0.0,0
2308,48,12,0.012383387424051762,-0.02151409164071083,0.06695883721113205,0.012383387424051762,0.02985474467277527,0.0,0
2309,48,12,0.012490089982748032,-0.021493874490261078,0.06751744449138641,0.012490089982748032,0.030196597799658775,0.0,0
2310,48,12,0.012517628259956837,-0.02122589200735092,0.06809154897928238,0.012517628259956837,0.030368654057383537,0.0,0
2311,48,12,0.012382482178509235,-0.02163272723555565,0.06828977912664413,0.012382482178509235,0.03061031736433506,0.0,0
2312,48,12,0.012578248977661133,-0.02145000547170639,0.06906138360500336,0.012578248977661133,0.030887335538864136,0.0,0
2313,48,12,0.01235217321664095,-0.02222476899623871,0.06901214271783829,0.01235217321664095,0.03119603358209133,0.0,0
2314,48,12,0.012484870851039886,-0.02221294492483139,0.06971754878759384,0.012484870851039886,0.031345024704933167,0.0,0
2315,48,12,0.012629651464521885,-0.02225376106798649,0.0701068714261055,0.012629651464521885,0.031605836004018784,0.0,0
2316,48,12,0.012498345226049423,-0.02205692231655121,0.07033765316009521,0.012498345226049423,0.03181418403983116,0.0,0
2317,48,12,0.012592587620019913,-0.02231212705373764,0.07059941440820694,0.012592587620019913,0.03193044662475586,0.0,0
2318,48,12,0.012843732722103596,-0.022253189235925674,0.07149059325456619,0.012843732722103596,0.03220030292868614,0.0,0
2319,48,12,0.01276781689375639,-0.022354470565915108,0.07136312127113342,0.01276781689375639,0.03212821111083031,0.0,0
2320,48,12,0.013017362914979458,-0.022379837930202484,0.07177358865737915,0.013017362914979458,0.03232276439666748,0.0,0
2321,48,12,0.012767292559146881,-0.02237621322274208,0.07215911149978638,0.012767292559146881,0.03273024037480354,0.0,0
2322,48,12,0.012865498661994934,-0.022286759689450264,0.07220952212810516,0.012865498661994934,0.032610248774290085,0.0,0
2323,48,12,0.012827598489820957,-0.022536810487508774,0.07283400744199753,0.012827598489820957,0.032820865511894226,0.0,0
2324,48,12,0.012742097489535809,-0.022379837930202484,0.07267805933952332,0.012742097489535809,0.033085379749536514,0.0,0
2325,48,12,0.012667537666857243,-0.022434577345848083,0.0716528370976448,0.012667537666857243,0.032918646931648254,0.0,0
2326,48,12,0.012516739778220654,-0.022642478346824646,0.07109890133142471,0.012516739778220654,0.032885488122701645,0.0,0
2327,48,12,0.0125306760892272,-0.02270275168120861,0.07179762423038483,0.0125306760892272,0.033224765211343765,0.0,0
2328,48,12,0.012500140815973282,-0.02252288907766342,0.07190176844596863,0.012500140815973282,0.03338867425918579,0.0,0
2329,48,12,0.012628757394850254,-0.022852670401334763,0.07202626019716263,0.012628757394850254,0.03342340514063835,0.0,0
2330,48,12,0.012820244766771793,-0.02244449593126774,0.07256462424993515,0.012820244766771793,0.033390045166015625,0.0,0
2331,48,12,0.012436844408512115,-0.022671852260828018,0.0728055015206337,0.012436844408512115,0.03410522639751434,0.0,0
2332,48,12,0.01240959670394659,-0.022716866806149483,0.07272081822156906,0.01240959670394659,0.03403395414352417,0.0,0
