source_run,env,roi_total_ra_um,roi_total_rz_um,roi_fine_ra_um,roi_fine_rz_um,roi_ra_low_frequency_contribution_um,roi_rz_low_frequency_contribution_um,roi_removal_mean_um,roi_removal_std_um,roi_removal_cv,roi_removal_max_min_um,roi_removal_p95_p05_um,roi_removal_waviness_ra_um,roi_removal_waviness_rz_um,roi_removal_waviness_std_um,roi_removal_fine_std_um,roi_center_removal_mean_um,roi_edge_removal_mean_um,roi_center_edge_delta_um,roi_center_edge_ratio,roi_under_fraction,roi_over_fraction,roi_coverage_fraction,roi_scratch_mean_um,roi_scratch_max_um,roi_clearcoat_min_um,waviness_sigma_m,under_over_fraction,surface_profile,profile_seed,design_status,base_ra_target_um,shallow_scratch_count,deep_scratch_count,sampled_shallow_depth_max_um,sampled_deep_depth_um,profile_gu_mean,profile_gu_p10,profile_gu_min,path_mode,direction_mode
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,26,0.11279844435375397,1.142787033960453,0.0957169830051817,0.9865629278045687,0.017081461348572274,0.15622410615588422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003916494591396974,0.9377966043874425,43.36197265226435,0.01,0.2,factory_prepolish_deep_defect,1970,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.1100271737728176,0,1,0.0,0.9642897651879729,71.31621761372739,56.24286117932989,35.457374945992754,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,27,0.10520522129936272,1.3461364958193163,0.0841357083024652,1.2190113617113498,0.02106951299689752,0.12712513410796644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005053444181564127,0.9429587756653748,42.4550844401288,0.01,0.2,factory_prepolish_deep_defect,2067,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10055515083731008,0,1,0.0,0.9616945752328387,71.48567361727625,52.57904429194526,34.439154431567275,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,28,0.1143514763563519,1.1237669613610017,0.09507604011209983,0.9546043004549513,0.01927543624425207,0.16916266090605048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032117477057396968,0.814111216168127,43.73662265295658,0.01,0.2,factory_prepolish_deep_defect,2164,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11091362306144106,0,1,0.0,0.9277629290925233,71.10866224709932,59.5498913942149,38.338899858545496,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,29,0.11451530511385685,0.9326839963437423,0.09080083422876556,0.8298587085912884,0.023714470885091293,0.10282528775245392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017996454232874696,0.7009594094841549,42.308119439972394,0.01,0.2,factory_prepolish_deep_defect,2261,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.1138190177947911,0,1,0.0,0.7551670893959925,72.8479194215174,70.41203946622025,44.23722472273056,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,30,0.12241228430130523,1.2582664815179079,0.10206480094847678,1.0963868417562257,0.020347483352828447,0.16187963976168218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004165364867578122,0.8273456853207561,41.64845505076892,0.01,0.2,factory_prepolish_deep_defect,2358,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11815804155569132,2,1,0.3776072837835329,0.7855367720389936,66.05131518731609,27.742103462331652,25.452833273685453,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,31,0.1036165767344798,0.9502414229135032,0.08529054687223993,0.81700904174747,0.01832602986223987,0.1332323811660332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018006445840736771,0.8166321237346368,43.108736052565526,0.01,0.2,factory_prepolish_deep_defect,2455,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10195933879928298,0,1,0.0,0.8615281887764188,73.49660764859743,73.01014736838985,41.984680438611534,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,32,0.11377703187022052,1.6977761925531438,0.0907196133564105,1.4612196806794018,0.02305741851381002,0.23655651187374205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006895698037832555,1.185413022920324,42.585946685238504,0.01,0.2,factory_prepolish_deep_stress,1000,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10695977661776991,2,1,0.3653781025479139,1.2389582122333178,65.48837232478155,38.81834683183363,25.47413143660354,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,33,0.10902479220791128,1.1159301793571008,0.08855446536494842,1.1201689745454115,0.020470326842962863,-0.004238795188310718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003643167523218689,1.1502451117180275,43.446346183763175,0.01,0.2,factory_prepolish_deep_stress,1097,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10540747278941119,0,1,0.0,1.0554024368629378,71.01088087164254,54.79041461550419,25.41374855382113,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,34,0.12035714425241467,1.2805456141070848,0.09723293739813257,1.1070513036094802,0.023124206854282098,0.17349431049760455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002778830352798723,1.147441744293534,40.88714697932381,0.01,0.2,factory_prepolish_deep_stress,1194,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11867341194787542,2,1,0.2490107306388112,1.2637807706406936,63.59773998552237,25.4786562525869,25.41091189660378,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,35,0.11530336904872619,1.3630980729718012,0.09336141670305392,1.2428424044395396,0.02194195234567227,0.12025566853226155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031289571148093677,1.247627785230129,41.80191877377877,0.01,0.2,factory_prepolish_deep_stress,1291,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11288967967454912,1,1,0.4618167760313141,1.4176153034616927,71.6972288647766,57.30806076983152,46.5205018775804,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,36,0.1199239046316138,1.5717322269093235,0.09951064262540521,1.3541072241937389,0.02041326200620859,0.2176250027155846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004186902429258867,1.306749190856248,44.376281342262715,0.01,0.2,factory_prepolish_deep_stress,1388,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11559498746765973,1,1,0.5137294961585614,1.3429833503876618,68.77619517407568,47.99460827651322,25.442294913879664,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,37,0.11884109679216724,1.4632514648203474,0.10071531551411315,1.2577990825419547,0.018125781278054087,0.2054523822783927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045295538486825725,1.0618169763368601,41.48643851158405,0.01,0.2,factory_prepolish_deep_stress,1485,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11558812500936029,0,1,0.0,1.1713497737486631,71.48737191959373,67.87626492416585,41.57169664750576,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,38,0.11396307011223021,1.8449971542476782,0.09453088142310986,1.5807820538145796,0.019432188689120347,0.2642151004330986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007982801029697896,1.232616717171375,42.82015241180491,0.01,0.2,factory_prepolish_deep_stress,1582,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10517280178357363,2,1,0.5073451710122424,1.327803277585522,67.73590083250107,43.39873018850142,25.49490403889133,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,39,0.11643383137819757,1.1321089206513772,0.09742157991054959,1.0602868909525887,0.019012251467647984,0.07182202969878859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004052873749471853,1.0150886105557515,42.45584235794818,0.01,0.2,factory_prepolish_deep_stress,1679,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11401751360272205,2,1,0.5815056003993043,1.1769328737889366,70.28248168925427,52.00607586237072,45.6213458704683,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,40,0.12064092445078732,1.2796567916003263,0.09777709344090303,1.179181831855325,0.02286383100988429,0.1004749597450012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004864939481561778,1.1628208055624074,43.299364234813154,0.01,0.2,factory_prepolish_deep_stress,1776,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11666000069240172,2,1,0.40767715885759104,1.3288999621251378,67.66503734182024,47.74874817922556,25.45525265282569,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,41,0.1247062296234329,1.7305894816369203,0.10148632570696,1.5869034601062104,0.023219903916472898,0.14368602153070986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004587736706135087,1.2745926970173236,42.23030124587549,0.01,0.2,factory_prepolish_deep_stress,1873,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11966917940868048,1,1,0.18983197750436212,1.3320366454309696,71.34533180420887,68.82071574016129,38.63605908323641,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,42,0.11557025552451505,1.3387311257877201,0.09883675445930898,1.1708521353589065,0.016733501065206074,0.1678789904288136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006430887895809397,1.3925711078562308,43.36197265226435,0.01,0.2,factory_prepolish_deep_stress,1970,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.1100271737728176,0,1,0.0,1.4553622064849663,71.11303427873787,54.98648607394287,35.293995411401475,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,43,0.10866472761630488,1.827982195984215,0.08809327220108228,1.6687784907630967,0.02057145541522261,0.15920370522111837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00815469060486559,1.3840809247876684,42.4550844401288,0.01,0.2,factory_prepolish_deep_stress,2067,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10055515083731008,0,1,0.0,1.4521182190410484,70.9352253353901,48.880120919424954,35.48080194340958,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,44,0.11686594204816338,1.4867447689048239,0.09769772888036943,1.4155753698661262,0.01916821316779395,0.07116939903869768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005271802719803528,1.2439442514678554,43.73662265295658,0.01,0.2,factory_prepolish_deep_stress,2164,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11091362306144106,0,1,0.0,1.4097036613656542,70.84784451345735,59.27635892542439,36.69846925890593,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,45,0.11605558531114628,1.2292720184695565,0.09258166902505398,0.9841934261542142,0.0234739162860923,0.24507859231534224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003211741241485393,1.0935525653847276,42.308119439972394,0.01,0.2,factory_prepolish_deep_stress,2261,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.1138190177947911,0,1,0.0,1.1939588617449908,72.60428895377414,70.41203946622025,42.66297091354216,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,46,0.12405059816666412,1.4350150107542903,0.10368780995480802,1.3693025344099907,0.02036278821185611,0.06571247634429955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00565852515825575,1.249968814232824,41.64845505076892,0.01,0.2,factory_prepolish_deep_stress,2358,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.11815804155569132,2,1,0.3776072837835329,1.231920965048742,64.1497795886139,25.469892443951117,25.448123502247903,gate_c,same_xx
/home/rokey/cacadaca/learning/rl/robot/results/gate_c_factory_samexx_48_20260831_014600,47,0.1047893184174937,1.1289287109728936,0.08679820027101445,0.9779954108163946,0.017991118146479246,0.15093330015649897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028767555985387302,1.2672071052811602,43.108736052565526,0.01,0.2,factory_prepolish_deep_stress,2455,PT-DESIGN_NO_MEASURED_FACTORY_DISTRIBUTION,0.10195933879928298,0,1,0.0,1.3269102359705236,73.4396076206136,73.01014736838985,40.6075661207618,gate_c,same_xx
