surface_profile,env,profile_seed,profile_gu_mean_cross,profile_gu_mean_same,profile_gu_mean_cross_minus_same,roi_total_ra_um_cross,roi_total_ra_um_same,roi_total_ra_um_cross_minus_same,roi_total_rz_um_cross,roi_total_rz_um_same,roi_total_rz_um_cross_minus_same,roi_fine_ra_um_cross,roi_fine_ra_um_same,roi_fine_ra_um_cross_minus_same,roi_fine_rz_um_cross,roi_fine_rz_um_same,roi_fine_rz_um_cross_minus_same,roi_removal_mean_um_cross,roi_removal_mean_um_same,roi_removal_mean_um_cross_minus_same,roi_removal_std_um_cross,roi_removal_std_um_same,roi_removal_std_um_cross_minus_same,roi_removal_cv_cross,roi_removal_cv_same,roi_removal_cv_cross_minus_same,roi_removal_waviness_ra_um_cross,roi_removal_waviness_ra_um_same,roi_removal_waviness_ra_um_cross_minus_same,roi_removal_waviness_std_um_cross,roi_removal_waviness_std_um_same,roi_removal_waviness_std_um_cross_minus_same,roi_center_edge_delta_um_cross,roi_center_edge_delta_um_same,roi_center_edge_delta_um_cross_minus_same,roi_center_edge_ratio_cross,roi_center_edge_ratio_same,roi_center_edge_ratio_cross_minus_same,roi_coverage_fraction_cross,roi_coverage_fraction_same,roi_coverage_fraction_cross_minus_same,roi_scratch_max_um_cross,roi_scratch_max_um_same,roi_scratch_max_um_cross_minus_same,roi_clearcoat_min_um_cross,roi_clearcoat_min_um_same,roi_clearcoat_min_um_cross_minus_same,profile_mar_severity_remaining_mean_cross,profile_mar_severity_remaining_mean_same,profile_mar_severity_remaining_mean_cross_minus_same,profile_q_mar_mean_cross,profile_q_mar_mean_same,profile_q_mar_mean_cross_minus_same,force_used_mean_n_cross,force_used_mean_n_same,force_used_mean_n_cross_minus_same,force_used_max_n_cross,force_used_max_n_same,force_used_max_n_cross_minus_same,feed_cmd_mean_mm_s_cross,feed_cmd_mean_mm_s_same,feed_cmd_mean_mm_s_cross_minus_same,fallback_steps_cross,fallback_steps_same,fallback_steps_cross_minus_same
new_car_mild,4,1388,84.11282878725545,84.14538696083855,-0.03255817358309798,0.040088913372124536,0.0396261729371502,0.0004627404349743375,0.37652893071544535,0.37574240024769,0.000786530467755342,0.025435036047776232,0.02546343039196163,-2.8394344185396492e-05,0.28189996376053006,0.2844085377552157,-0.0025085739946856256,0.15718575553602776,0.15698702043037813,0.00019873510564963337,0.045582643616119814,0.0456896498080758,-0.0001070061919559856,0.289992203559896,0.2910409388165859,-0.001048735256689859,0.023929611555761402,0.023898579798738495,3.1031757022906975e-05,0.034079130462367165,0.034046785307505635,3.2345154861529446e-05,0.04918281443560518,0.047811142795866346,0.0013716716397388362,1.3500800506718138,1.3398834004876008,0.010196650184213008,0.9025,0.9011,0.0013999999999999568,0.23735514366640156,0.23655467011491838,0.0008004735514831884,44.14353596550865,44.14542682578236,-0.0018908602737113256,0.04192996207419146,0.042036683962055746,-0.00010672188786428616,0.9729414159600461,0.9728803681766302,6.10477834159795e-05,5.107585906982422,5.104986667633057,0.0025992393493652344,7.550013542175293,7.682609558105469,-0.13259601593017578,15.676561743021011,15.688085928559303,-0.011524185538291931,0.0,0.0,0.0
new_car_mild,5,1485,87.20955033925821,87.18049787579965,0.029052463458569378,0.03205753926994473,0.0315206609585026,0.0005368783114421266,0.2735851151915225,0.2715821795117386,0.002002935679783935,0.01837875140498073,0.01833373321302725,4.501819195348172e-05,0.18336365066653404,0.18214452186834124,0.0012191287981928034,0.1531728966036716,0.15323223460451216,-5.933800084056973e-05,0.04312718229636337,0.04371011302806075,-0.0005829307316973786,0.2815588348371653,0.2852540337930544,-0.0036951989558891007,0.023281325049673837,0.02343181509930845,-0.00015049004963461204,0.03217270663008519,0.032586938517590376,-0.0004142318875051884,0.0469769452806276,0.04622374450291297,0.0007532007777146243,1.3408525062929433,1.334721203954583,0.006131302338360234,0.9039,0.8943,0.009600000000000053,0.0567498850028971,0.057396320265551304,-0.0006464352626542047,41.39308891040161,41.39270760684308,0.0003813035585267244,0.02863740545974017,0.028554215624813833,8.318983492633727e-05,0.9807233299595659,0.9807476876675242,-2.4357707958277963e-05,5.08299446105957,5.083587646484375,-0.0005931854248046875,7.55291748046875,7.682459831237793,-0.12954235076904297,15.765342861413956,15.765046700835228,0.00029616057872772217,0.0,0.0,0.0
new_car_mild,6,1582,83.97852429533414,84.08762998838593,-0.10910569305178797,0.034898554765128355,0.03442578847283355,0.0004727662922948059,0.33084266121976735,0.32750755868036713,0.0033351025394002254,0.0229645549737407,0.022757727717203854,0.00020682725653684703,0.256526099714512,0.2532966878033529,0.003229411911159108,0.1535801324412309,0.15369556031147613,-0.00011542787024523826,0.04510369789157481,0.045477768260487744,-0.0003740703689129321,0.29368185307975453,0.29589513300399484,-0.002213279924240308,0.023780544078699443,0.023987565018065583,-0.00020702093936613916,0.034340869317439925,0.03441006911871936,-6.919980127943759e-05,0.04483833949691418,0.04378604335153202,0.0010522961453821589,1.3225697078782128,1.3139756827357052,0.008594025142507622,0.8899,0.8933,-0.0033999999999999586,0.0751060560760225,0.07485823409730696,0.00024782197871553446,42.70585864854125,42.70624232621147,-0.0003836776702215161,0.07191235613805905,0.07176806593788863,0.00014429020017041327,0.9737798364880338,0.9738128135330195,-3.2977044985726955e-05,5.082122802734375,5.082606792449951,-0.0004839897155761719,7.5444111824035645,7.675257682800293,-0.13084650039672852,15.769820660352707,15.769412741065025,0.0004079192876815796,0.0,0.0,0.0
new_car_mild,7,1679,87.84611364135054,87.84229282310935,0.0038208182411949565,0.03229339745658556,0.03240211772626218,-0.00010872026967662096,0.27875992286115303,0.26862212486531883,0.010137797995834197,0.0187488780948807,0.018910187960825057,-0.00016130986594435626,0.1849702138559255,0.18211725262292483,0.0028529612330006615,0.15392496173210016,0.15399138546725472,-6.642373515455824e-05,0.04346056570080628,0.04379666654141128,-0.00033610084060500117,0.28234904340237904,0.2844098480477946,-0.0020608046454155815,0.022304129243209236,0.022379935695724294,-7.580645251505785e-05,0.03243865115530291,0.032776117839493565,-0.00033746668419065706,0.04827576007325621,0.04760083697938758,0.000674923093868629,1.348508186662344,1.342963784057051,0.005544402605293097,0.9034,0.9036,-0.00019999999999997797,0.0,0.0,0.0,42.4548516414629,42.453533286796116,0.0013183546667860924,0.06566797708358765,0.06579877998301183,-0.00013080289942417334,0.958807572012204,0.9587266876972337,8.088431497033088e-05,5.08162784576416,5.0819549560546875,-0.00032711029052734375,7.544993877410889,7.676301002502441,-0.13130712509155273,15.767958015203476,15.767831355333328,0.00012665987014770508,0.0,0.0,0.0
new_car_mild,8,1776,87.90453795952631,87.89836591092453,0.006172048601783331,0.03961916974144242,0.03964654521728894,-2.7375475846525e-05,0.32961226780323094,0.3457225105324346,-0.01611024272920364,0.024349624039496063,0.024124852978315892,0.00022477106118017065,0.21455618836685306,0.21513629260045247,-0.0005801042335994155,0.15502407083600803,0.1550184518063558,5.619029652237373e-06,0.04426151621253787,0.04444983274425248,-0.0001883165317146107,0.2855138300384322,0.28673897994916003,-0.0012251499107278074,0.022954318807036602,0.023043770600890447,-8.945179385384458e-05,0.03304734419032703,0.03297045389438841,7.68902959386239e-05,0.044388704729916934,0.043479127739674134,0.0009095769902427997,1.3155843126053817,1.3085404736056039,0.007043838999777785,0.9059,0.9118,-0.005900000000000016,0.0,0.0,0.0,43.203495073215905,43.19604134775226,0.0074537254636481975,0.05406523437205265,0.05408581138444491,-2.0577012392261618e-05,0.9631376983215938,0.9630934474095204,4.425091207338472e-05,5.081490993499756,5.081861972808838,-0.00037097930908203125,7.546184539794922,7.677172660827637,-0.13098812103271484,15.771536156535149,15.771264210343361,0.0002719461917877197,0.0,0.0,0.0
new_car_mild,9,1873,88.17658335668767,88.17262075333925,0.003962603348426796,0.039127138103923154,0.03945081732174524,-0.0003236792178220871,0.36805123654354094,0.35119091355581344,0.016860322987727494,0.026185370368193298,0.026266758470899328,-8.138810270602939e-05,0.2693564153841807,0.2680657910898267,0.0012906242943540036,0.15362860145924873,0.15361445349865382,1.414796059490131e-05,0.044777334858705393,0.045121196253424055,-0.0003438613947186614,0.29146483423910463,0.2937301486010199,-0.002265314361915294,0.024776090343474423,0.025004604321351973,-0.0002285139778775494,0.03348759291320745,0.03377242342629734,-0.0002848305130898898,0.0523175076257161,0.051894180955958824,0.00042332666975727906,1.3837496469419641,1.3803630275544352,0.003386619387528933,0.898,0.898,0.0,0.0,0.0,0.0,41.99636386162422,42.000218013776916,-0.0038541521526980205,0.025463467721141386,0.025495207632660197,-3.17399115188112e-05,0.979622169725561,0.9796312545333494,-9.084807788384275e-06,5.081680774688721,5.081830978393555,-0.00015020370483398438,7.545011520385742,7.676360130310059,-0.1313486099243164,15.76538011431694,15.765352174639702,2.7939677238464355e-05,0.0,0.0,0.0
new_car_mild,10,1970,87.99711483968532,88.00061640196104,-0.0035015622757157416,0.04411923770927814,0.04466614942022725,-0.0005469117109491092,0.41362653085404455,0.40694301477997796,0.006683516074066587,0.030283806169988384,0.030684561533122656,-0.0004007553631342718,0.30341066445584103,0.30089122170858906,0.0025194427472519654,0.15412005457250838,0.1540117555951013,0.00010829897740707861,0.045319489851959584,0.04542606640740073,-0.00010657655544114852,0.2940531650969424,0.294951942024649,-0.0008987769277066238,0.024703160128223458,0.025123177730248115,-0.0004200176020246575,0.033455580836764406,0.033862074859914416,-0.00040649402315001,0.04626789377149665,0.046254178671719715,1.3715099776934192e-05,1.335081698251316,1.3351627777739286,-8.107952261249274e-05,0.8833,0.8837,-0.00040000000000006697,0.0,0.0,0.0,43.28577414001765,43.285431827641624,0.0003423123760271096,0.056189794020548994,0.05616134146573828,2.8452554810716457e-05,0.9697392660476999,0.9697724777536944,-3.321170599446255e-05,5.081317901611328,5.08164119720459,-0.00032329559326171875,7.541810512542725,7.672961235046387,-0.1311507225036621,15.77225886285305,15.772160142660141,9.872019290924072e-05,0.0,0.0,0.0
new_car_mild,11,2067,88.26694288033927,88.26334218917528,0.0036006911639958616,0.0444274181636541,0.04405986030597527,0.00036755785767882826,0.3528856655865559,0.3487288208779793,0.004156844708576579,0.02963414918686422,0.029630332704740192,3.816482124028436e-06,0.27250280410432665,0.273951630460968,-0.0014488263566413417,0.15490212294280892,0.15505571260166048,-0.00015358965885156617,0.04578335937442741,0.04632583083696491,-0.0005424714625375041,0.29556314984353693,0.29876893962608386,-0.0032057897825469306,0.02454545564965802,0.02497147299427677,-0.00042601734461875096,0.0338660126401617,0.03433692242521107,-0.0004709097850493643,0.051718345296277335,0.051478452229835964,0.0002398930664413712,1.3725009491887217,1.3700766787457963,0.002424270442925369,0.8891,0.8878,0.0012999999999999678,0.0,0.0,0.0,42.360264617152986,42.37743302085513,-0.017168403702143564,0.04639547506294192,0.04642181118061393,-2.6336117672005888e-05,0.9875007182044897,0.9874951090158771,5.6091886125875234e-06,5.081490993499756,5.081740856170654,-0.0002498626708984375,7.543094158172607,7.674773693084717,-0.13167953491210938,15.7702025026083,15.77012985944748,7.264316082000732e-05,0.0,0.0,0.0
new_car_mild,12,2164,84.82228070062393,84.69156164964176,0.1307190509821794,0.043669645124654016,0.04367257616604614,-2.9310413921235234e-06,0.37547307253971035,0.37794274641970194,-0.002469673879991585,0.02785573683009783,0.027814382683190256,4.13541469075733e-05,0.27715343312214724,0.27701021146463023,0.000143221657517012,0.15389788005512692,0.15396792235000406,-7.004229487714286e-05,0.0439890612446972,0.044224651864099046,-0.00023559061940184312,0.28583279528567984,0.28723289363849674,-0.001400098352816903,0.02302618633562835,0.02282929656446428,0.0001968897711640688,0.03269275666195206,0.0328481194428032,-0.00015536278085113986,0.04578422527253573,0.04509124817840643,0.000692977094129299,1.3298540655485136,1.3242882237134053,0.005565841835108332,0.9007,0.9031,-0.0024000000000000687,0.1562481462652966,0.16128751287740586,-0.0050393666121092695,43.60099015255468,43.611365318262415,-0.010375165707735334,0.026804377586138118,0.02682291859525274,-1.8541009114622642e-05,0.9853467067240781,0.9853341619762874,1.2544747790665944e-05,5.0831804275512695,5.083435535430908,-0.0002551078796386719,7.546529769897461,7.677999019622803,-0.1314692497253418,15.777885913848877,15.777043998241425,0.0008419156074523926,0.0,0.0,0.0
new_car_mild,13,2261,88.16716343658523,88.15854014433509,0.00862329225013525,0.033535851306496264,0.03384493383900373,-0.0003090825325074639,0.2870015832002796,0.29723898084004446,-0.01023739763976489,0.017817364062216862,0.01773825712669574,7.91069355211213e-05,0.19270069575990528,0.19715505199590622,-0.004454356236000934,0.15383841819652522,0.1538741858662765,-3.576766975127432e-05,0.04302995504513845,0.043380184256471846,-0.00035022921133339574,0.2797087720322802,0.2819198295818842,-0.002211057549604045,0.023300723004799757,0.023258852517327296,4.187048747246111e-05,0.03267227234515073,0.03279966414399481,-0.0001273917988440787,0.04369736620422174,0.04276225483955787,0.0009351113646638709,1.3135051091800818,1.306182514476799,0.007322594703282892,0.9052,0.9027,0.0025000000000000577,0.0,0.0,0.0,42.21684414129613,42.20750180176763,0.009342339528501498,0.035182206978145586,0.035198030522802265,-1.582354465667901e-05,0.9786187044094824,0.9785906360450582,2.8068364424149728e-05,5.081614017486572,5.082006454467773,-0.0003924369812011719,7.54407262802124,7.67482328414917,-0.1307506561279297,15.768500044941902,15.76835848391056,0.00014156103134155273,0.0,0.0,0.0
new_car_mild,14,2358,86.2336661593159,86.10895449222353,0.12471166709237025,0.03673889995491735,0.03645318642721904,0.0002857135276983086,0.32741435222379756,0.3307438496553474,-0.003329497431549866,0.02223274473309945,0.02208281557525286,0.00014992915784659,0.22922479593277756,0.23633790444413133,-0.007113108511353772,0.15317780688101099,0.15325043730913732,-7.263042812633014e-05,0.04380846081170716,0.044190287175629506,-0.0003818263639223454,0.28599744116807807,0.28835341648316937,-0.0023559753150912965,0.0231716917604975,0.02276567496381047,0.00040601679668703095,0.032900075003756364,0.032988318197491366,-8.8243193735002e-05,0.044344443950744356,0.04369491496962141,0.0006495289811229432,1.3204501390701255,1.3151770108379077,0.005273128232217816,0.8992,0.8993,-9.999999999998899e-05,0.05270225058308259,0.05539856796011902,-0.0026963173770364335,41.47035152133416,41.46784150276516,0.002510018568997907,0.04253317995237038,0.042502369561617355,3.081039075302633e-05,0.9675811119708434,0.9675959140103761,-1.4802039532746392e-05,5.081956386566162,5.082197666168213,-0.00024127960205078125,7.543460845947266,7.6730499267578125,-0.12958908081054688,15.766745433211327,15.766626223921776,0.00011920928955078125,0.0,0.0,0.0
new_car_mild,15,2455,88.25023733476324,88.24697615960069,0.0032611751625495344,0.03728869845178635,0.03759919436839134,-0.00031049591660498727,0.339877041907524,0.34821807183575715,-0.008341029928233157,0.023396270812078405,0.023508044426977626,-0.00011177361489922086,0.20761146798014102,0.2118262869609943,-0.004214818980853269,0.15402192756543975,0.15401493891327608,6.9886521636697285e-06,0.044552220885237984,0.044796839743267404,-0.00024461885802942035,0.28925894896562016,0.29086035458217435,-0.0016014056165541968,0.02323689236204851,0.02344945783168434,-0.00021256546963582812,0.03313926888500831,0.033463173713520485,-0.0003239048285121754,0.04493048088800117,0.04490694778486601,2.3533103135159328e-05,1.3203643331158035,1.3200986044074616,0.00026572870834185025,0.8909,0.8929,-0.0020000000000000018,0.0,0.0,0.0,43.00272247378308,43.0031170600453,-0.00039458626221744453,0.05026590018992419,0.050343673717336786,-7.777352741259597e-05,0.9856730018870349,0.9856567041137027,1.6297773332230037e-05,5.081617832183838,5.082002639770508,-0.0003848075866699219,7.543984889984131,7.674831390380859,-0.13084650039672852,15.770325437188148,15.770010650157928,0.00031478703022003174,0.0,0.0,0.0
