shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,outcome,quality_ok,safety_ok,force_hard_violated,thermal_hard_violated,unstable_hard_violated,control_steps,contact_steps,sensor_fault_steps,raw_force_max_n,normal_alignment_error_max_deg,parent_force_action_mean,executed_force_action_mean,parent_feed_action_mean,executed_feed_action_mean,shield_step_fraction,force_action_cap_mean,force_action_cap_min,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c,before_gu_pass_area_pct,before_tile_gu_pass_area_pct_mean,before_tile_gu_pass_area_pct_min,before_tile_gu_pass_area_pct_p10,before_ra_pass_area_pct,before_tile_ra_pass_area_pct_mean,before_tile_ra_pass_area_pct_min,before_tile_ra_pass_area_pct_p10,before_rz_pass_area_pct,before_tile_rz_pass_area_pct_mean,before_tile_rz_pass_area_pct_min,before_tile_rz_pass_area_pct_p10,before_scratch_pass_area_pct,before_tile_scratch_pass_area_pct_mean,before_tile_scratch_pass_area_pct_min,before_tile_scratch_pass_area_pct_p10,before_all4_pass_area_pct,before_tile_all4_pass_area_pct_mean,before_tile_all4_pass_area_pct_min,before_tile_all4_pass_area_pct_p10,before_clearcoat_pass_area_pct,before_tile_clearcoat_pass_area_pct_mean,before_tile_clearcoat_pass_area_pct_min,before_tile_clearcoat_pass_area_pct_p10,before_temperature_pass_area_pct,before_tile_temperature_pass_area_pct_mean,before_tile_temperature_pass_area_pct_min,before_tile_temperature_pass_area_pct_p10,final_gu_pass_area_pct,final_tile_gu_pass_area_pct_mean,final_tile_gu_pass_area_pct_min,final_tile_gu_pass_area_pct_p10,final_ra_pass_area_pct,final_tile_ra_pass_area_pct_mean,final_tile_ra_pass_area_pct_min,final_tile_ra_pass_area_pct_p10,final_rz_pass_area_pct,final_tile_rz_pass_area_pct_mean,final_tile_rz_pass_area_pct_min,final_tile_rz_pass_area_pct_p10,final_scratch_pass_area_pct,final_tile_scratch_pass_area_pct_mean,final_tile_scratch_pass_area_pct_min,final_tile_scratch_pass_area_pct_p10,final_all4_pass_area_pct,final_tile_all4_pass_area_pct_mean,final_tile_all4_pass_area_pct_min,final_tile_all4_pass_area_pct_p10,final_clearcoat_pass_area_pct,final_tile_clearcoat_pass_area_pct_mean,final_tile_clearcoat_pass_area_pct_min,final_tile_clearcoat_pass_area_pct_p10,final_temperature_pass_area_pct,final_tile_temperature_pass_area_pct_mean,final_tile_temperature_pass_area_pct_min,final_tile_temperature_pass_area_pct_p10
static_cap,cylinder,cross_xy,factory_prepolish,1,33000,success,True,True,False,False,False,3614,3514,0,10.531970024108887,48.52778244018555,0.5909534495841355,0.40739654856422164,-0.16928942980967343,-0.16928942980967343,0.6615938018815717,0.5,0.5,73.64050720827028,75.57831816486511,0.10565167146721956,0.09118986603037652,0.9009855584762825,0.7982591035784043,0.47406578645426295,0.36811539918031544,44.95201035019236,28.7692782808747,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.9,98.9,84.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,cylinder,cross_xy,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3629,3529,0,11.478743553161621,48.529090881347656,0.5932285059546268,0.4074919473931099,-0.1767087839287186,-0.1767087839287186,0.6629925599338661,0.5,0.5,72.55938204198742,74.61001198465259,0.10692765102569458,0.09078040439758477,1.101674374615242,0.9360889343300098,0.8089169129540905,0.7892896836558487,44.9523028485539,28.768791576275813,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,84.5,92.95,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,84.5,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,cylinder,cross_xy,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3629,3529,0,12.21843433380127,48.529090881347656,0.5933929661267814,0.4077445233995739,-0.17714804452047117,-0.17714804452047117,0.6613392119041058,0.5,0.5,72.45535958785128,74.48040506428805,0.10769956744699889,0.09145267604947391,1.4882933957642661,1.282223084235425,1.2342169080740133,1.2118993782108858,44.95210109992686,28.76362541331665,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22999999999999,98.23,83.0,92.95,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.22999999999999,98.23,83.0,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,cylinder,cross_xy,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5267,5167,0,11.586525917053223,48.52778244018555,0.8463095234063719,0.45137616624772403,-0.7441611046373606,-0.7441611046373606,0.8748813366242643,0.5,0.5,59.55281437070864,64.88547411909073,0.11785949039544316,0.10695210780164807,2.199016327310254,2.181489118891142,1.890045173148816,1.7108243514540313,42.26832502710315,29.091193317204695,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.21,85.21,42.25,55.85,95.75,95.75,69.5,86.8,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.21,85.21,42.25,55.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,flat,cross_xy,factory_prepolish,1,33000,success,True,True,False,False,False,3685,3586,0,9.124488830566406,89.16697692871094,0.7108697700573275,0.7108697700573275,-0.20469449194327624,-0.20469449194327624,0.0,1.0,1.0,73.64050720827028,75.57130736492641,0.10565167146721956,0.09386774596549705,0.9009855584762825,0.8082085108265515,0.47406578645426295,0.3564315855717629,44.929560860206564,29.389435975887363,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.98,98.98,86.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.98,98.98,86.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,flat,cross_xy,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3700,3601,0,9.4632568359375,89.1669921875,0.7125135925895459,0.7125135925895459,-0.2118406165169703,-0.2118406165169703,0.0,1.0,1.0,72.55938204198742,74.61701462737166,0.10692765102569458,0.09326612718808024,1.101674374615242,0.9374349522949744,0.8089169129540905,0.7862306003893322,44.92966828692094,29.399690040522646,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.36,98.36,84.5,92.95,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.36,98.36,84.5,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,flat,cross_xy,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3700,3601,0,8.377056121826172,89.1669921875,0.7126226074490193,0.7126226074490193,-0.21231792321579682,-0.21231792321579682,0.0,1.0,1.0,72.45535958785128,74.48313950268896,0.10769956744699889,0.09392958631802328,1.4882933957642661,1.279824610840722,1.2342169080740133,1.2096305398897202,44.929697504998316,29.39685877835285,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,83.0,92.95,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,83.0,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,flat,cross_xy,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5270,5171,0,8.788050651550293,89.16697692871094,0.8797049773924152,0.8797049773924152,-0.7446993829120495,-0.7446993829120495,0.0,1.0,1.0,59.55281437070864,65.29478259476892,0.11785949039544316,0.11347354711009025,2.199016327310254,2.210244345555119,1.890045173148816,1.684994032931852,42.217080747453565,29.882220415016352,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.64,85.64,42.75,56.25,96.03,96.03,70.75,87.65,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.64,85.64,42.75,56.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,cross_xy,factory_prepolish,1,33000,success,True,True,False,False,False,3627,3527,0,12.019120216369629,88.24533081054688,0.5942679531410078,0.40767623193876323,-0.1762110692884661,-0.1762110692884661,0.6396470912599945,0.5,0.5,73.64050720827028,75.5763442391243,0.10565167146721956,0.09093133155981112,0.9009855584762825,0.7957230090906178,0.47406578645426295,0.36791492556299876,44.951403558354805,28.77024904889181,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.92,98.92,84.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.92,98.92,84.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,cross_xy,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3640,3540,0,10.830879211425781,88.2453384399414,0.596464022895792,0.4089414138879095,-0.18251095256860275,-0.18251095256860275,0.6478021978021978,0.5,0.5,72.45535958785128,74.48082477672203,0.10769956744699889,0.0912152714119132,1.4882933957642661,1.2809752104010523,1.2342169080740133,1.2119226242613994,44.95137528275616,28.770595183599994,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.2,98.2,83.0,92.95,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.2,98.2,83.0,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,cross_xy,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3641,3541,0,11.889162063598633,88.2453384399414,0.5964124672968156,0.4077187149497186,-0.18341240475496007,-0.18341240475496007,0.6478989288656962,0.5,0.5,72.55938204198742,74.60822246980376,0.10692765102569458,0.09071960608629417,1.101674374615242,0.9340036504644169,0.8089169129540905,0.789435002576388,44.95103639097906,28.77161557806491,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.29,98.29,84.5,92.95,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.29,98.29,84.5,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,freeform,cross_xy,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5274,5174,0,12.335296630859375,88.24533081054688,0.84324702166747,0.4529812763903147,-0.7458880358948812,-0.7458880358948812,0.8718240424725067,0.5,0.5,59.55281437070864,64.89274158205464,0.11785949039544316,0.10726827279419712,2.199016327310254,2.182687077814168,1.890045173148816,1.710559380695638,42.26888726469889,29.09930725982888,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.22,85.22,42.25,55.85,95.75,95.75,69.5,86.8,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.22,85.22,42.25,55.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,cross_xy,factory_prepolish,1,33000,success,True,True,False,False,False,3602,3502,0,8.591479301452637,53.34669494628906,0.5859752240684348,0.40332274404930973,-0.163203533002481,-0.163203533002481,0.6640755136035535,0.5,0.5,73.64050720827028,75.57855912649859,0.10565167146721956,0.09115460643590416,0.9009855584762825,0.7987557921760948,0.47406578645426295,0.36820265166654065,44.95322066522536,28.76700120228651,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.35000000000001,98.35,73.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.91,98.91,84.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.91,98.91,84.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,cross_xy,factory_prepolish_deep_defect,2,33000,success,True,True,False,False,False,3615,3515,0,10.021604537963867,53.34675598144531,0.5880603727958015,0.4037411482007672,-0.16988825772581093,-0.16988825772581093,0.6633471645919778,0.5,0.5,72.55938204198742,74.60895801056459,0.10692765102569458,0.09075037830591612,1.101674374615242,0.9369276467648268,0.8089169129540905,0.7893772211558081,44.95314227728206,28.768445700766904,97.69,97.69,73.25,91.30000000000001,99.79,99.79,94.75,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.69,97.69,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,84.5,92.95,99.81,99.81,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.3,98.3,84.5,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,cross_xy,factory_prepolish_deep_stress,3,33000,success,True,True,False,False,False,3617,3517,0,10.004490852355957,53.34675598144531,0.5884510870154701,0.4036853711929544,-0.17085393737689514,-0.17085393737689514,0.6624274260436827,0.5,0.5,72.45535958785128,74.4806790547469,0.10769956744699889,0.09147210070741256,1.4882933957642661,1.2836708217954336,1.2342169080740133,1.2117531871755844,44.95305818406033,28.7679094611318,97.67,97.67,73.25,91.30000000000001,99.56,99.56,89.0,100.0,100.0,100.0,100.0,100.0,99.96000000000001,99.96,99.25,100.0,97.67,97.67,73.25,91.30000000000001,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.24000000000001,98.24,83.0,92.95,99.57000000000001,99.57,89.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.24000000000001,98.24,83.0,92.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
static_cap,sphere,cross_xy,legacy_stress,0,33000,fail_max_passes,False,True,False,False,False,5263,5163,0,10.293384552001953,53.34669494628906,0.847799891215607,0.4499917104415583,-0.7429510759150441,-0.7429510759150441,0.8782063461903857,0.5,0.5,59.55281437070864,64.88626649071497,0.11785949039544316,0.1071721172001824,2.199016327310254,2.183079869872358,1.890045173148816,1.7113777759544897,42.268559972217304,29.101870047509014,84.26,84.26,40.0,53.449999999999996,94.38,94.38,65.0,81.8,100.0,100.0,100.0,100.0,99.72,99.72,97.5,99.35,84.26,84.26,40.0,53.449999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.21,85.21,42.25,55.85,95.75,95.75,69.5,86.8,100.0,100.0,100.0,100.0,99.97,99.97,99.5,100.0,85.21,85.21,42.25,55.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
