checkpoint,env,sequence,pass,tile_x,tile_y,gu_current,gu_optimistic_ceiling,ceiling_margin_to_target,clearcoat_min_um,limiting_term_current,disposition
finish_rule,54,0,1,4,4,74.341,76.142,6.142,45.521,q_uniformity,target_met
finish_rule,54,0,2,0,0,72.271,75.663,5.663,45.958,q_uniformity,target_met
finish_rule,54,0,2,0,1,65.632,74.891,4.891,44.808,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,0,2,66.586,73.903,3.903,43.3,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,0,3,67.236,73.801,3.801,42.463,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,0,4,71.657,74.241,4.241,42.231,q_clearcoat,target_met
finish_rule,54,0,2,1,0,72.379,75.089,5.089,46.0,q_clearcoat,target_met
finish_rule,54,0,2,1,1,64.469,74.449,4.449,44.966,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,1,2,65.207,73.931,3.931,43.793,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,1,3,66.988,73.528,3.528,42.752,q_clearcoat,plausible_rework_candidate
finish_rule,54,0,2,1,4,67.501,73.771,3.771,42.421,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,2,0,69.037,75.243,5.243,46.874,q_scratch,plausible_rework_candidate
finish_rule,54,0,2,2,1,67.374,74.47,4.47,45.681,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,2,2,65.572,74.111,4.111,44.584,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,2,3,67.198,73.53,3.53,43.365,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,2,4,69.078,74.042,4.042,43.213,q_clearcoat,plausible_rework_candidate
finish_rule,54,0,2,3,0,67.674,75.521,5.521,47.384,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,3,1,66.876,74.863,4.863,46.559,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,3,2,66.243,74.241,4.241,45.202,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,3,3,70.575,74.066,4.066,44.22,q_clearcoat,target_met
finish_rule,54,0,2,3,4,72.996,74.387,4.387,43.969,q_clearcoat,target_met
finish_rule,54,0,2,4,0,73.439,75.614,5.614,47.476,q_clearcoat,target_met
finish_rule,54,0,2,4,1,68.795,75.359,5.359,47.18,q_uniformity,plausible_rework_candidate
finish_rule,54,0,2,4,2,73.216,74.571,4.571,45.727,q_clearcoat,target_met
finish_rule,54,0,2,4,3,72.128,74.548,4.548,44.805,q_clearcoat,target_met
finish_rule,54,0,2,4,4,72.26,74.792,4.792,44.453,q_clearcoat,target_met
finish_rule,55,0,1,0,0,72.883,75.76,5.76,41.474,q_clearcoat,target_met
finish_rule,55,0,1,0,1,67.118,74.564,4.564,40.461,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,0,2,66.439,73.876,3.876,39.602,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,0,3,64.634,73.75,3.75,39.109,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,0,4,72.533,74.366,4.366,39.094,q_clearcoat,target_met
finish_rule,55,0,1,1,0,68.838,74.865,4.865,41.518,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,1,1,64.006,73.978,3.978,40.698,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,1,2,53.68,73.675,3.675,40.055,q_ra,plausible_rework_candidate
finish_rule,55,0,1,1,3,57.896,72.882,2.882,39.356,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,1,4,64.725,73.131,3.131,39.261,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,2,0,73.413,74.743,4.743,42.347,q_clearcoat,target_met
finish_rule,55,0,1,2,1,55.331,74.249,4.249,41.695,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,2,2,53.176,73.776,3.776,40.94,q_ra,plausible_rework_candidate
finish_rule,55,0,1,2,3,55.271,73.547,3.547,40.421,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,2,4,56.971,74.071,4.071,40.444,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,3,0,53.914,75.325,5.325,43.776,q_ra,plausible_rework_candidate
finish_rule,55,0,1,3,1,59.988,74.778,4.778,42.97,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,3,2,72.996,74.098,4.098,41.939,q_clearcoat,target_met
finish_rule,55,0,1,3,3,71.849,74.301,4.301,41.521,q_clearcoat,target_met
finish_rule,55,0,1,3,4,56.72,74.556,4.556,41.399,q_ra,plausible_rework_candidate
finish_rule,55,0,1,4,0,73.988,75.686,5.686,44.794,q_clearcoat,target_met
finish_rule,55,0,1,4,1,74.226,75.37,5.37,44.034,q_clearcoat,target_met
finish_rule,55,0,1,4,2,66.376,74.834,4.834,42.905,q_scratch,plausible_rework_candidate
finish_rule,55,0,1,4,3,54.886,75.042,5.042,42.352,q_ra,plausible_rework_candidate
finish_rule,55,0,1,4,4,66.758,75.322,5.322,42.154,q_scratch,plausible_rework_candidate
finish_rule,55,0,2,0,0,70.734,73.857,3.857,40.556,q_clearcoat,target_met
finish_rule,55,0,2,0,1,66.946,72.159,2.159,39.476,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,0,2,67.125,70.837,0.837,38.56,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,0,3,65.559,70.14,0.14,38.021,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,0,4,68.269,70.794,0.794,38.032,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,1,0,68.64,72.978,2.978,40.586,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,1,1,65.463,71.657,1.657,39.693,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,1,2,62.074,71.023,1.023,39.04,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,1,3,62.296,69.531,-0.469,38.259,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,55,0,2,1,4,64.777,69.582,-0.418,38.136,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,55,0,2,2,0,71.211,72.971,2.971,41.354,q_clearcoat,target_met
finish_rule,55,0,2,2,1,62.281,72.287,2.287,40.69,q_scratch,plausible_rework_candidate
finish_rule,55,0,2,2,2,62.592,71.447,1.447,39.884,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,2,3,62.427,70.756,0.756,39.278,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,2,4,63.852,71.299,1.299,39.314,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,3,0,63.443,73.861,3.861,42.799,q_scratch,plausible_rework_candidate
finish_rule,55,0,2,3,1,64.395,73.134,3.134,41.968,q_scratch,plausible_rework_candidate
finish_rule,55,0,2,3,2,70.434,71.95,1.95,40.802,q_clearcoat,target_met
finish_rule,55,0,2,3,3,71.526,72.062,2.062,40.414,q_clearcoat,target_met
finish_rule,55,0,2,3,4,65.397,72.185,2.185,40.259,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,4,0,72.13,74.304,4.304,43.769,q_clearcoat,target_met
finish_rule,55,0,2,4,1,72.57,73.898,3.898,43.023,q_clearcoat,target_met
finish_rule,55,0,2,4,2,68.658,72.983,2.983,41.794,q_clearcoat,plausible_rework_candidate
finish_rule,55,0,2,4,3,65.88,73.051,3.051,41.25,q_uniformity,plausible_rework_candidate
finish_rule,55,0,2,4,4,68.336,73.231,3.231,41.037,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,1,0,0,72.793,74.626,4.626,39.201,q_clearcoat,target_met
finish_rule,56,0,1,0,1,66.51,73.576,3.576,39.216,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,0,2,52.913,73.414,3.414,39.729,q_ra,plausible_rework_candidate
finish_rule,56,0,1,0,3,60.348,74.281,4.281,40.68,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,0,4,57.305,74.901,4.901,41.359,q_ra,plausible_rework_candidate
finish_rule,56,0,1,1,0,70.09,74.007,4.007,38.67,q_clearcoat,target_met
finish_rule,56,0,1,1,1,60.279,72.826,2.826,38.503,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,1,2,57.52,71.71,1.71,38.712,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,1,3,57.263,72.851,2.851,39.768,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,1,4,68.113,74.318,4.318,40.885,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,2,0,66.393,73.997,3.997,38.652,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,2,1,67.401,73.31,3.31,38.452,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,2,2,63.873,72.31,2.31,38.45,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,2,3,60.568,72.237,2.237,39.26,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,2,4,65.56,74.271,4.271,40.759,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,3,0,63.655,73.864,3.864,38.613,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,3,1,68.977,73.291,3.291,38.446,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,1,3,2,71.836,72.822,2.822,38.439,q_clearcoat,target_met
finish_rule,56,0,1,3,3,69.197,72.259,2.259,39.211,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,1,3,4,68.823,74.277,4.277,40.935,q_scratch,plausible_rework_candidate
finish_rule,56,0,1,4,0,72.679,73.891,3.891,38.62,q_clearcoat,target_met
finish_rule,56,0,1,4,1,71.395,73.439,3.439,38.488,q_clearcoat,target_met
finish_rule,56,0,1,4,2,70.692,72.403,2.403,38.311,q_clearcoat,target_met
finish_rule,56,0,1,4,3,71.509,72.354,2.354,39.318,q_clearcoat,target_met
finish_rule,56,0,1,4,4,72.429,74.085,4.085,41.04,q_clearcoat,target_met
finish_rule,56,0,2,0,0,69.111,72.043,2.043,38.393,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,0,1,66.91,70.968,0.968,38.381,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,0,2,59.362,70.851,0.851,38.804,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,0,3,64.507,72.097,2.097,39.738,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,0,4,64.669,72.795,2.795,40.351,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,1,0,68.74,70.717,0.717,37.779,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,1,1,62.937,69.296,-0.704,37.578,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,56,0,2,1,2,61.372,68.43,-1.57,37.774,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,56,0,2,1,3,62.201,70.206,0.206,38.798,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,1,4,68.162,72.17,2.17,39.925,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,2,0,67.06,70.656,0.656,37.753,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,2,1,67.054,69.629,-0.371,37.514,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,56,0,2,2,2,63.789,68.634,-1.366,37.496,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,56,0,2,2,3,63.415,69.218,-0.782,38.271,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,56,0,2,2,4,67.362,72.025,2.025,39.779,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,3,0,65.79,70.411,0.411,37.695,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,3,1,67.422,69.643,-0.357,37.517,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,56,0,2,3,2,68.007,69.127,-0.873,37.493,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,56,0,2,3,3,67.815,69.271,-0.729,38.243,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,56,0,2,3,4,69.24,72.084,2.084,39.947,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,4,0,69.051,70.438,0.438,37.701,q_clearcoat,plausible_rework_candidate
finish_rule,56,0,2,4,1,67.803,69.819,-0.181,37.557,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,56,0,2,4,2,66.712,68.374,-1.626,37.321,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,56,0,2,4,3,68.52,69.452,-0.548,38.353,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,56,0,2,4,4,69.859,71.954,1.954,40.057,q_clearcoat,plausible_rework_candidate
finish_rule,57,0,1,0,0,74.95,76.692,6.692,45.46,q_uniformity,target_met
finish_rule,57,0,1,0,1,69.45,76.067,6.067,45.561,q_scratch,plausible_rework_candidate
finish_rule,57,0,1,0,2,68.963,75.849,5.849,46.44,q_scratch,plausible_rework_candidate
finish_rule,57,0,1,0,3,69.716,76.004,6.004,47.68,q_scratch,plausible_rework_candidate
finish_rule,57,0,1,0,4,59.974,76.674,6.674,48.554,q_ra,plausible_rework_candidate
finish_rule,57,0,1,1,0,74.403,76.226,6.226,44.812,q_uniformity,target_met
finish_rule,57,0,1,1,1,67.032,75.629,5.629,44.946,q_scratch,plausible_rework_candidate
finish_rule,57,0,1,1,2,63.601,75.635,5.635,45.968,q_scratch,plausible_rework_candidate
finish_rule,57,0,1,1,3,59.472,75.708,5.708,47.134,q_scratch,plausible_rework_candidate
finish_rule,57,0,1,1,4,70.56,76.345,6.345,48.209,q_scratch,target_met
finish_rule,57,0,1,2,0,50.229,76.186,6.186,44.393,q_ra,plausible_rework_candidate
finish_rule,57,0,1,2,1,65.009,75.477,5.477,44.508,q_scratch,plausible_rework_candidate
finish_rule,57,0,1,2,2,65.113,75.525,5.525,45.577,q_scratch,plausible_rework_candidate
finish_rule,57,0,1,2,3,70.092,75.776,5.776,46.86,q_scratch,target_met
finish_rule,57,0,1,2,4,71.472,76.197,6.197,47.935,q_scratch,target_met
finish_rule,57,0,1,3,0,54.076,76.061,6.061,43.993,q_ra,plausible_rework_candidate
finish_rule,57,0,1,3,1,54.326,75.404,5.404,44.257,q_ra,plausible_rework_candidate
finish_rule,57,0,1,3,2,69.273,75.446,5.446,45.413,q_scratch,plausible_rework_candidate
finish_rule,57,0,1,3,3,70.894,75.808,5.808,46.822,q_scratch,target_met
finish_rule,57,0,1,3,4,72.31,76.187,6.187,47.925,q_scratch,target_met
finish_rule,57,0,1,4,0,74.6,76.192,6.192,43.935,q_clearcoat,target_met
finish_rule,57,0,1,4,1,50.809,75.371,5.371,44.177,q_ra,plausible_rework_candidate
finish_rule,57,0,1,4,2,52.912,75.436,5.436,45.448,q_ra,plausible_rework_candidate
finish_rule,57,0,1,4,3,70.951,76.07,6.07,47.166,q_scratch,target_met
finish_rule,57,0,1,4,4,74.34,76.21,6.21,48.03,q_uniformity,target_met
finish_rule,57,0,2,0,0,72.671,75.661,5.661,44.651,q_uniformity,target_met
finish_rule,57,0,2,0,1,70.017,74.967,4.967,44.681,q_clearcoat,target_met
finish_rule,57,0,2,0,2,70.754,74.753,4.753,45.485,q_clearcoat,target_met
finish_rule,57,0,2,0,3,72.097,74.98,4.98,46.692,q_clearcoat,target_met
finish_rule,57,0,2,0,4,68.935,75.696,5.696,47.557,q_uniformity,plausible_rework_candidate
finish_rule,57,0,2,1,0,72.265,74.953,4.953,43.872,q_clearcoat,target_met
finish_rule,57,0,2,1,1,70.278,74.364,4.364,43.989,q_clearcoat,target_met
finish_rule,57,0,2,1,2,67.749,74.477,4.477,44.999,q_uniformity,plausible_rework_candidate
finish_rule,57,0,2,1,3,66.72,74.611,4.611,46.118,q_uniformity,plausible_rework_candidate
finish_rule,57,0,2,1,4,71.635,75.32,5.32,47.185,q_uniformity,target_met
finish_rule,57,0,2,2,0,58.052,74.958,4.958,43.524,q_ra,plausible_rework_candidate
finish_rule,57,0,2,2,1,68.157,74.143,4.143,43.542,q_scratch,plausible_rework_candidate
finish_rule,57,0,2,2,2,68.199,74.265,4.265,44.56,q_clearcoat,plausible_rework_candidate
finish_rule,57,0,2,2,3,71.588,74.598,4.598,45.797,q_clearcoat,target_met
finish_rule,57,0,2,2,4,72.43,75.139,5.139,46.898,q_clearcoat,target_met
finish_rule,57,0,2,3,0,60.512,74.597,4.597,43.005,q_ra,plausible_rework_candidate
finish_rule,57,0,2,3,1,60.366,74.013,4.013,43.277,q_ra,plausible_rework_candidate
finish_rule,57,0,2,3,2,71.331,74.134,4.134,44.372,q_clearcoat,target_met
finish_rule,57,0,2,3,3,72.445,74.63,4.63,45.763,q_clearcoat,target_met
finish_rule,57,0,2,3,4,72.967,75.107,5.107,46.868,q_clearcoat,target_met
finish_rule,57,0,2,4,0,72.663,74.805,4.805,43.004,q_clearcoat,target_met
finish_rule,57,0,2,4,1,60.058,73.912,3.912,43.159,q_ra,plausible_rework_candidate
finish_rule,57,0,2,4,2,63.405,74.123,4.123,44.402,q_uniformity,plausible_rework_candidate
finish_rule,57,0,2,4,3,72.726,74.98,4.98,46.16,q_clearcoat,target_met
finish_rule,57,0,2,4,4,72.628,75.139,5.139,46.974,q_clearcoat,target_met
finish_rule,58,0,1,0,0,60.827,74.49,4.49,38.801,q_scratch,plausible_rework_candidate
finish_rule,58,0,1,0,1,46.629,73.694,3.694,38.563,q_ra,plausible_rework_candidate
finish_rule,58,0,1,0,2,58.535,73.813,3.813,38.598,q_scratch,plausible_rework_candidate
finish_rule,58,0,1,0,3,65.6,73.023,3.023,38.56,q_scratch,plausible_rework_candidate
finish_rule,58,0,1,0,4,70.683,72.45,2.45,38.528,q_clearcoat,target_met
finish_rule,58,0,1,1,0,72.358,73.735,3.735,38.575,q_clearcoat,target_met
finish_rule,58,0,1,1,1,62.408,73.334,3.334,38.458,q_scratch,plausible_rework_candidate
finish_rule,58,0,1,1,2,51.782,73.17,3.17,38.412,q_ra,plausible_rework_candidate
finish_rule,58,0,1,1,3,70.886,73.004,3.004,38.365,q_clearcoat,target_met
finish_rule,58,0,1,1,4,71.915,73.109,3.109,38.394,q_clearcoat,target_met
finish_rule,58,0,1,2,0,70.344,73.722,3.722,38.571,q_clearcoat,target_met
finish_rule,58,0,1,2,1,67.853,73.409,3.409,38.48,q_scratch,plausible_rework_candidate
finish_rule,58,0,1,2,2,67.174,72.855,2.855,38.323,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,1,2,3,71.688,72.517,2.517,38.23,q_clearcoat,target_met
finish_rule,58,0,1,2,4,70.168,73.173,3.173,38.412,q_clearcoat,target_met
finish_rule,58,0,1,3,0,70.963,73.896,3.896,38.622,q_clearcoat,target_met
finish_rule,58,0,1,3,1,68.075,73.218,3.218,38.425,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,1,3,2,68.391,72.893,2.893,38.334,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,1,3,3,65.797,72.029,2.029,38.102,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,1,3,4,51.143,72.701,2.701,38.303,q_ra,plausible_rework_candidate
finish_rule,58,0,1,4,0,67.65,74.174,4.174,38.705,q_scratch,plausible_rework_candidate
finish_rule,58,0,1,4,1,68.342,73.532,3.532,38.515,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,1,4,2,66.885,73.267,3.267,38.439,q_scratch,plausible_rework_candidate
finish_rule,58,0,1,4,3,69.006,73.225,3.225,38.429,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,1,4,4,65.839,73.234,3.234,38.447,q_scratch,plausible_rework_candidate
finish_rule,58,0,2,0,0,62.299,71.531,1.531,37.971,q_scratch,plausible_rework_candidate
finish_rule,58,0,2,0,1,54.294,70.185,0.185,37.641,q_ra,plausible_rework_candidate
finish_rule,58,0,2,0,2,62.584,70.292,0.292,37.667,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,2,0,3,65.439,69.441,-0.559,37.611,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,0,4,66.424,68.703,-1.297,37.539,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,1,0,68.4,70.31,0.31,37.671,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,2,1,1,62.87,69.705,-0.295,37.531,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,1,2,58.9,69.339,-0.661,37.449,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,1,3,68.2,69.028,-0.972,37.381,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,1,4,67.807,69.142,-0.858,37.406,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,2,0,67.757,70.293,0.293,37.667,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,2,2,1,67.699,69.824,-0.176,37.558,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,2,2,65.639,68.834,-1.166,37.339,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,2,3,67.278,68.221,-1.779,37.211,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,2,4,68.52,69.237,-0.763,37.427,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,3,0,68.659,70.547,0.547,37.727,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,2,3,1,67.513,69.659,-0.341,37.521,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,3,2,67.118,68.913,-1.087,37.356,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,3,3,63.877,67.351,-2.649,37.04,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,3,4,59.81,68.589,-1.411,37.303,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,4,0,67.827,70.866,0.866,37.804,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,2,4,1,67.252,70.098,0.098,37.621,q_clearcoat,plausible_rework_candidate
finish_rule,58,0,2,4,2,66.45,69.295,-0.705,37.439,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,4,3,67.692,69.172,-0.828,37.414,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,58,0,2,4,4,64.554,69.208,-0.792,37.433,q_clearcoat,current_clearcoat_or_thermal_limit
finish_rule,59,0,1,0,0,73.593,75.634,5.634,40.076,q_clearcoat,target_met
finish_rule,59,0,1,0,1,69.897,74.152,4.152,40.462,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,1,0,2,62.868,74.565,4.565,42.158,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,0,3,67.658,75.168,5.168,43.981,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,0,4,69.802,75.912,5.912,45.427,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,1,0,73.183,75.108,5.108,40.062,q_clearcoat,target_met
finish_rule,59,0,1,1,1,64.956,73.93,3.93,40.437,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,1,2,56.496,74.53,4.53,42.039,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,1,3,66.281,74.802,4.802,43.444,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,1,4,65.75,75.302,5.302,44.535,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,2,0,73.386,74.935,4.935,40.322,q_clearcoat,target_met
finish_rule,59,0,1,2,1,51.607,74.003,4.003,40.591,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,2,2,65.582,74.408,4.408,41.783,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,2,3,68.849,74.67,4.67,42.84,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,2,4,70.709,75.123,5.123,43.656,q_scratch,target_met
finish_rule,59,0,1,3,0,73.605,74.987,4.987,40.699,q_clearcoat,target_met
finish_rule,59,0,1,3,1,66.816,74.221,4.221,40.817,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,3,2,58.288,74.536,4.536,41.625,q_ra,plausible_rework_candidate
finish_rule,59,0,1,3,3,56.322,74.741,4.741,42.278,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,3,4,56.153,74.782,4.782,42.62,q_ra,plausible_rework_candidate
finish_rule,59,0,1,4,0,60.028,75.337,5.337,41.095,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,4,1,67.21,74.624,4.624,41.088,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,4,2,66.396,74.847,4.847,41.625,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,4,3,67.325,75.337,5.337,42.185,q_scratch,plausible_rework_candidate
finish_rule,59,0,1,4,4,69.052,75.571,5.571,42.462,q_scratch,plausible_rework_candidate
finish_rule,59,0,2,0,0,70.099,73.472,3.472,39.263,q_clearcoat,target_met
finish_rule,59,0,2,0,1,68.929,71.948,1.948,39.547,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,0,2,67.072,72.742,2.742,41.162,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,0,3,68.856,73.63,3.63,42.929,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,0,4,70.27,74.557,4.557,44.36,q_clearcoat,target_met
finish_rule,59,0,2,1,0,70.103,72.84,2.84,39.206,q_clearcoat,target_met
finish_rule,59,0,2,1,1,65.708,71.461,1.461,39.42,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,1,2,63.671,72.645,2.645,41.027,q_scratch,plausible_rework_candidate
finish_rule,59,0,2,1,3,67.978,73.111,3.111,42.354,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,1,4,68.882,73.745,3.745,43.408,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,2,0,70.476,72.444,2.444,39.337,q_clearcoat,target_met
finish_rule,59,0,2,2,1,60.366,71.593,1.593,39.57,q_scratch,plausible_rework_candidate
finish_rule,59,0,2,2,2,66.534,72.313,2.313,40.703,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,2,3,69.483,72.812,2.812,41.731,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,2,4,71.196,73.449,3.449,42.557,q_clearcoat,target_met
finish_rule,59,0,2,3,0,71.135,72.638,2.638,39.701,q_clearcoat,target_met
finish_rule,59,0,2,3,1,67.662,71.848,1.848,39.774,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,3,2,64.384,72.341,2.341,40.526,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,3,3,64.265,72.706,2.706,41.158,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,3,4,65.801,72.805,2.805,41.479,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,4,0,66.845,73.038,3.038,40.056,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,4,1,68.065,72.326,2.326,40.036,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,4,2,68.136,72.629,2.629,40.522,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,4,3,69.039,73.187,3.187,41.034,q_clearcoat,plausible_rework_candidate
finish_rule,59,0,2,4,4,68.705,73.507,3.507,41.316,q_clearcoat,plausible_rework_candidate
finish_rule,60,0,1,0,0,60.653,75.936,5.936,45.168,q_scratch,plausible_rework_candidate
finish_rule,60,0,1,0,1,50.489,74.972,4.972,43.734,q_ra,plausible_rework_candidate
finish_rule,60,0,1,0,2,48.915,74.565,4.565,42.357,q_ra,plausible_rework_candidate
finish_rule,60,0,1,0,3,61.114,74.024,4.024,40.963,q_scratch,plausible_rework_candidate
finish_rule,60,0,1,0,4,73.207,75.031,5.031,40.726,q_clearcoat,target_met
finish_rule,60,0,1,1,0,55.512,74.962,4.962,43.398,q_ra,plausible_rework_candidate
finish_rule,60,0,1,1,1,61.98,74.249,4.249,42.46,q_scratch,plausible_rework_candidate
finish_rule,60,0,1,1,2,58.938,74.247,4.247,41.668,q_scratch,plausible_rework_candidate
