env,sequence,stage,pass,tile_x,tile_y,removal_mean_um,removal_std_um,total_ra_um,total_rz_um,fine_ra_um,fine_rz_um,waviness_std_um,scratch_mean_um,scratch_max_um,clearcoat_min_um,under_fraction,over_fraction,coverage_fraction
1,0,after_pass,2,4,0,0.95364831,0.23379476,0.04438344,0.25145237,0.03857128,0.25528865,0.17636574,0.01047986,0.30531813,40.87093124,0.5675,0.0,1.0
1,0,after_pass,2,4,1,1.32556043,0.23235363,0.03709475,0.16326202,0.03518632,0.1444659,0.18304563,0.0,0.0,39.90545091,0.135,0.1575,1.0
1,0,after_pass,2,4,2,1.56699125,0.19371255,0.04014989,0.26112234,0.04023766,0.28469378,0.10787338,0.00908204,0.3732519,39.95142786,0.0,0.65,1.0
1,0,after_pass,2,4,3,1.68921587,0.26974933,0.07251635,0.46246823,0.05923732,0.39970993,0.14164878,0.02365595,0.28928709,40.3337454,0.0175,0.695,1.0
1,0,after_pass,2,4,4,1.61022774,0.29507259,0.07223167,0.67767544,0.06471854,0.63821887,0.19276661,0.01158426,0.51456001,40.22656432,0.04,0.59,1.0
2,0,after_pass,1,0,0,0.21413541,0.1079208,0.04246378,0.21240181,0.04074782,0.20659133,0.09524749,0.0,0.0,41.74535845,1.0,0.0,0.875
2,0,after_pass,1,0,1,0.43498946,0.15844273,0.03707054,0.16812108,0.03530219,0.16443749,0.14124419,0.00229623,0.05617537,41.89531075,0.9225,0.0,1.0
2,0,after_pass,1,0,2,0.68907712,0.20124302,0.04698612,0.24751052,0.03501519,0.14480755,0.15855081,0.0,0.0,42.57089281,0.4225,0.06,1.0
2,0,after_pass,1,0,3,0.77157323,0.1847157,0.03679365,0.1832914,0.03163053,0.14423024,0.14587849,0.00056297,0.04602801,43.10805663,0.3375,0.095,1.0
2,0,after_pass,1,0,4,0.51208798,0.18598004,0.05570806,0.22706916,0.03658894,0.17946004,0.15360082,0.00143566,0.06430129,42.50786854,0.7675,0.0,1.0
2,0,after_pass,1,1,0,0.58288398,0.2030038,0.03335914,0.15268805,0.03666612,0.16962099,0.16691349,0.0,0.0,41.62618764,0.715,0.0275,1.0
2,0,after_pass,1,1,1,0.9086087,0.14770394,0.03255595,0.15016365,0.02491984,0.12420346,0.13687456,0.0,0.0,41.71866269,0.0425,0.23,1.0
2,0,after_pass,1,1,2,1.09100073,0.13748284,0.07846034,1.07764449,0.0783876,0.59123142,0.07409298,0.03045482,1.14640427,42.53893748,0.005,0.745,1.0
2,0,after_pass,1,1,3,1.14400911,0.15399159,0.07577876,0.39145364,0.06929904,0.36965057,0.06756122,0.03878925,0.53039712,42.51537502,0.0,0.8425,1.0
2,0,after_pass,1,1,4,0.9378734,0.16644499,0.03543767,0.22244589,0.0355716,0.23353315,0.12207099,0.00459941,0.43267747,41.55893891,0.0675,0.43,1.0
2,0,after_pass,1,2,0,0.89315883,0.19740747,0.15062161,1.38484707,0.14644396,1.33311757,0.11851772,0.07820062,1.31828703,41.68869494,0.15,0.3475,1.0
2,0,after_pass,1,2,1,1.13815367,0.18046352,0.16353032,1.4668178,0.15330161,1.01217796,0.06096545,0.09123042,1.31882171,41.80291398,0.055,0.8425,1.0
2,0,after_pass,1,2,2,1.16856059,0.14566297,0.09290896,0.93386016,0.09371155,0.95041461,0.0302997,0.04903958,1.1627777,42.56735416,0.0225,0.925,1.0
2,0,after_pass,1,2,3,1.19909409,0.11473601,0.03486471,0.2213357,0.0303008,0.19592178,0.05560466,0.00963845,0.17247069,42.41506932,0.0,0.9525,1.0
2,0,after_pass,1,2,4,0.99853958,0.15748481,0.06593464,0.67257415,0.05681443,0.59790002,0.09882112,0.02710634,0.50311079,41.5714194,0.0175,0.495,1.0
2,0,after_pass,1,3,0,0.97356695,0.19663945,0.10581274,1.25161026,0.0956887,0.85395567,0.13489345,0.0500566,1.22311716,42.26262884,0.0725,0.5425,1.0
2,0,after_pass,1,3,1,1.15420057,0.08531657,0.03604769,0.20373509,0.02628959,0.1203693,0.0585305,0.0,0.0,42.28792273,0.0,0.945,1.0
2,0,after_pass,1,3,2,0.96707498,0.08251274,0.03645123,0.13450978,0.02637324,0.10894291,0.08027434,0.0,0.0,43.32216612,0.0,0.3575,1.0
2,0,after_pass,1,3,3,0.89938546,0.14717392,0.0601257,0.34535413,0.0541829,0.32963425,0.09049389,0.02246003,0.23627652,42.82995533,0.06,0.3175,1.0
2,0,after_pass,1,3,4,0.75806045,0.16241378,0.05185601,0.26641159,0.05197146,0.25339622,0.13380531,0.01603179,0.32271625,42.54402509,0.315,0.095,1.0
