surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,3,2,400,77.38210371568005,0.018058973062139983,0.0609095724762993,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,3,3,400,77.54198965906313,0.021011977931919574,0.07092236793603607,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,3,4,400,77.61577060135501,0.02455805561694075,0.08252970100210061,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,4,0,400,77.60818219273432,0.019798870371581997,0.06738713691270558,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,4,1,400,77.45961149622082,0.0230229159327484,0.07647120937779774,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,4,2,400,77.50051921284253,0.02329563137032654,0.07782569851015281,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,4,3,400,77.66475890495516,0.019490829422415697,0.06571775310283835,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_stress,7,31097,4,4,400,77.68092773332053,0.02611343907434952,0.08826186978066822,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,0,0,400,77.64816268828822,0.026120573692552447,0.08794921683018625,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,0,1,400,77.61150162793247,0.018235064376446265,0.061314607506823694,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,0,2,400,77.53712770823414,0.022814261422724955,0.07669122417998758,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,0,3,400,77.51490147238842,0.018631018141215202,0.06361642914675886,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,0,4,400,77.66074874847111,0.019715654166626743,0.06632195961671286,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,1,0,400,77.47442026984565,0.016979610897812476,0.057736244858670425,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,1,1,400,77.31854853109576,0.019486889814678957,0.06612552785498022,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,1,2,400,77.38148650488229,0.01699249695658555,0.057643236333516555,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,1,3,400,77.54289445951513,0.016494960649778515,0.05547092463427532,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,1,4,400,77.56531663091742,0.019537706285196257,0.06628831081651525,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,2,0,400,76.99368251237716,0.01484981788853485,0.04980312526594227,98.25,100.0,100.0,100.0,98.25,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,2,1,400,73.0684993927527,0.030617862568390518,0.10256112968118228,78.5,100.0,100.0,100.0,78.5,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,2,2,400,76.43849743179597,0.016527623652463318,0.05589439691829463,94.0,100.0,100.0,100.0,94.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,2,3,400,77.43613305700187,0.01810243973044206,0.061354431601752114,100.0,100.0,100.0,100.0,100.0,100.0,100.0
freeform,cross_xy,factory_prepolish_deep_defect,4,31000,2,4,400,77.6529602255447,0.014406074843631718,0.04854201384778142,100.0,100.0,100.0,100.0,100.0,100.0,100.0
