shield_mode,surface_kind,direction_mode,surface_profile,env,profile_seed,outcome,quality_ok,safety_ok,force_hard_violated,thermal_hard_violated,unstable_hard_violated,control_steps,contact_steps,sensor_fault_steps,raw_force_max_n,normal_alignment_error_max_deg,parent_force_action_mean,executed_force_action_mean,parent_feed_action_mean,executed_feed_action_mean,shield_step_fraction,force_action_cap_mean,force_action_cap_min,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c,before_gu_pass_area_pct,before_tile_gu_pass_area_pct_mean,before_tile_gu_pass_area_pct_min,before_tile_gu_pass_area_pct_p10,before_ra_pass_area_pct,before_tile_ra_pass_area_pct_mean,before_tile_ra_pass_area_pct_min,before_tile_ra_pass_area_pct_p10,before_rz_pass_area_pct,before_tile_rz_pass_area_pct_mean,before_tile_rz_pass_area_pct_min,before_tile_rz_pass_area_pct_p10,before_scratch_pass_area_pct,before_tile_scratch_pass_area_pct_mean,before_tile_scratch_pass_area_pct_min,before_tile_scratch_pass_area_pct_p10,before_all4_pass_area_pct,before_tile_all4_pass_area_pct_mean,before_tile_all4_pass_area_pct_min,before_tile_all4_pass_area_pct_p10,before_clearcoat_pass_area_pct,before_tile_clearcoat_pass_area_pct_mean,before_tile_clearcoat_pass_area_pct_min,before_tile_clearcoat_pass_area_pct_p10,before_temperature_pass_area_pct,before_tile_temperature_pass_area_pct_mean,before_tile_temperature_pass_area_pct_min,before_tile_temperature_pass_area_pct_p10,final_gu_pass_area_pct,final_tile_gu_pass_area_pct_mean,final_tile_gu_pass_area_pct_min,final_tile_gu_pass_area_pct_p10,final_ra_pass_area_pct,final_tile_ra_pass_area_pct_mean,final_tile_ra_pass_area_pct_min,final_tile_ra_pass_area_pct_p10,final_rz_pass_area_pct,final_tile_rz_pass_area_pct_mean,final_tile_rz_pass_area_pct_min,final_tile_rz_pass_area_pct_p10,final_scratch_pass_area_pct,final_tile_scratch_pass_area_pct_mean,final_tile_scratch_pass_area_pct_min,final_tile_scratch_pass_area_pct_p10,final_all4_pass_area_pct,final_tile_all4_pass_area_pct_mean,final_tile_all4_pass_area_pct_min,final_tile_all4_pass_area_pct_p10,final_clearcoat_pass_area_pct,final_tile_clearcoat_pass_area_pct_mean,final_tile_clearcoat_pass_area_pct_min,final_tile_clearcoat_pass_area_pct_p10,final_temperature_pass_area_pct,final_tile_temperature_pass_area_pct_mean,final_tile_temperature_pass_area_pct_min,final_tile_temperature_pass_area_pct_p10,surface_seed_base
static_cap,flat,same_xx,factory_prepolish_deep_defect,2,40000,success,True,True,False,False,False,4259,4160,0,9.244370460510254,89.1669921875,0.7126046555577296,0.7126046555577296,-0.4470769458741866,-0.4470769458741866,0.0,1.0,1.0,65.23049475872075,71.86044158435911,0.12742705911151617,0.13393869315513016,1.4045567538449721,1.3903430057202844,0.8675357318664196,0.687110731670127,41.79844356346357,29.354648416449614,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.81,99.81,98.5,98.95,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.94,93.94,61.5,68.0,99.79,99.79,96.25,99.85,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.94,93.94,61.5,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,flat,same_xx,factory_prepolish_deep_stress,3,40000,success,True,True,False,False,False,4267,4168,0,8.858400344848633,89.1669921875,0.7133344089905272,0.7133344089905272,-0.44998028547790503,-0.44998028547790503,0.0,1.0,1.0,65.04439703884593,71.00043433778956,0.13072709766768353,0.13862356710571574,1.7768171317622778,1.8993900212157988,1.3045163529444608,1.1178336940735418,41.79901790987689,29.355406243309012,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.81,99.81,98.25,99.05,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.83,93.83,60.25,68.0,98.72999999999999,98.73,82.0,99.15,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.83,93.83,60.25,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,flat,same_xx,legacy_stress,0,40000,fail_max_passes,False,True,False,False,False,5004,4905,0,8.277496337890625,89.16697692871094,0.8206208347589325,0.8206208347589325,-0.678166481188322,-0.678166481188322,0.0,1.0,1.0,53.71319128558401,62.26902276108824,0.11174944583640958,0.1318849691619602,1.8912524029635944,1.8338294252149197,1.8578515036350947,1.6251141929068984,41.159599981417074,29.478346702592013,79.64,79.64,37.5,58.35,95.11,95.11,71.0,83.4,100.0,100.0,100.0,100.0,99.51,99.51,96.25,98.2,79.64,79.64,37.5,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.47,81.47,46.75,61.550000000000004,97.43,97.43,75.5,90.9,100.0,100.0,100.0,100.0,99.9,99.9,98.0,100.0,81.47,81.47,46.75,61.550000000000004,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,flat,same_xx,factory_prepolish,1,41000,success,True,True,False,False,False,3441,3342,0,7.835250377655029,89.16697692871094,0.5156248936024179,0.5156248936024179,-0.07770466137503129,-0.07770466137503129,0.0,1.0,1.0,72.64944658942865,75.7502488444285,0.10204508373711749,0.097162197365566,0.8052971899065311,0.8596434432333742,0.38106102838155587,0.25632997217093867,41.06011833218558,29.261361027015575,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.92,98.92,83.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.92,98.92,83.75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
static_cap,flat,same_xx,factory_prepolish_deep_defect,2,41000,success,True,True,False,False,False,3691,3592,0,8.981278419494629,89.1669921875,0.5594022270605933,0.5594022270605933,-0.20795590156273963,-0.20795590156273963,0.0,1.0,1.0,70.56096003979579,74.72781365004022,0.10317968719405735,0.10382208116337827,0.9463934815775794,1.0387604262984627,0.6843423906818914,0.4929017232855585,41.05980255999255,29.34706545707646,97.37,97.37,79.25,87.3,99.89,99.89,97.75,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,97.37,97.37,79.25,87.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.97,97.97,83.0,90.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.97,97.97,83.0,90.05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
static_cap,flat,same_xx,factory_prepolish_deep_stress,3,41000,success,True,True,False,False,False,3693,3594,0,9.180768966674805,89.1669921875,0.5594295589094429,0.5594295589094429,-0.2085029322461339,-0.2085029322461339,0.0,1.0,1.0,70.28287104118675,74.38164235379648,0.10403775627132578,0.10516505349995874,1.1192464705336993,1.2141863069441954,1.1114349883086923,0.8875826305576087,41.060311943419016,29.349136039215608,97.37,97.37,79.25,87.3,99.48,99.48,90.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,97.37,97.37,79.25,87.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.67,97.67,80.0,88.85,99.77000000000001,99.77,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.67,97.67,80.0,88.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
static_cap,flat,same_xx,legacy_stress,0,41000,fail_max_passes,False,True,False,False,False,5379,5280,0,9.283011436462402,89.16697692871094,0.8768433763002026,0.8768433763002026,-0.7704671969466558,-0.7704671969466558,0.0,1.0,1.0,55.23308562024551,63.486920252838814,0.11432725748677881,0.12016418287137517,2.140732310668287,2.037889593224117,1.7479251101515358,1.5981983508968316,41.88872078897005,29.586614951220085,83.24000000000001,83.24,48.5,57.95,93.62,93.62,63.24999999999999,78.8,100.0,100.0,100.0,100.0,99.44,99.44,96.5,97.95,83.24000000000001,83.24,48.5,57.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.58,84.58,51.24999999999999,59.7,95.16,95.16,65.75,84.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.58,84.58,51.24999999999999,59.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
static_cap,freeform,cross_xy,factory_prepolish,1,40000,success,True,True,False,False,False,3496,3396,0,11.480201721191406,88.24533081054688,0.4997426889798427,0.34452885742037126,-0.10754201477830398,-0.10754201477830398,0.4702517162471396,0.5,0.5,70.73515978216898,74.87656351040009,0.12224960127767467,0.0984310000549126,1.1633130685504443,1.0340731729621484,0.5910620976386651,0.46073220112673025,41.79258344456018,28.086559287115264,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,98.75,100.0,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,freeform,cross_xy,factory_prepolish_deep_defect,2,40000,success,True,True,False,False,False,4221,4121,0,11.850101470947266,88.2453384399414,0.6684123801225891,0.38862764247483733,-0.4326697117623645,-0.4326697117623645,0.6676143094053542,0.5,0.5,65.23049475872075,71.64674156505527,0.12742705911151617,0.11873573744091732,1.4045567538449721,1.3540684016110314,0.8675357318664196,0.7042562141501627,41.79497765408315,28.978346259721985,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.81,99.81,98.5,98.95,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.89,93.89,61.0,67.85,99.69,99.69,95.5,99.85,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.89,93.89,61.0,67.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,freeform,cross_xy,factory_prepolish_deep_stress,3,40000,success,True,True,False,False,False,4232,4132,0,11.5353422164917,88.2453384399414,0.6696996095296284,0.3892038736900839,-0.43701518816162177,-0.43701518816162177,0.6708412098298677,0.5,0.5,65.04439703884593,70.77754122738828,0.13072709766768353,0.12367036032792453,1.7768171317622778,1.72450757909526,1.3045163529444608,1.1382581098402795,41.796277025488116,28.987348854728314,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.81,99.81,98.25,99.05,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.72,93.72,59.5,67.7,98.65,98.65,80.5,99.05,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,93.72,93.72,59.5,67.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,freeform,cross_xy,legacy_stress,0,40000,fail_max_passes,False,True,False,False,False,5145,5045,0,12.021496772766113,88.24533081054688,0.8127153005889021,0.43644144007224733,-0.7144337286182523,-0.7144337286182523,0.8252672497570457,0.5,0.5,53.71319128558401,62.266529494396636,0.11174944583640958,0.1204620822601858,1.8912524029635944,1.8116820062534402,1.8578515036350947,1.648340891732023,41.165605671768574,28.903521354087385,79.64,79.64,37.5,58.35,95.11,95.11,71.0,83.4,100.0,100.0,100.0,100.0,99.51,99.51,96.25,98.2,79.64,79.64,37.5,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.0,81.0,43.5,60.5,97.34,97.34,75.25,90.5,100.0,100.0,100.0,100.0,99.92,99.92,98.25,100.0,81.0,81.0,43.5,60.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,freeform,same_xx,factory_prepolish,1,40000,success,True,True,False,False,False,3463,3363,0,11.480201721191406,88.24533081054688,0.4892683294000668,0.3361778793468697,-0.09006343385860337,-0.09006343385860337,0.4654923476754259,0.5,0.5,70.73515978216898,74.83126564413769,0.12224960127767467,0.09965970069540803,1.1633130685504443,1.0351049544082862,0.5910620976386651,0.45761914804215686,41.79184256216758,28.146576101801767,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,98.75,100.0,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,freeform,same_xx,factory_prepolish_deep_defect,2,40000,success,True,True,False,False,False,4245,4145,0,10.861883163452148,88.2453384399414,0.6736160290518554,0.38892187228156483,-0.44177392109947716,-0.44177392109947716,0.6770318021201414,0.5,0.5,65.23049475872075,71.62940286602333,0.12742705911151617,0.12492993428673609,1.4045567538449721,1.3584762126469174,0.8675357318664196,0.7016721154363174,41.79409893588439,28.606268200870307,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.81,99.81,98.5,98.95,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.89999999999999,93.9,61.25000000000001,67.85,99.69,99.69,95.5,99.85,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.89999999999999,93.9,61.25000000000001,67.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,freeform,same_xx,factory_prepolish_deep_stress,3,40000,success,True,True,False,False,False,4257,4157,0,10.921122550964355,88.2453384399414,0.6744511568363575,0.3895937186561478,-0.44611664516389693,-0.44611664516389693,0.678646934460888,0.5,0.5,65.04439703884593,70.77500587363356,0.13072709766768353,0.12993500593095592,1.7768171317622778,1.732323707676307,1.3045163529444608,1.133155371298756,41.79470609238023,28.62397300537397,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.81,99.81,98.25,99.05,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.72,93.72,59.75,67.7,98.65,98.65,80.5,99.05,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,93.72,93.72,59.75,67.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,freeform,same_xx,legacy_stress,0,40000,fail_max_passes,False,True,False,False,False,5001,4901,0,12.14722728729248,88.24533081054688,0.7920892203189067,0.42632724954363965,-0.6774466845313625,-0.6774466845313625,0.8086382723455309,0.5,0.5,53.71319128558401,62.052748024047595,0.11174944583640958,0.12170877269749299,1.8912524029635944,1.8231382952824584,1.8578515036350947,1.650510761929978,41.16714513415226,28.736354067922917,79.64,79.64,37.5,58.35,95.11,95.11,71.0,83.4,100.0,100.0,100.0,100.0,99.51,99.51,96.25,98.2,79.64,79.64,37.5,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.05,81.05,43.75,61.1,97.35000000000001,97.35,75.25,90.7,100.0,100.0,100.0,100.0,99.9,99.9,98.0,100.0,81.05,81.05,43.75,61.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,sphere,cross_xy,factory_prepolish,1,40000,success,True,True,False,False,False,3471,3371,0,10.732282638549805,53.34669494628906,0.49017788715997573,0.3359781083667254,-0.09406635068299035,-0.09406635068299035,0.49006050129645634,0.5,0.5,70.73515978216898,74.85738212713177,0.12224960127767467,0.09896278661960742,1.1633130685504443,1.035074800351864,0.5910620976386651,0.45992113049190275,41.794848540520384,28.07394446941868,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,98.75,100.0,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,sphere,cross_xy,factory_prepolish_deep_defect,2,40000,success,True,True,False,False,False,4211,4111,0,10.536516189575195,53.34675598144531,0.6670388338989612,0.38265206652946243,-0.429335260312147,-0.429335260312147,0.6758489669912134,0.5,0.5,65.23049475872075,71.63439942137978,0.12742705911151617,0.11903951377181979,1.4045567538449721,1.355020829031004,0.8675357318664196,0.7044698651429941,41.798829342727295,28.948186194017904,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.81,99.81,98.5,98.95,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.89,93.89,61.0,67.85,99.69,99.69,95.5,99.85,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.89,93.89,61.0,67.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,sphere,cross_xy,factory_prepolish_deep_stress,3,40000,success,True,True,False,False,False,4220,4120,0,9.398117065429688,53.34675598144531,0.6686109157588104,0.38334450593739045,-0.43268440718281465,-0.43268440718281465,0.6786729857819905,0.5,0.5,65.04439703884593,70.75899043779773,0.13072709766768353,0.12400401111368053,1.7768171317622778,1.7268944626049203,1.3045163529444608,1.1387443254858036,41.79881497323509,28.949237665807598,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.81,99.81,98.25,99.05,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.72,93.72,59.5,67.7,98.64,98.64,80.25,99.05,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,93.72,93.72,59.5,67.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,sphere,cross_xy,legacy_stress,0,40000,fail_max_passes,False,True,False,False,False,5139,5039,0,8.530341148376465,53.34669494628906,0.8179469323211617,0.4336452213480074,-0.7130568883319985,-0.7130568883319985,0.8258416034247908,0.5,0.5,53.71319128558401,62.24343211314717,0.11174944583640958,0.12084277865182451,1.8912524029635944,1.8113077721240007,1.8578515036350947,1.648066332423825,41.16738684425484,28.874720626345447,79.64,79.64,37.5,58.35,95.11,95.11,71.0,83.4,100.0,100.0,100.0,100.0,99.51,99.51,96.25,98.2,79.64,79.64,37.5,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.01,81.01,43.5,60.6,97.34,97.34,75.25,90.5,100.0,100.0,100.0,100.0,99.92,99.92,98.25,100.0,81.01,81.01,43.5,60.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,sphere,same_xx,factory_prepolish,1,40000,success,True,True,False,False,False,3433,3333,0,11.014141082763672,53.34669494628906,0.4785628054706619,0.32852203113984824,-0.07298689950859794,-0.07298689950859794,0.4829595106321002,0.5,0.5,70.73515978216898,74.81314585139945,0.12224960127767467,0.0999771142639626,1.1633130685504443,1.0348951479426092,0.5910620976386651,0.4584706715823817,41.793234983240865,28.143496441763055,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,98.75,100.0,97.26,97.26,65.75,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.3,97.3,66.5,97.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,sphere,same_xx,factory_prepolish_deep_defect,2,40000,success,True,True,False,False,False,4232,4132,0,10.817361831665039,53.34675598144531,0.6719096023378108,0.3835916769266523,-0.4366390127627028,-0.4366390127627028,0.6828922495274102,0.5,0.5,65.23049475872075,71.62053671502409,0.12742705911151617,0.12536145303744,1.4045567538449721,1.3613387456593764,0.8675357318664196,0.7022964691673095,41.79767741874526,28.625567524710306,93.65,93.65,59.25,67.45,99.24,99.24,89.25,99.7,100.0,100.0,100.0,100.0,99.81,99.81,98.5,98.95,93.65,93.65,59.25,67.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.91000000000001,93.91,61.5,67.85,99.69,99.69,95.5,99.85,100.0,100.0,100.0,100.0,99.98,99.98,99.5,100.0,93.91000000000001,93.91,61.5,67.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,sphere,same_xx,factory_prepolish_deep_stress,3,40000,success,True,True,False,False,False,4236,4136,0,8.463228225708008,53.34675598144531,0.672334910095146,0.38374042988871776,-0.4383176993736971,-0.4383176993736971,0.6843720491029273,0.5,0.5,65.04439703884593,70.75092454487047,0.13072709766768353,0.129896756151922,1.7768171317622778,1.8686901857095348,1.3045163529444608,1.1347475917192789,41.797645927717475,28.62554603275107,93.60000000000001,93.6,58.5,67.3,97.94,97.94,72.75,97.85,100.0,100.0,100.0,100.0,99.81,99.81,98.25,99.05,93.60000000000001,93.6,58.5,67.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.72,93.72,59.75,67.7,98.64,98.64,80.25,99.05,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,93.72,93.72,59.75,67.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,sphere,same_xx,legacy_stress,0,40000,fail_max_passes,False,True,False,False,False,4997,4897,0,8.295772552490234,53.34669494628906,0.7980034097757772,0.4239088880770059,-0.6763416387048308,-0.6763416387048308,0.8110866519911947,0.5,0.5,53.71319128558401,62.01007261650372,0.11174944583640958,0.12226789669166806,1.8912524029635944,1.822486036963899,1.8578515036350947,1.650437443230691,41.16858725209713,28.726942605327306,79.64,79.64,37.5,58.35,95.11,95.11,71.0,83.4,100.0,100.0,100.0,100.0,99.51,99.51,96.25,98.2,79.64,79.64,37.5,58.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.06,81.06,43.75,61.199999999999996,97.35000000000001,97.35,75.25,90.7,100.0,100.0,100.0,100.0,99.91,99.91,98.25,100.0,81.06,81.06,43.75,61.199999999999996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40000
static_cap,sphere,same_xx,factory_prepolish,1,41000,success,True,True,False,False,False,3436,3336,0,11.338640213012695,53.34669494628906,0.4698102265115008,0.3109176552098795,-0.0748673829296658,-0.0748673829296658,0.4586728754365541,0.5,0.5,72.64944658942865,75.71781425542662,0.10204508373711749,0.09250892356802712,0.8052971899065311,0.8346973612733657,0.38106102838155587,0.2688695574547295,41.05904550753014,28.526685656914992,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.86,98.86,83.0,99.55,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.86,98.86,83.0,99.55,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
static_cap,sphere,same_xx,factory_prepolish_deep_defect,2,41000,success,True,True,False,False,False,3725,3625,0,11.338918685913086,53.34675598144531,0.5488336178840407,0.3338988114123376,-0.2238458104981672,-0.2238458104981672,0.5377181208053692,0.5,0.5,70.56096003979579,74.6388265982891,0.10317968719405735,0.10027366882162454,0.9463934815775794,1.017276578899191,0.6843423906818914,0.5117996752922878,41.05864071234432,28.623045411654687,97.37,97.37,79.25,87.3,99.89,99.89,97.75,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,97.37,97.37,79.25,87.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.87,97.87,82.75,89.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.87,97.87,82.75,89.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
static_cap,sphere,same_xx,factory_prepolish_deep_stress,3,41000,success,True,True,False,False,False,3726,3626,0,11.177985191345215,53.34675598144531,0.5489129925679598,0.33395386429256607,-0.2247297108259354,-0.2247297108259354,0.5394524959742351,0.5,0.5,70.28287104118675,74.28971387683164,0.10403775627132578,0.10152301568751082,1.1192464705336993,1.1925029243103373,1.1114349883086923,0.9078135056573075,41.05942327088498,28.622032299129966,97.37,97.37,79.25,87.3,99.48,99.48,90.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,97.37,97.37,79.25,87.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.59,97.59,79.75,88.45,99.76,99.76,95.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.59,97.59,79.75,88.45,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
static_cap,sphere,same_xx,legacy_stress,0,41000,fail_max_passes,False,True,False,False,False,5383,5283,0,11.307412147521973,53.34669494628906,0.8618248434892689,0.4492394381031303,-0.7711982843473889,-0.7711982843473889,0.8751625487646294,0.5,0.5,55.23308562024551,62.958872439752255,0.11432725748677881,0.11297629906885813,2.140732310668287,2.032011400975246,1.7479251101515358,1.6163227740975474,41.91036101176976,28.834030877211518,83.24000000000001,83.24,48.5,57.95,93.62,93.62,63.24999999999999,78.8,100.0,100.0,100.0,100.0,99.44,99.44,96.5,97.95,83.24000000000001,83.24,48.5,57.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.3,84.3,51.0,59.6,95.0,95.0,65.75,83.9,100.0,100.0,100.0,100.0,99.99,99.99,99.75,100.0,84.3,84.3,51.0,59.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,freeform,same_xx,factory_prepolish,1,41000,fail_force_overload,False,False,True,False,False,665,565,0,11.427659034729004,88.24533081054688,0.9380116705159496,0.9380116705159496,-0.5361684931792263,-0.5361684931792263,0.0,1.0,1.0,72.64944658942865,73.22913566903681,0.10204508373711749,0.09781379263909382,0.8052971899065311,0.798958315245589,0.38106102838155587,0.37867672572385885,41.22546058974439,27.784480628883212,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,98.65,98.65,80.25,98.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
control,freeform,same_xx,factory_prepolish_deep_defect,2,41000,success,True,True,False,False,False,3734,3634,0,12.834939956665039,88.2453384399414,0.5783647021660846,0.5783647021660846,-0.22846749222707194,-0.22846749222707194,0.0,1.0,1.0,70.56096003979579,74.71959430612051,0.10317968719405735,0.10615461121966974,0.9463934815775794,1.046432525660041,0.6843423906818914,0.49523076716735515,41.052618374377715,29.255855553081965,97.37,97.37,79.25,87.3,99.89,99.89,97.75,100.0,100.0,100.0,100.0,100.0,99.97,99.97,99.25,100.0,97.37,97.37,79.25,87.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.98,97.98,83.0,89.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.98,97.98,83.0,89.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41000
