policy_label,observation_dim,direction_mode,surface_profile,env,profile_seed,outcome,passes,quality_ok,safety_ok,control_steps,contact_steps,sensor_fault_steps,force_action_mean,feed_action_mean,gu_before,gu_final,ra_before_um,ra_final_um,rz_before_um,rz_final_um,scratch_before_um,scratch_final_um,clearcoat_min_um,temperature_peak_c
frozen_champion14,14,cross_xy,factory_prepolish_deep_stress,26,10194,success,1,True,True,3150,3053,0,0.04303120857666409,0.10040955075195858,73.83001068447066,75.8726958421003,0.10385759874814599,0.09740083405267037,1.0720574871422457,1.0083005215196905,0.8822834140748779,0.7044404483373707,42.94456789809937,29.322093975606442
frozen_champion14,14,cross_xy,factory_prepolish_deep_defect,20,10388,success,1,True,True,3377,3280,0,0.1660554206138325,-0.04108768601829849,69.22606153313421,71.73002855713553,0.11191310860151528,0.10808528230246979,1.22653241663001,1.1214616086133107,0.8222842979149414,0.712261004450546,42.64336005855657,29.58065452116751
frozen_champion14,14,cross_xy,factory_prepolish_deep_stress,28,10388,success,1,True,True,3380,3283,0,0.1676134422178981,-0.04271055948892994,68.99821238558783,71.24925918209256,0.11434689697656732,0.1124561980913918,1.443187314627521,1.4049006035497356,1.256881482101762,1.1462956046791761,42.643335848603606,29.593386251662505
frozen_champion14,14,cross_xy,factory_prepolish_deep_defect,19,10291,success,1,True,True,3409,3312,0,0.18275238780523892,-0.059882585500195144,65.48517598221899,70.82073201459549,0.118615985897153,0.11701838280118264,1.2485914257773367,1.2270048384495913,0.7659699707511993,0.6205874012346662,43.368635311679306,30.064397687415806
frozen_champion14,14,cross_xy,factory_prepolish_deep_stress,27,10291,success,1,True,True,3420,3323,0,0.18801571430736466,-0.06561908614740038,65.12718175994118,70.0382252957525,0.12127231791949919,0.12132390034084024,1.6981485424194451,1.6671729530819344,1.1775438059180163,1.0358056062955727,43.37010010927963,30.084433475354388
frozen_champion14,14,cross_xy,legacy_stress,2,10194,fail_max_passes,1,False,True,3685,3587,0,0.30849848245062045,-0.20501805439975562,58.224962767314395,62.52834444080085,0.10315233533867618,0.11609791881226197,2.2959813273943674,2.24927795733846,1.736234670981506,1.7240893166157094,41.034120999024445,29.577464619727508
frozen_champion14,14,cross_xy,legacy_stress,4,10388,fail_max_passes,1,False,True,4068,3970,0,0.4560253927145325,-0.3740350092699863,63.80127707644411,69.80167986402574,0.09087838527577276,0.11474387346965818,1.3479874745756166,1.3714426936526736,0.9390558408767633,0.7982100947023267,42.549695828546746,29.515773350244768
frozen_champion14,14,cross_xy,legacy_stress,3,10291,fail_max_passes,1,False,True,4127,4029,0,0.4756129759855556,-0.3971281624032419,57.54154017726418,64.37708597857336,0.09844742230971462,0.11637897347143128,1.972223105371056,2.0490725162492374,1.7661430441130375,1.6322256386543503,42.21117907032093,29.536764985667865
frozen_champion14,14,cross_xy,legacy_stress,0,10000,fail_max_passes,1,False,True,4622,4524,0,0.6247335460451272,-0.568932276626961,60.57094221696261,66.7350706712243,0.11063265722676735,0.14740683637371002,2.176161865917528,2.252975559056425,1.7981123947310937,1.6255043915441956,42.20106823763233,29.52635335892239
frozen_champion14,14,cross_xy,legacy_stress,1,10097,fail_max_passes,1,False,True,5101,5004,0,0.7420166823688009,-0.703102459342684,57.53461173660253,63.21568460111101,0.11873382656305861,0.14394196997751252,2.10938843705006,2.1396901632556498,1.72812724629103,1.458515414504861,42.12010394630133,29.935327248859295
frozen_champion14,14,cross_xy,legacy_stress,6,10582,fail_max_passes,1,False,True,5393,5296,0,0.803276923442791,-0.7732761539249435,45.60723469198485,58.83025833036004,0.12990665207957144,0.1549504257760968,2.030905058473866,1.9590477275540077,1.6459990493416494,1.456336264687959,41.13087684801086,29.545205362543037
frozen_champion14,14,cross_xy,legacy_stress,7,10679,fail_max_passes,1,False,True,5629,5531,0,0.8477646887135625,-0.8248891228468131,54.61353958083731,62.912770987185574,0.1289323769540471,0.12629640528071728,1.833397129136276,1.9127046790069338,1.5278530999393558,1.2363734094678662,43.3354297233509,29.914732415271825
frozen_champion14,14,cross_xy,legacy_stress,5,10485,fail_max_passes,1,False,True,5789,5691,0,0.8766964506541309,-0.8572509460438201,49.13340577097101,57.63408970856869,0.1736058467820792,0.17316769472879054,2.168964669208873,2.1834914164083346,1.7347705654223209,1.4590169335034702,45.14857271865187,29.595779584607147
bc_base14,14,cross_xy,factory_prepolish,15,10679,success,1,True,True,2661,2564,0,-0.29099379721237995,0.4858214466901526,73.58677277313951,76.2218674281169,0.11797044184215542,0.0930873092592067,0.9056165160222263,0.7979723409705787,0.0,0.0,43.381397614634544,26.128742815054142
bc_base14,14,cross_xy,factory_prepolish,9,10097,success,1,True,True,2663,2566,0,-0.29078083936092863,0.48421272438493745,74.88902780324916,76.84459607462884,0.1048534053417113,0.08656520303283205,0.8516392507697492,0.783683534223073,0.0,0.0,42.29219981475264,26.126715612951887
bc_base14,14,cross_xy,factory_prepolish,10,10194,success,1,True,True,2663,2566,0,-0.2906713232011935,0.484297499480303,75.98905656531805,77.1572113663485,0.10275890894663485,0.08439283032169788,0.8729691897102954,0.7916528481451992,0.0,0.0,42.969870564607994,26.128608061141538
bc_base14,14,cross_xy,factory_prepolish,8,10000,fail_max_passes,1,False,True,2666,2569,0,-0.2878657490020619,0.48100768385171355,64.32441051328723,66.5815308356522,0.10876551625660047,0.08903843890647159,0.9608480236208377,0.843136427860598,0.37142815561817055,0.3235514082197075,42.00118750709222,26.12787639430191
bc_base14,14,cross_xy,factory_prepolish,13,10485,success,1,True,True,2666,2569,0,-0.2883220899847335,0.48135329875745725,71.31894461855802,74.57287638839698,0.1102081799930013,0.08710822012132705,0.8652498892802382,0.7496907616793238,0.29035155727850476,0.2154310797199682,42.60925338492924,26.12429512070041
bc_base14,14,cross_xy,factory_prepolish,12,10388,success,1,True,True,2671,2574,0,-0.2849566995224472,0.47702389806076656,71.71716017005303,73.69127659139961,0.10824368536841011,0.08267399876376558,0.7967923551147045,0.6658370985187518,0.3122368181798629,0.28702116233883423,42.644184054916025,26.130238074958978
bc_base14,14,cross_xy,factory_prepolish,11,10291,success,1,True,True,2690,2593,0,-0.2694130683726316,0.4590025676642873,70.01933696454189,73.25318653540212,0.11579752698172271,0.09357320605949851,0.9018648500983217,0.8216015061925404,0.3473524712888444,0.3011377549735757,43.41360741260527,26.123035164906366
bc_base14,14,cross_xy,factory_prepolish,14,10582,success,1,True,True,2768,2670,0,-0.2066087364185483,0.3896643328049753,67.53806049167675,71.06576039783211,0.10579583314157778,0.0828988475373404,0.8367364282279963,0.740474077000836,0.4917154488298825,0.4592430988653831,42.28705900673059,26.255390091823365
bc_base14,14,cross_xy,factory_prepolish_deep_defect,22,10582,success,1,True,True,2868,2770,0,-0.1355235796458136,0.3066732947048283,68.22828529189829,71.5231566407493,0.10675861075058925,0.08409831445568876,0.9079745071254243,0.811017140097668,0.6303288481309547,0.5366035377607657,42.28671014718869,28.111310823096865
bc_base14,14,cross_xy,factory_prepolish_deep_defect,23,10679,success,1,True,True,2874,2777,0,-0.13047358547658164,0.3022554164237771,72.34853724822547,75.38660724897349,0.11882287163032079,0.10188972629518121,0.9607941949888772,0.8703320187582293,0.6028619709986998,0.4938274599236429,43.37953001184424,28.54693556388522
bc_base14,14,cross_xy,factory_prepolish_deep_stress,30,10582,success,1,True,True,2874,2776,0,-0.13140332265630644,0.30184429108438054,68.24630522834991,71.38012383829674,0.10752376274332201,0.08514780898902796,1.0615011175440505,0.9659586572311771,0.9937171137149643,0.8978747819514371,42.28682228108415,28.17273739789175
bc_base14,14,cross_xy,factory_prepolish_deep_defect,18,10194,success,1,True,True,2908,2811,0,-0.10775020652856714,0.2749449495108288,74.04904156819566,76.0943517446861,0.10321790565731323,0.08717323684208074,0.9193731784527189,0.8351835072622473,0.5183490880121682,0.3765875729042024,42.959366699233826,28.339013539649198
bc_base14,14,cross_xy,factory_prepolish_deep_stress,31,10679,success,1,True,True,3021,2924,0,-0.03353248046786925,0.1900265845527163,72.2642691207899,75.17168084624991,0.11946275031622859,0.11132134876648565,1.1435052234195284,1.0950649185767114,1.0017035379363852,0.858454262811043,43.37904300720192,29.179553319395154
bc_base14,14,cross_xy,factory_prepolish_deep_defect,21,10485,success,1,True,True,3022,2925,0,-0.033599526202891694,0.18900250059180826,68.87732322942051,73.02501645647546,0.11121332531572439,0.10503971565495542,0.9711680975040224,0.9416440251515088,0.6813744989506036,0.5782730758277258,42.609377676778195,28.68619131173967
bc_base14,14,cross_xy,factory_prepolish_deep_stress,29,10485,success,1,True,True,3030,2933,0,-0.02838371564010189,0.18303932884689605,69.01975898203126,72.74300343500917,0.1118625582310833,0.10643549837202243,1.0548821647083244,1.032165888445768,1.0692616349325843,0.9504582053256346,42.6092323378449,28.723341455759137
bc_base14,14,cross_xy,factory_prepolish_deep_defect,17,10097,success,1,True,True,3076,2979,0,-0.00046207356146780196,0.15084120554677533,72.39366420661693,75.08552861897947,0.1085715290752564,0.1046123080467469,1.2023697914178744,1.1548063780770335,0.7646116800693474,0.6396257923845722,42.29237495277477,29.78826341142794
bc_base14,14,cross_xy,factory_prepolish_deep_stress,25,10097,success,1,True,True,3078,2981,0,0.000847180331001195,0.14928734181007058,72.12474901944995,74.48632964680098,0.11135357064252391,0.10863849571256957,1.6409515270553845,1.6274450827340199,1.1921226164719407,1.0641792568912467,42.29225823381563,29.782341309494484
bc_base14,14,cross_xy,factory_prepolish_deep_defect,16,10000,fail_max_passes,1,False,True,3103,3006,0,0.01583094043219585,0.13213573590694147,62.77170792906369,65.45789350993851,0.11098901114096552,0.09791248909240215,1.1121224195393753,1.001626452362828,0.7393165307133216,0.6333768401115093,42.00113159761934,29.162046959132567
bc_base14,14,cross_xy,factory_prepolish_deep_stress,24,10000,fail_max_passes,1,False,True,3129,3032,0,0.03165911142343757,0.11392414977505551,62.77924859395898,65.26080596578264,0.11246800711949079,0.10115597209017675,1.416772495306187,1.1725616306068742,1.1469690195302766,1.0292635362203657,42.000858418662915,29.296608434801804
bc_base14,14,cross_xy,factory_prepolish_deep_stress,26,10194,success,1,True,True,3138,3041,0,0.037235649287168805,0.10777054942664711,73.83001068447066,75.8714585196817,0.10385759874814599,0.09700843630955334,1.0720574871422457,1.007128270966605,0.8822834140748779,0.7064135617177518,42.94672846379415,29.237241017026367
bc_base14,14,cross_xy,factory_prepolish_deep_defect,20,10388,success,1,True,True,3367,3270,0,0.16126367540928813,-0.03564949764228111,69.22606153313421,71.73627490586259,0.11191310860151528,0.10787761167009706,1.22653241663001,1.120140073463606,0.8222842979149414,0.7124433615816594,42.643877451651484,29.581000234993702
bc_base14,14,cross_xy,factory_prepolish_deep_stress,28,10388,success,1,True,True,3377,3280,0,0.1658472029609743,-0.04089374778814876,68.99821238558783,71.25772605502644,0.11434689697656732,0.11244024697287168,1.443187314627521,1.4047046946776909,1.256881482101762,1.1466596678518126,42.643889200206964,29.584561091504156
bc_base14,14,cross_xy,factory_prepolish_deep_defect,19,10291,success,1,True,True,3395,3298,0,0.17500955160701748,-0.05165183056524471,65.48517598221899,70.80173128931527,0.118615985897153,0.11621669596789361,1.2485914257773367,1.226868183232721,0.7659699707511993,0.6216694737113735,43.3623696486479,30.029527269223575
bc_base14,14,cross_xy,factory_prepolish_deep_stress,27,10291,success,1,True,True,3414,3317,0,0.1843559865539159,-0.06265556870555417,65.12718175994118,70.0343543201987,0.12127231791949919,0.12094279438555931,1.6981485424194451,1.6679474836827621,1.1775438059180163,1.036286482974611,43.3631883209283,30.070040724400133
bc_base14,14,cross_xy,legacy_stress,2,10194,fail_max_passes,1,False,True,3695,3597,0,0.312401151506883,-0.20976229879667374,58.224962767314395,62.54204369393395,0.10315233533867618,0.1163293866966767,2.2959813273943674,2.2499267908150817,1.736234670981506,1.7237552911204115,41.03299255681973,29.60828380609586
bc_base14,14,cross_xy,legacy_stress,4,10388,fail_max_passes,1,False,True,4053,3955,0,0.45109348123823745,-0.36805349315040764,63.80127707644411,69.78596023702619,0.09087838527577276,0.11450163294413641,1.3479874745756166,1.3715571031344278,0.9390558408767633,0.7988623882999115,42.54996312923329,29.505394461067706
bc_base14,14,cross_xy,legacy_stress,3,10291,fail_max_passes,1,False,True,4133,4035,0,0.47765158632391164,-0.3996786897753706,57.54154017726418,64.41198116957118,0.09844742230971462,0.11582607984820224,1.972223105371056,2.047077481354594,1.7661430441130375,1.6322042492939834,42.21254224686632,29.528490432231525
bc_base14,14,cross_xy,legacy_stress,0,10000,fail_max_passes,1,False,True,4461,4363,0,0.5810974877719333,-0.5171126380739819,60.57094221696261,66.62306364813963,0.11063265722676735,0.14503878609496496,2.176161865917528,2.2273813439887498,1.7981123947310937,1.6268442904013207,42.20122859288788,29.521617169888618
bc_base14,14,cross_xy,legacy_stress,1,10097,fail_max_passes,1,False,True,5106,5009,0,0.7433164991785673,-0.7045030858888609,57.53461173660253,63.22831721860629,0.11873382656305861,0.144363594939966,2.10938843705006,2.142315091727424,1.72812724629103,1.4578883157605986,42.120463635424,29.92944338268988
bc_base14,14,cross_xy,legacy_stress,6,10582,fail_max_passes,1,False,True,5166,5069,0,0.7569389154956443,-0.7194510084078253,45.60723469198485,58.2410839802012,0.12990665207957144,0.1612260312076537,2.030905058473866,1.9831183140843418,1.6459990493416494,1.4553797967744717,41.1404002675046,29.576251746069293
bc_base14,14,cross_xy,legacy_stress,7,10679,fail_max_passes,1,False,True,5551,5453,0,0.833744761724125,-0.8084264442987688,54.61353958083731,62.83323184618183,0.1289323769540471,0.12576959447198968,1.833397129136276,1.9124298880242394,1.5278530999393558,1.2371110911370065,43.336251842173255,29.58639719966521
bc_base14,14,cross_xy,legacy_stress,5,10485,fail_max_passes,1,False,True,5731,5633,0,0.8655715608207827,-0.8457954039573253,49.13340577097101,57.58402172116086,0.1736058467820792,0.17445456568617218,2.168964669208873,2.1893370562304133,1.7347705654223209,1.4582364099902745,45.146977373057396,29.60926802932767
bc_global20,20,cross_xy,factory_prepolish,8,10000,fail_max_passes,1,False,True,2663,2566,0,-0.28287300907167734,0.48470197020954,64.32441051328723,66.56966880811055,0.10876551625660047,0.08903625343151109,0.9608480236208377,0.8428868157511877,0.37142815561817055,0.3238523148029566,42.00451091482223,26.124953005620704
bc_global20,20,cross_xy,factory_prepolish,9,10097,success,1,True,True,2666,2569,0,-0.28903697083430996,0.4817166237771198,74.88902780324916,76.84565915377127,0.1048534053417113,0.08654126193045958,0.8516392507697492,0.7834359512365628,0.0,0.0,42.2923104898627,26.125643731424052
bc_global20,20,cross_xy,factory_prepolish,15,10679,success,1,True,True,2666,2569,0,-0.2859607175026097,0.4809533441683804,73.58677277313951,76.22717365732876,0.11797044184215542,0.09299953683771221,0.9056165160222263,0.797415324418712,0.0,0.0,43.38066975254674,26.129395969789382
bc_global20,20,cross_xy,factory_prepolish,10,10194,success,1,True,True,2667,2570,0,-0.2864851405726062,0.48015554352650536,75.98905656531805,77.15777819659644,0.10275890894663485,0.08436831609777268,0.8729691897102954,0.7915894352303519,0.0,0.0,42.96958310993123,26.132493590352425
bc_global20,20,cross_xy,factory_prepolish,13,10485,success,1,True,True,2668,2571,0,-0.2870994203764459,0.4797231600336406,71.31894461855802,74.58405628650688,0.1102081799930013,0.08708388690024374,0.8652498892802382,0.7497367020173573,0.29035155727850476,0.21477284577374778,42.60858624010965,26.158951005364532
bc_global20,20,cross_xy,factory_prepolish,12,10388,success,1,True,True,2670,2573,0,-0.2847921836214342,0.477651161274939,71.71716017005303,73.69839707373018,0.10824368536841011,0.0827048275350682,0.7967923551147045,0.6658174511339277,0.3122368181798629,0.2869142152173303,42.64444303846199,26.121341225121622
bc_global20,20,cross_xy,factory_prepolish,11,10291,success,1,True,True,2688,2591,0,-0.2680936486548966,0.46098549096357255,70.01933696454189,73.24310152314153,0.11579752698172271,0.09359593635864066,0.9018648500983217,0.822018028810839,0.3473524712888444,0.30152128941414597,43.41459069034989,26.11984308153452
bc_global20,20,cross_xy,factory_prepolish,14,10582,success,1,True,True,2732,2634,0,-0.23098340027012465,0.42185853200516016,67.53806049167675,70.95976601033902,0.10579583314157778,0.08328377608595057,0.8367364282279963,0.7416968407729542,0.4917154488298825,0.46340861297758595,42.28652936817503,26.063160402005128
bc_global20,20,cross_xy,factory_prepolish_deep_defect,23,10679,success,1,True,True,2751,2654,0,-0.2178100194647957,0.40447893305415894,72.34853724822547,75.30217794306633,0.11882287163032079,0.09545006366956045,0.9607941949888772,0.8600466489769523,0.6028619709986998,0.5213857400961179,43.379630331414084,26.43198363938067
bc_global20,20,cross_xy,factory_prepolish_deep_defect,22,10582,success,1,True,True,2760,2662,0,-0.21178591046482326,0.3972757122033964,68.22828529189829,71.2394571205865,0.10675861075058925,0.08377153742351584,0.9079745071254243,0.8082220540666631,0.6303288481309547,0.582449436086746,42.28656635969446,26.066471865440946
bc_global20,20,cross_xy,factory_prepolish_deep_defect,18,10194,success,1,True,True,2768,2671,0,-0.20833843748348985,0.3903604785392244,74.04904156819566,76.00404366907874,0.10321790565731323,0.08408050022757925,0.9193731784527189,0.8244942008938698,0.5183490880121682,0.4130813249960623,42.96530195933186,26.351132671523555
bc_global20,20,cross_xy,factory_prepolish_deep_defect,16,10000,fail_max_passes,1,False,True,2855,2758,0,-0.13628191640779977,0.31704995968165417,62.77170792906369,65.39907422398987,0.11098901114096552,0.09071116084942106,1.1121224195393753,0.9911612598382917,0.7393165307133216,0.6706766654884744,42.003556937986176,27.478611781784245
bc_global20,20,cross_xy,factory_prepolish_deep_defect,21,10485,success,1,True,True,2866,2769,0,-0.13664823400333723,0.30844342619289866,68.87732322942051,72.91335562150032,0.11121332531572439,0.0966271563256924,0.9711680975040224,0.8976147356731128,0.6813744989506036,0.5997300534682709,42.609684791852494,28.17457444739432
bc_global20,20,cross_xy,factory_prepolish_deep_stress,30,10582,success,1,True,True,2880,2782,0,-0.12692287475543304,0.2970537623131855,68.24630522834991,71.40981848531736,0.10752376274332201,0.08488295018867784,1.0615011175440505,0.9645717856421299,0.9937171137149643,0.8972619829684961,42.287261749048035,28.173309959358722
bc_global20,20,cross_xy,factory_prepolish_deep_defect,17,10097,success,1,True,True,2922,2825,0,-0.09989970356537045,0.26416343224632016,72.39366420661693,74.98759861995431,0.1085715290752564,0.0963740277025787,1.2023697914178744,1.1261517852044505,0.7646116800693474,0.6646365599459432,42.29229182140677,28.376031845942077
bc_global20,20,cross_xy,factory_prepolish_deep_stress,26,10194,success,1,True,True,3002,2905,0,-0.04567949211772166,0.20386897369990897,73.83001068447066,75.85407935198108,0.10385759874814599,0.0903574071920836,1.0720574871422457,0.9901601944542224,0.8822834140748779,0.7306689097829072,42.95399971437875,28.100993356845027
bc_global20,20,cross_xy,factory_prepolish_deep_stress,31,10679,success,1,True,True,3008,2911,0,-0.04087877694264728,0.19960063226407077,72.2642691207899,75.1760019763409,0.11946275031622859,0.11008638531206766,1.1435052234195284,1.0893800884211935,1.0017035379363852,0.8617106147623909,43.37832669662679,28.977870815273793
