surface_kind,direction_mode,surface_profile,env,profile_seed,tile_i,tile_j,cell_count,local_gu_mean,local_ra_mean_um,local_rz_mean_um,gu_pass_area_pct,ra_pass_area_pct,rz_pass_area_pct,scratch_pass_area_pct,all4_pass_area_pct,clearcoat_pass_area_pct,temperature_pass_area_pct
flat,same_xx,factory_prepolish_deep_stress,6,31000,4,0,400,77.53735630500752,0.018812306641356774,0.06439232335350323,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,4,1,400,77.51506620276024,0.012525963259381285,0.042115515518217954,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,4,2,400,70.5731830436938,0.0330188081366638,0.10658394578256396,50.0,100.0,100.0,100.0,50.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,4,3,400,77.43408230864439,0.020262374322809643,0.06878105878673044,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,factory_prepolish_deep_stress,6,31000,4,4,400,77.60571285054846,0.02131005486105191,0.07236312807371707,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,legacy_stress,0,31000,0,0,400,77.73246531653496,0.014091007335863184,0.047292770381333366,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,legacy_stress,0,31000,0,1,400,77.56141943389626,0.013339590738655142,0.04452889454691719,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,legacy_stress,0,31000,0,2,400,71.8458704942509,0.031350111756073724,0.10534338603489184,59.25,100.0,100.0,100.0,59.25,100.0,100.0
flat,same_xx,legacy_stress,0,31000,0,3,400,74.13429348455362,0.028857131282179087,0.09808114316282449,88.0,95.75,100.0,100.0,88.0,100.0,100.0
flat,same_xx,legacy_stress,0,31000,0,4,400,66.06874023165737,0.10227258321198772,0.33041041212020233,65.75,73.75,100.0,100.0,65.75,100.0,100.0
flat,same_xx,legacy_stress,0,31000,1,0,400,77.57505854774352,0.010544599476560657,0.035554110499322535,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,legacy_stress,0,31000,1,1,400,77.53688892612607,0.009922788363737077,0.03363774840876506,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,legacy_stress,0,31000,1,2,400,77.53039460043706,0.011573337309414065,0.03855270797358707,100.0,100.0,100.0,100.0,100.0,100.0,100.0
flat,same_xx,legacy_stress,0,31000,1,3,400,66.29800713845022,0.08598870023141993,0.29243717295845706,63.0,75.5,100.0,100.0,63.0,100.0,100.0
