cell_i,cell_j,x_m,y_m,status,recipe_id,local_gu,local_ra_um,local_rz_um,scratch_initial_um,scratch_residual_um,gu_pass,ra_pass,rz_pass,scratch_pass,all4_pass,clearcoat_pass,temperature_pass,reached,unsafe_geometry,validation_count,surface_revision,validated_revision,initially_pass_locked,rework_affected_ever,pass_count,cumulative_contact_time_s,surface_id,failure_reason_bitmask,failure_reasons,normal_x,normal_y,normal_z,k1_1_m,k2_1_m,curvature_radius_m,boundary_risk,geometry_risk,fit_confidence,surface_class,concave_excluded,planned_rework_footprint,actual_surface_changed,revalidated_after_rework
0,51,0.001,0.10300000000000001,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.62790798512177,0.033417618172379815,0.10618587679467839,9.928404610383185e-261,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,32.950000000000266,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,52,0.001,0.105,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.66273786896105,0.03678727866490645,0.10976729538837177,3.9202647151844313e-243,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,32.70000000000028,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,53,0.001,0.107,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.64086538774362,0.037031032874979095,0.10680468486409334,3.730737478928479e-226,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,32.250000000000306,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,54,0.001,0.109,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.59311678991865,0.035230421311671846,0.0997350566919068,8.556917736120007e-210,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,31.30000000000031,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,55,0.001,0.111,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.55365085831434,0.03174119038483596,0.08809352045696828,4.730242370179739e-194,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,27.550000000000257,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,56,0.001,0.113,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.54679103108253,0.028068531072177275,0.07908981138908988,6.302208995259435e-179,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,27.85000000000026,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,57,0.001,0.115,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.57139501323789,0.024889698123897887,0.07262583675035812,2.023697424348532e-164,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,28.050000000000264,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,58,0.001,0.117,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.62117722324149,0.021877588285379283,0.06295687259964473,1.566180191818063e-150,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,28.200000000000266,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,59,0.001,0.11900000000000001,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.64203480061147,0.018583488353684417,0.05423945058605511,2.9213342152607932e-137,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,28.40000000000027,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
0,60,0.001,0.121,PASS_LOCKED,coarse_C_SL_SR_deterministic_g3,77.61360423004754,0.01635053741622295,0.05111016830048228,1.313300573541148e-124,0.0,True,True,True,True,True,True,True,True,False,1,0,0,True,False,4,28.50000000000027,factory_prepolish:cylinder:same_xx:71000,0,NONE,-0.165,0.0,0.986293566845085,0.0,-1.6666666666666667,0.6,0.0,0.09166666666666667,1.0,convex,False,True,False,False
