rail,segment,waypoint,path_file,geometry_risk,path_step_m,command_allowed,hold_reason,entry_progress,reset_before,control_force_n,control_feed_mm_s,curvature_force_n,curvature_feed_mm_s,softstart_force_n,softstart_feed_mm_s,deterministic_force_n,deterministic_feed_mm_s,projected_combined_force_n,projected_combined_feed_mm_s,nominal_dt_s,zero_residual_force_n,zero_residual_feed_mm_s,worst_up_force_n,worst_up_feed_mm_s,worst_down_force_n,worst_down_feed_mm_s,signed_k1_norm,signed_k2_norm,pad_curvature_ratio_norm,footprint_normal_spread_norm,fit_confidence,boundary_risk,hole_risk,contact_gap_norm,normal_force_norm,force_rate_norm
SL,4,110,path_SL4.npy,0.2226519213012465,0.043720734355611926,True,,1.0,False,6.0,12.7,5.4433701967468835,11.286160299737084,6.0,12.7,5.4433701967468835,11.286160299737084,5.4433701967468835,11.286160299737084,3.8738360252273236,5.4433701967468835,11.286160299737084,5.866509533155608,12.6021515534701,4.626864667234851,9.028928239789668,0.2175806164741516,-0.1418135017156601,0.14958666265010834,0.3052532374858856,0.9605514407157898,0.028788888826966286,0.0,0.0,0.0,0.0
SL,4,111,path_SL4.npy,0.2346313879196929,0.026998148984512662,True,,1.0,False,6.0,12.7,5.413421530200768,11.21009068670995,6.0,12.7,5.413421530200768,11.21009068670995,5.413421530200768,11.21009068670995,2.4083791772104166,5.413421530200768,11.21009068670995,5.82774782251831,12.497068419237186,4.601408300670653,8.96807254936796,0.18886148929595947,-0.21429690718650818,0.14732912182807922,0.3145890533924103,0.8603220582008362,0.017282962799072266,0.0,0.0,0.0,0.0
SL,4,112,path_SL4.npy,0.37805951251071684,0.023623065812809048,True,,1.0,False,6.0,12.7,5.054851218723208,10.299322095556947,6.0,12.7,5.054851218723208,10.299322095556947,5.054851218723208,10.299322095556947,2.2936524941772496,5.054851218723208,10.299322095556947,5.369232881839059,11.260156906294922,4.296623535914726,8.239457676445557,-0.04500748962163925,-0.3081469237804413,0.21185100078582764,0.4179703891277313,0.8722653388977051,0.011258401907980442,0.0,0.0,0.0,0.0
SL,4,113,path_SL4.npy,1.0,0.0327948382773606,False,footprint_normal_spread,0.0,True,6.0,12.7,3.5,6.35,2.0999999999999996,6.35,0.0,0.0,2.0,6.35,5.1645414610016696,0.0,0.0,0.0,0.0,0.0,0.0,0.08126983046531677,-0.818314790725708,0.5625914335250854,1.0,0.7910497784614563,0.05500897020101547,0.0625,0.0,0.0,0.0
SL,4,114,path_SL4.npy,1.0,0.02681060457873962,False,footprint_normal_spread,0.0,True,6.0,12.7,3.5,6.35,2.0999999999999996,6.35,0.0,0.0,2.0,6.35,4.222142453344822,0.0,0.0,0.0,0.0,0.0,0.0,0.08937221765518188,-1.0,0.7540886402130127,1.0,0.8502424955368042,0.04089151322841644,0.0,0.0,0.0,0.0
SL,4,115,path_SL4.npy,0.14514717753274237,0.03870606799053913,True,,0.0,True,6.0,12.7,5.637132056168144,11.778315422667085,2.0999999999999996,6.35,2.0,6.35,2.0,6.35,6.095443778037658,2.0,6.35,2.1709705644934516,7.164247313400063,2.0,6.35,0.16001559793949127,-0.15846197307109833,0.11001072078943253,0.23999559879302979,0.9574437141418457,0.07149351388216019,0.0,0.0,0.0,0.0
SL,4,116,path_SL4.npy,0.18308687858948802,0.02785142890377181,True,,0.6962857225942952,False,6.0,12.7,5.54228280352628,11.53739832095675,5.1392838759040425,11.29857759281812,4.747227441310478,10.26426694083302,4.747227441310478,10.26426694083302,2.713435753796896,4.747227441310478,10.26426694083302,5.135034680023136,11.522019092677013,4.035143325113906,8.211413552666416,0.018830113112926483,-0.020636191591620445,0.014187382534146309,0.03026559390127659,0.9801834225654602,0.27316179871559143,0.0,0.0,0.0,0.0
SL,4,117,path_SL4.npy,0.8457418506531832,0.03157684918396218,True,,1.0,False,6.0,12.7,3.885645373367042,7.329539248352287,6.0,12.7,3.885645373367042,7.329539248352287,3.885645373367042,7.329539248352287,4.308162916388066,3.885645373367042,7.329539248352287,3.945584619798404,7.499135422354639,3.302798567361986,6.35,0.04888409748673439,-0.07782669365406036,0.053505849093198776,0.10553211718797684,0.9657827615737915,0.7517747282981873,0.0625,0.0,0.0,0.0
SL,5,0,path_SL5.npy,1.0,0.0,False,point_cloud_boundary,0.0,True,6.0,12.7,3.5,6.35,2.0999999999999996,6.35,0.0,0.0,2.0,6.35,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.015808215364813805,0.007869148626923561,0.010868147946894169,0.021549001336097717,0.8602105379104614,1.0,1.0,0.0,0.0,0.0
SL,5,1,path_SL5.npy,0.6022390869762576,0.03575710017956117,True,,0.0,True,6.0,12.7,4.494402282559356,8.875781797700764,2.0999999999999996,6.35,2.0,6.35,2.0,6.35,5.63103939835609,2.0,6.35,2.0795521826047483,6.728867269655114,2.0,6.35,0.006413611117750406,-0.005337328650057316,0.004409357905387878,0.009151616133749485,0.981400728225708,0.5685896277427673,0.0625,0.0,0.0,0.0
SL,5,2,path_SL5.npy,0.10896320831673555,0.022326215135976542,True,,0.5581553783994135,False,6.0,12.7,5.727591979208161,12.008083627188729,4.388674826226487,10.076432088855947,4.189423122341267,9.527451904462222,4.189423122341267,9.527451904462222,2.343356372706533,4.189423122341267,9.527451904462222,4.562716136134731,10.800848431142516,3.5610096539900766,7.6219615235697775,0.005315857473760843,-0.014652622863650322,0.010073678568005562,0.019223416224122047,0.9965829849243164,0.20512111485004425,0.0,0.0,0.0,0.0
